,area,jobtype,n_area,n_jobtype_area_,n_sektor_area,n_year,sektor,year
940,danmark,database,155699,376,12720,172785,it,2010
941,danmark,itdrift,155699,2414,12720,172785,it,2010
942,danmark,itkurser,155699,0,12720,172785,it,2010
943,danmark,itledelse,155699,2817,12720,172785,it,2010
944,danmark,internet,155699,819,12720,172785,it,2010
945,danmark,systemudvikling,155699,6505,12720,172785,it,2010
946,danmark,telekom,155699,179,12720,172785,it,2010
947,danmark,virksomhedssystemer,155699,1314,12720,172785,it,2010
948,danmark,byggeteknik,155699,2178,11017,172785,ingenioer,2010
949,danmark,elektronik,155699,1687,11017,172785,ingenioer,2010
950,danmark,kemi,155699,2272,11017,172785,ingenioer,2010
951,danmark,teknikledelse,155699,1347,11017,172785,ingenioer,2010
952,danmark,maskiningenioer,155699,2480,11017,172785,ingenioer,2010
953,danmark,medicinal,155699,1102,11017,172785,ingenioer,2010
954,danmark,produktionsteknik,155699,2565,11017,172785,ingenioer,2010
955,danmark,detailledelse,155699,0,17418,172785,ledelse,2010
956,danmark,freelancekonsulent,155699,507,17418,172785,ledelse,2010
957,danmark,hrkurser,155699,3,17418,172785,ledelse,2010
958,danmark,itledelse,155699,2817,17418,172785,ledelse,2010
959,danmark,institutions,155699,1625,17418,172785,ledelse,2010
960,danmark,leder,155699,4860,17418,172785,ledelse,2010
961,danmark,teknikledelse,155699,1347,17418,172785,ledelse,2010
962,danmark,personale,155699,1440,17418,172785,ledelse,2010
963,danmark,projektledelse,155699,3576,17418,172785,ledelse,2010
964,danmark,salgschef,155699,1601,17418,172785,ledelse,2010
965,danmark,topledelse,155699,316,17418,172785,ledelse,2010
966,danmark,virksomhedsudvikling,155699,0,17418,172785,ledelse,2010
967,danmark,oekonomichef,155699,683,17418,172785,ledelse,2010
968,danmark,bud,155699,217,30759,172785,handel,2010
969,danmark,boernepasning,155699,539,30759,172785,handel,2010
970,danmark,detailhandel,155699,14212,30759,172785,handel,2010
971,danmark,ejendomsservice,155699,757,30759,172785,handel,2010
972,danmark,frisoer,155699,486,30759,172785,handel,2010
973,danmark,hotel,155699,8532,30759,172785,handel,2010
974,danmark,rengoering,155699,5206,30759,172785,handel,2010
975,danmark,service,155699,1524,30759,172785,handel,2010
976,danmark,sikkerhed,155699,539,30759,172785,handel,2010
977,danmark,blik,155699,660,13053,172785,industri,2010
978,danmark,byggeri,155699,1208,13053,172785,industri,2010
979,danmark,elektriker,155699,938,13053,172785,industri,2010
980,danmark,industri,155699,1224,13053,172785,industri,2010
981,danmark,jern,155699,1039,13053,172785,industri,2010
982,danmark,lager,155699,1455,13053,172785,industri,2010
983,danmark,landbrug,155699,1374,13053,172785,industri,2010
984,danmark,maling,155699,355,13053,172785,industri,2010
985,danmark,mekanik,155699,1383,13053,172785,industri,2010
986,danmark,naeringsmiddel,155699,1322,13053,172785,industri,2010
987,danmark,tekstil,155699,411,13053,172785,industri,2010
988,danmark,transport,155699,1899,13053,172785,industri,2010
989,danmark,traeindustri,155699,163,13053,172785,industri,2010
990,danmark,toemrer,155699,565,13053,172785,industri,2010
991,danmark,design,155699,252,17161,172785,salg,2010
992,danmark,ejendomsmaegler,155699,362,17161,172785,salg,2010
993,danmark,grafisk,155699,710,17161,172785,salg,2010
994,danmark,kommunikation,155699,1268,17161,172785,salg,2010
995,danmark,kultur,155699,795,17161,172785,salg,2010
996,danmark,marketing,155699,2525,17161,172785,salg,2010
997,danmark,salg,155699,8681,17161,172785,salg,2010
998,danmark,salgskurser,155699,0,17161,172785,salg,2010
999,danmark,franchise,155699,72,17161,172785,salg,2010
1000,danmark,telemarketing,155699,1671,17161,172785,salg,2010
1001,danmark,bibliotek,155699,312,24779,172785,undervisning,2010
1002,danmark,forskning,155699,5959,24779,172785,undervisning,2010
1003,danmark,laerer,155699,4179,24779,172785,undervisning,2010
1004,danmark,paedagog,155699,12324,24779,172785,undervisning,2010
1005,danmark,akademisk,155699,0,28462,172785,kontor,2010
1006,danmark,ejendomsmaegler,155699,362,28462,172785,kontor,2010
1007,danmark,ejendomsservice,155699,757,28462,172785,kontor,2010
1008,danmark,finans,155699,3323,28462,172785,kontor,2010
1009,danmark,indkoeb,155699,1442,28462,172785,kontor,2010
1010,danmark,jura,155699,1662,28462,172785,kontor,2010
1011,danmark,kontor,155699,8583,28462,172785,kontor,2010
1012,danmark,kontorkurser,155699,0,28462,172785,kontor,2010
1013,danmark,kontorelev,155699,1140,28462,172785,kontor,2010
1014,danmark,logistik,155699,1331,28462,172785,kontor,2010
1015,danmark,offentlig,155699,1758,28462,172785,kontor,2010
1016,danmark,oversaettelse,155699,474,28462,172785,kontor,2010
1017,danmark,sekretaer,155699,2399,28462,172785,kontor,2010
1018,danmark,oekonomi,155699,7396,28462,172785,kontor,2010
1019,danmark,laege,155699,3642,22589,172785,social,2010
1020,danmark,laegesekretaer,155699,1185,22589,172785,social,2010
1021,danmark,pleje,155699,6979,22589,172785,social,2010
1022,danmark,psykologi,155699,804,22589,172785,social,2010
1023,danmark,socialraadgivning,155699,2425,22589,172785,social,2010
1024,danmark,tandlaege,155699,643,22589,172785,social,2010
1025,danmark,teknisksundhed,155699,243,22589,172785,social,2010
1026,danmark,terapi,155699,1434,22589,172785,social,2010
1027,danmark,elev,155699,4025,15991,172785,oevrige,2010
1028,danmark,forsvar,155699,0,15991,172785,oevrige,2010
1029,danmark,frivilligt,155699,894,15991,172785,oevrige,2010
1030,danmark,student,155699,4870,15991,172785,oevrige,2010
1031,danmark,studiepraktik,155699,629,15991,172785,oevrige,2010
1032,danmark,oevrige,155699,4594,15991,172785,oevrige,2010
1033,danmark,kurseroevrige,155699,0,15991,172785,oevrige,2010
1034,storkoebenhavn,database,70695,347,9920,193597,it,2011
1035,storkoebenhavn,itdrift,70695,1690,9920,193597,it,2011
1036,storkoebenhavn,itkurser,70695,1,9920,193597,it,2011
1037,storkoebenhavn,itledelse,70695,1719,9920,193597,it,2011
1038,storkoebenhavn,internet,70695,689,9920,193597,it,2011
1039,storkoebenhavn,systemudvikling,70695,5760,9920,193597,it,2011
1040,storkoebenhavn,telekom,70695,108,9920,193597,it,2011
1041,storkoebenhavn,virksomhedssystemer,70695,1095,9920,193597,it,2011
1042,storkoebenhavn,byggeteknik,70695,1269,5729,193597,ingenioer,2011
1043,storkoebenhavn,elektronik,70695,852,5729,193597,ingenioer,2011
1044,storkoebenhavn,kemi,70695,1616,5729,193597,ingenioer,2011
1045,storkoebenhavn,teknikledelse,70695,642,5729,193597,ingenioer,2011
1046,storkoebenhavn,maskiningenioer,70695,1013,5729,193597,ingenioer,2011
1047,storkoebenhavn,medicinal,70695,882,5729,193597,ingenioer,2011
1048,storkoebenhavn,produktionsteknik,70695,1117,5729,193597,ingenioer,2011
1049,storkoebenhavn,detailledelse,70695,0,9139,193597,ledelse,2011
1050,storkoebenhavn,freelancekonsulent,70695,355,9139,193597,ledelse,2011
1051,storkoebenhavn,hrkurser,70695,2,9139,193597,ledelse,2011
1052,storkoebenhavn,itledelse,70695,1719,9139,193597,ledelse,2011
1053,storkoebenhavn,institutions,70695,323,9139,193597,ledelse,2011
1054,storkoebenhavn,leder,70695,2421,9139,193597,ledelse,2011
1055,storkoebenhavn,teknikledelse,70695,642,9139,193597,ledelse,2011
1056,storkoebenhavn,personale,70695,976,9139,193597,ledelse,2011
1057,storkoebenhavn,projektledelse,70695,2268,9139,193597,ledelse,2011
1058,storkoebenhavn,salgschef,70695,868,9139,193597,ledelse,2011
1059,storkoebenhavn,topledelse,70695,131,9139,193597,ledelse,2011
1060,storkoebenhavn,virksomhedsudvikling,70695,0,9139,193597,ledelse,2011
1061,storkoebenhavn,oekonomichef,70695,324,9139,193597,ledelse,2011
1062,storkoebenhavn,bud,70695,83,9667,193597,handel,2011
1063,storkoebenhavn,boernepasning,70695,114,9667,193597,handel,2011
1064,storkoebenhavn,detailhandel,70695,4831,9667,193597,handel,2011
1065,storkoebenhavn,ejendomsservice,70695,394,9667,193597,handel,2011
1066,storkoebenhavn,frisoer,70695,133,9667,193597,handel,2011
1067,storkoebenhavn,hotel,70695,3004,9667,193597,handel,2011
1068,storkoebenhavn,rengoering,70695,736,9667,193597,handel,2011
1069,storkoebenhavn,service,70695,509,9667,193597,handel,2011
1070,storkoebenhavn,sikkerhed,70695,240,9667,193597,handel,2011
1071,storkoebenhavn,blik,70695,351,4301,193597,industri,2011
1072,storkoebenhavn,byggeri,70695,463,4301,193597,industri,2011
1073,storkoebenhavn,elektriker,70695,485,4301,193597,industri,2011
1074,storkoebenhavn,industri,70695,279,4301,193597,industri,2011
1075,storkoebenhavn,jern,70695,265,4301,193597,industri,2011
1076,storkoebenhavn,lager,70695,445,4301,193597,industri,2011
1077,storkoebenhavn,landbrug,70695,225,4301,193597,industri,2011
1078,storkoebenhavn,maling,70695,143,4301,193597,industri,2011
1079,storkoebenhavn,mekanik,70695,475,4301,193597,industri,2011
1080,storkoebenhavn,naeringsmiddel,70695,453,4301,193597,industri,2011
1081,storkoebenhavn,tekstil,70695,84,4301,193597,industri,2011
1082,storkoebenhavn,transport,70695,704,4301,193597,industri,2011
1083,storkoebenhavn,traeindustri,70695,24,4301,193597,industri,2011
1084,storkoebenhavn,toemrer,70695,272,4301,193597,industri,2011
1085,storkoebenhavn,design,70695,147,9630,193597,salg,2011
1086,storkoebenhavn,ejendomsmaegler,70695,124,9630,193597,salg,2011
1087,storkoebenhavn,grafisk,70695,433,9630,193597,salg,2011
1088,storkoebenhavn,kommunikation,70695,955,9630,193597,salg,2011
1089,storkoebenhavn,kultur,70695,251,9630,193597,salg,2011
1090,storkoebenhavn,marketing,70695,1660,9630,193597,salg,2011
1091,storkoebenhavn,salg,70695,4685,9630,193597,salg,2011
1092,storkoebenhavn,salgskurser,70695,3,9630,193597,salg,2011
1093,storkoebenhavn,franchise,70695,26,9630,193597,salg,2011
1094,storkoebenhavn,telemarketing,70695,1012,9630,193597,salg,2011
1095,storkoebenhavn,bibliotek,70695,146,8775,193597,undervisning,2011
1096,storkoebenhavn,forskning,70695,3500,8775,193597,undervisning,2011
1097,storkoebenhavn,laerer,70695,873,8775,193597,undervisning,2011
1098,storkoebenhavn,paedagog,70695,3884,8775,193597,undervisning,2011
1099,storkoebenhavn,akademisk,70695,0,15769,193597,kontor,2011
1100,storkoebenhavn,ejendomsmaegler,70695,124,15769,193597,kontor,2011
1101,storkoebenhavn,ejendomsservice,70695,394,15769,193597,kontor,2011
1102,storkoebenhavn,finans,70695,2374,15769,193597,kontor,2011
1103,storkoebenhavn,indkoeb,70695,598,15769,193597,kontor,2011
1104,storkoebenhavn,jura,70695,1144,15769,193597,kontor,2011
1105,storkoebenhavn,kontor,70695,4587,15769,193597,kontor,2011
1106,storkoebenhavn,kontorkurser,70695,2,15769,193597,kontor,2011
1107,storkoebenhavn,kontorelev,70695,402,15769,193597,kontor,2011
1108,storkoebenhavn,logistik,70695,727,15769,193597,kontor,2011
1109,storkoebenhavn,offentlig,70695,804,15769,193597,kontor,2011
1110,storkoebenhavn,oversaettelse,70695,194,15769,193597,kontor,2011
1111,storkoebenhavn,sekretaer,70695,1092,15769,193597,kontor,2011
1112,storkoebenhavn,oekonomi,70695,4996,15769,193597,kontor,2011
1113,storkoebenhavn,laege,70695,1092,6158,193597,social,2011
1114,storkoebenhavn,laegesekretaer,70695,419,6158,193597,social,2011
1115,storkoebenhavn,pleje,70695,1309,6158,193597,social,2011
1116,storkoebenhavn,psykologi,70695,272,6158,193597,social,2011
1117,storkoebenhavn,socialraadgivning,70695,572,6158,193597,social,2011
1118,storkoebenhavn,tandlaege,70695,178,6158,193597,social,2011
1119,storkoebenhavn,teknisksundhed,70695,126,6158,193597,social,2011
1120,storkoebenhavn,terapi,70695,382,6158,193597,social,2011
1121,storkoebenhavn,elev,70695,1047,10079,193597,oevrige,2011
1122,storkoebenhavn,forsvar,70695,0,10079,193597,oevrige,2011
1123,storkoebenhavn,frivilligt,70695,624,10079,193597,oevrige,2011
1124,storkoebenhavn,student,70695,3914,10079,193597,oevrige,2011
1125,storkoebenhavn,studiepraktik,70695,871,10079,193597,oevrige,2011
1126,storkoebenhavn,oevrige,70695,3306,10079,193597,oevrige,2011
1127,storkoebenhavn,kurseroevrige,70695,1,10079,193597,oevrige,2011
1128,nordsjaelland,database,12427,31,957,193597,it,2011
1129,nordsjaelland,itdrift,12427,156,957,193597,it,2011
1130,nordsjaelland,itkurser,12427,0,957,193597,it,2011
1131,nordsjaelland,itledelse,12427,170,957,193597,it,2011
1132,nordsjaelland,internet,12427,75,957,193597,it,2011
1133,nordsjaelland,systemudvikling,12427,541,957,193597,it,2011
1134,nordsjaelland,telekom,12427,7,957,193597,it,2011
1135,nordsjaelland,virksomhedssystemer,12427,115,957,193597,it,2011
1136,nordsjaelland,byggeteknik,12427,320,1320,193597,ingenioer,2011
1137,nordsjaelland,elektronik,12427,250,1320,193597,ingenioer,2011
1138,nordsjaelland,kemi,12427,326,1320,193597,ingenioer,2011
1139,nordsjaelland,teknikledelse,12427,140,1320,193597,ingenioer,2011
1140,nordsjaelland,maskiningenioer,12427,247,1320,193597,ingenioer,2011
1141,nordsjaelland,medicinal,12427,153,1320,193597,ingenioer,2011
1142,nordsjaelland,produktionsteknik,12427,230,1320,193597,ingenioer,2011
1143,nordsjaelland,detailledelse,12427,0,1295,193597,ledelse,2011
1144,nordsjaelland,freelancekonsulent,12427,15,1295,193597,ledelse,2011
1145,nordsjaelland,hrkurser,12427,0,1295,193597,ledelse,2011
1146,nordsjaelland,itledelse,12427,170,1295,193597,ledelse,2011
1147,nordsjaelland,institutions,12427,85,1295,193597,ledelse,2011
1148,nordsjaelland,leder,12427,381,1295,193597,ledelse,2011
1149,nordsjaelland,teknikledelse,12427,140,1295,193597,ledelse,2011
1150,nordsjaelland,personale,12427,149,1295,193597,ledelse,2011
1151,nordsjaelland,projektledelse,12427,275,1295,193597,ledelse,2011
1152,nordsjaelland,salgschef,12427,100,1295,193597,ledelse,2011
1153,nordsjaelland,topledelse,12427,54,1295,193597,ledelse,2011
1154,nordsjaelland,virksomhedsudvikling,12427,0,1295,193597,ledelse,2011
1155,nordsjaelland,oekonomichef,12427,43,1295,193597,ledelse,2011
1156,nordsjaelland,bud,12427,30,2267,193597,handel,2011
1157,nordsjaelland,boernepasning,12427,14,2267,193597,handel,2011
1158,nordsjaelland,detailhandel,12427,1287,2267,193597,handel,2011
1159,nordsjaelland,ejendomsservice,12427,70,2267,193597,handel,2011
1160,nordsjaelland,frisoer,12427,35,2267,193597,handel,2011
1161,nordsjaelland,hotel,12427,562,2267,193597,handel,2011
1162,nordsjaelland,rengoering,12427,212,2267,193597,handel,2011
1163,nordsjaelland,service,12427,101,2267,193597,handel,2011
1164,nordsjaelland,sikkerhed,12427,35,2267,193597,handel,2011
1165,nordsjaelland,blik,12427,120,1148,193597,industri,2011
1166,nordsjaelland,byggeri,12427,120,1148,193597,industri,2011
1167,nordsjaelland,elektriker,12427,95,1148,193597,industri,2011
1168,nordsjaelland,industri,12427,131,1148,193597,industri,2011
1169,nordsjaelland,jern,12427,97,1148,193597,industri,2011
1170,nordsjaelland,lager,12427,107,1148,193597,industri,2011
1171,nordsjaelland,landbrug,12427,78,1148,193597,industri,2011
1172,nordsjaelland,maling,12427,28,1148,193597,industri,2011
1173,nordsjaelland,mekanik,12427,161,1148,193597,industri,2011
1174,nordsjaelland,naeringsmiddel,12427,84,1148,193597,industri,2011
1175,nordsjaelland,tekstil,12427,30,1148,193597,industri,2011
1176,nordsjaelland,transport,12427,124,1148,193597,industri,2011
1177,nordsjaelland,traeindustri,12427,2,1148,193597,industri,2011
1178,nordsjaelland,toemrer,12427,70,1148,193597,industri,2011
1179,nordsjaelland,design,12427,19,1078,193597,salg,2011
1180,nordsjaelland,ejendomsmaegler,12427,26,1078,193597,salg,2011
1181,nordsjaelland,grafisk,12427,33,1078,193597,salg,2011
1182,nordsjaelland,kommunikation,12427,79,1078,193597,salg,2011
1183,nordsjaelland,kultur,12427,71,1078,193597,salg,2011
1184,nordsjaelland,marketing,12427,199,1078,193597,salg,2011
1185,nordsjaelland,salg,12427,532,1078,193597,salg,2011
1186,nordsjaelland,salgskurser,12427,1,1078,193597,salg,2011
1187,nordsjaelland,franchise,12427,4,1078,193597,salg,2011
1188,nordsjaelland,telemarketing,12427,65,1078,193597,salg,2011
1189,nordsjaelland,bibliotek,12427,26,2271,193597,undervisning,2011
1190,nordsjaelland,forskning,12427,868,2271,193597,undervisning,2011
1191,nordsjaelland,laerer,12427,273,2271,193597,undervisning,2011
1192,nordsjaelland,paedagog,12427,1015,2271,193597,undervisning,2011
1193,nordsjaelland,akademisk,12427,0,2063,193597,kontor,2011
1194,nordsjaelland,ejendomsmaegler,12427,26,2063,193597,kontor,2011
1195,nordsjaelland,ejendomsservice,12427,70,2063,193597,kontor,2011
1196,nordsjaelland,finans,12427,301,2063,193597,kontor,2011
1197,nordsjaelland,indkoeb,12427,111,2063,193597,kontor,2011
1198,nordsjaelland,jura,12427,111,2063,193597,kontor,2011
1199,nordsjaelland,kontor,12427,484,2063,193597,kontor,2011
1200,nordsjaelland,kontorkurser,12427,1,2063,193597,kontor,2011
1201,nordsjaelland,kontorelev,12427,66,2063,193597,kontor,2011
1202,nordsjaelland,logistik,12427,97,2063,193597,kontor,2011
1203,nordsjaelland,offentlig,12427,168,2063,193597,kontor,2011
1204,nordsjaelland,oversaettelse,12427,20,2063,193597,kontor,2011
1205,nordsjaelland,sekretaer,12427,152,2063,193597,kontor,2011
1206,nordsjaelland,oekonomi,12427,643,2063,193597,kontor,2011
1207,nordsjaelland,laege,12427,185,1594,193597,social,2011
1208,nordsjaelland,laegesekretaer,12427,57,1594,193597,social,2011
1209,nordsjaelland,pleje,12427,537,1594,193597,social,2011
1210,nordsjaelland,psykologi,12427,80,1594,193597,social,2011
1211,nordsjaelland,socialraadgivning,12427,188,1594,193597,social,2011
1212,nordsjaelland,tandlaege,12427,45,1594,193597,social,2011
1213,nordsjaelland,teknisksundhed,12427,20,1594,193597,social,2011
1214,nordsjaelland,terapi,12427,111,1594,193597,social,2011
1215,nordsjaelland,elev,12427,252,1330,193597,oevrige,2011
1216,nordsjaelland,forsvar,12427,0,1330,193597,oevrige,2011
1217,nordsjaelland,frivilligt,12427,124,1330,193597,oevrige,2011
1218,nordsjaelland,student,12427,351,1330,193597,oevrige,2011
1219,nordsjaelland,studiepraktik,12427,73,1330,193597,oevrige,2011
1220,nordsjaelland,oevrige,12427,470,1330,193597,oevrige,2011
1221,nordsjaelland,kurseroevrige,12427,0,1330,193597,oevrige,2011
1222,region-sjaelland,database,15338,13,403,193597,it,2011
1223,region-sjaelland,itdrift,15338,114,403,193597,it,2011
1224,region-sjaelland,itkurser,15338,1,403,193597,it,2011
1225,region-sjaelland,itledelse,15338,47,403,193597,it,2011
1226,region-sjaelland,internet,15338,34,403,193597,it,2011
1227,region-sjaelland,systemudvikling,15338,214,403,193597,it,2011
1228,region-sjaelland,telekom,15338,10,403,193597,it,2011
1229,region-sjaelland,virksomhedssystemer,15338,49,403,193597,it,2011
1230,region-sjaelland,byggeteknik,15338,278,1167,193597,ingenioer,2011
1231,region-sjaelland,elektronik,15338,127,1167,193597,ingenioer,2011
1232,region-sjaelland,kemi,15338,292,1167,193597,ingenioer,2011
1233,region-sjaelland,teknikledelse,15338,141,1167,193597,ingenioer,2011
1234,region-sjaelland,maskiningenioer,15338,248,1167,193597,ingenioer,2011
1235,region-sjaelland,medicinal,15338,124,1167,193597,ingenioer,2011
1236,region-sjaelland,produktionsteknik,15338,263,1167,193597,ingenioer,2011
1237,region-sjaelland,detailledelse,15338,0,1350,193597,ledelse,2011
1238,region-sjaelland,freelancekonsulent,15338,42,1350,193597,ledelse,2011
1239,region-sjaelland,hrkurser,15338,1,1350,193597,ledelse,2011
1240,region-sjaelland,itledelse,15338,47,1350,193597,ledelse,2011
1241,region-sjaelland,institutions,15338,159,1350,193597,ledelse,2011
1242,region-sjaelland,leder,15338,453,1350,193597,ledelse,2011
1243,region-sjaelland,teknikledelse,15338,141,1350,193597,ledelse,2011
1244,region-sjaelland,personale,15338,102,1350,193597,ledelse,2011
1245,region-sjaelland,projektledelse,15338,270,1350,193597,ledelse,2011
1246,region-sjaelland,salgschef,15338,145,1350,193597,ledelse,2011
1247,region-sjaelland,topledelse,15338,28,1350,193597,ledelse,2011
1248,region-sjaelland,virksomhedsudvikling,15338,0,1350,193597,ledelse,2011
1249,region-sjaelland,oekonomichef,15338,45,1350,193597,ledelse,2011
1250,region-sjaelland,bud,15338,53,2979,193597,handel,2011
1251,region-sjaelland,boernepasning,15338,28,2979,193597,handel,2011
1252,region-sjaelland,detailhandel,15338,1484,2979,193597,handel,2011
1253,region-sjaelland,ejendomsservice,15338,71,2979,193597,handel,2011
1254,region-sjaelland,frisoer,15338,97,2979,193597,handel,2011
1255,region-sjaelland,hotel,15338,664,2979,193597,handel,2011
1256,region-sjaelland,rengoering,15338,453,2979,193597,handel,2011
1257,region-sjaelland,service,15338,190,2979,193597,handel,2011
1258,region-sjaelland,sikkerhed,15338,61,2979,193597,handel,2011
1259,region-sjaelland,blik,15338,135,2104,193597,industri,2011
1260,region-sjaelland,byggeri,15338,335,2104,193597,industri,2011
1261,region-sjaelland,elektriker,15338,172,2104,193597,industri,2011
1262,region-sjaelland,industri,15338,170,2104,193597,industri,2011
1263,region-sjaelland,jern,15338,223,2104,193597,industri,2011
1264,region-sjaelland,lager,15338,203,2104,193597,industri,2011
1265,region-sjaelland,landbrug,15338,139,2104,193597,industri,2011
1266,region-sjaelland,maling,15338,37,2104,193597,industri,2011
1267,region-sjaelland,mekanik,15338,240,2104,193597,industri,2011
1268,region-sjaelland,naeringsmiddel,15338,153,2104,193597,industri,2011
1269,region-sjaelland,tekstil,15338,26,2104,193597,industri,2011
1270,region-sjaelland,transport,15338,351,2104,193597,industri,2011
1271,region-sjaelland,traeindustri,15338,19,2104,193597,industri,2011
1272,region-sjaelland,toemrer,15338,134,2104,193597,industri,2011
1273,region-sjaelland,design,15338,17,1858,193597,salg,2011
1274,region-sjaelland,ejendomsmaegler,15338,64,1858,193597,salg,2011
1275,region-sjaelland,grafisk,15338,46,1858,193597,salg,2011
1276,region-sjaelland,kommunikation,15338,82,1858,193597,salg,2011
1277,region-sjaelland,kultur,15338,111,1858,193597,salg,2011
1278,region-sjaelland,marketing,15338,145,1858,193597,salg,2011
1279,region-sjaelland,salg,15338,1198,1858,193597,salg,2011
1280,region-sjaelland,salgskurser,15338,1,1858,193597,salg,2011
1281,region-sjaelland,franchise,15338,33,1858,193597,salg,2011
1282,region-sjaelland,telemarketing,15338,96,1858,193597,salg,2011
1283,region-sjaelland,bibliotek,15338,18,2204,193597,undervisning,2011
1284,region-sjaelland,forskning,15338,285,2204,193597,undervisning,2011
1285,region-sjaelland,laerer,15338,522,2204,193597,undervisning,2011
1286,region-sjaelland,paedagog,15338,1220,2204,193597,undervisning,2011
1287,region-sjaelland,akademisk,15338,0,1964,193597,kontor,2011
1288,region-sjaelland,ejendomsmaegler,15338,64,1964,193597,kontor,2011
1289,region-sjaelland,ejendomsservice,15338,71,1964,193597,kontor,2011
1290,region-sjaelland,finans,15338,191,1964,193597,kontor,2011
1291,region-sjaelland,indkoeb,15338,89,1964,193597,kontor,2011
1292,region-sjaelland,jura,15338,72,1964,193597,kontor,2011
1293,region-sjaelland,kontor,15338,483,1964,193597,kontor,2011
1294,region-sjaelland,kontorkurser,15338,1,1964,193597,kontor,2011
1295,region-sjaelland,kontorelev,15338,106,1964,193597,kontor,2011
1296,region-sjaelland,logistik,15338,86,1964,193597,kontor,2011
1297,region-sjaelland,offentlig,15338,274,1964,193597,kontor,2011
1298,region-sjaelland,oversaettelse,15338,26,1964,193597,kontor,2011
1299,region-sjaelland,sekretaer,15338,166,1964,193597,kontor,2011
1300,region-sjaelland,oekonomi,15338,514,1964,193597,kontor,2011
1301,region-sjaelland,laege,15338,506,3179,193597,social,2011
1302,region-sjaelland,laegesekretaer,15338,203,3179,193597,social,2011
1303,region-sjaelland,pleje,15338,792,3179,193597,social,2011
1304,region-sjaelland,psykologi,15338,142,3179,193597,social,2011
1305,region-sjaelland,socialraadgivning,15338,254,3179,193597,social,2011
1306,region-sjaelland,tandlaege,15338,119,3179,193597,social,2011
1307,region-sjaelland,teknisksundhed,15338,38,3179,193597,social,2011
1308,region-sjaelland,terapi,15338,179,3179,193597,social,2011
1309,region-sjaelland,elev,15338,349,1587,193597,oevrige,2011
1310,region-sjaelland,forsvar,15338,0,1587,193597,oevrige,2011
1311,region-sjaelland,frivilligt,15338,247,1587,193597,oevrige,2011
1312,region-sjaelland,student,15338,315,1587,193597,oevrige,2011
1313,region-sjaelland,studiepraktik,15338,72,1587,193597,oevrige,2011
1314,region-sjaelland,oevrige,15338,515,1587,193597,oevrige,2011
1315,region-sjaelland,kurseroevrige,15338,1,1587,193597,oevrige,2011
1316,fyn,database,11568,11,470,193597,it,2011
1317,fyn,itdrift,11568,117,470,193597,it,2011
1318,fyn,itkurser,11568,1,470,193597,it,2011
1319,fyn,itledelse,11568,54,470,193597,it,2011
1320,fyn,internet,11568,55,470,193597,it,2011
1321,fyn,systemudvikling,11568,247,470,193597,it,2011
1322,fyn,telekom,11568,15,470,193597,it,2011
1323,fyn,virksomhedssystemer,11568,62,470,193597,it,2011
1324,fyn,byggeteknik,11568,210,789,193597,ingenioer,2011
1325,fyn,elektronik,11568,124,789,193597,ingenioer,2011
1326,fyn,kemi,11568,141,789,193597,ingenioer,2011
1327,fyn,teknikledelse,11568,89,789,193597,ingenioer,2011
1328,fyn,maskiningenioer,11568,203,789,193597,ingenioer,2011
1329,fyn,medicinal,11568,76,789,193597,ingenioer,2011
1330,fyn,produktionsteknik,11568,170,789,193597,ingenioer,2011
1331,fyn,detailledelse,11568,0,1126,193597,ledelse,2011
1332,fyn,freelancekonsulent,11568,33,1126,193597,ledelse,2011
1333,fyn,hrkurser,11568,1,1126,193597,ledelse,2011
1334,fyn,itledelse,11568,54,1126,193597,ledelse,2011
1335,fyn,institutions,11568,80,1126,193597,ledelse,2011
1336,fyn,leder,11568,484,1126,193597,ledelse,2011
1337,fyn,teknikledelse,11568,89,1126,193597,ledelse,2011
1338,fyn,personale,11568,61,1126,193597,ledelse,2011
1339,fyn,projektledelse,11568,203,1126,193597,ledelse,2011
1340,fyn,salgschef,11568,111,1126,193597,ledelse,2011
1341,fyn,topledelse,11568,37,1126,193597,ledelse,2011
1342,fyn,virksomhedsudvikling,11568,0,1126,193597,ledelse,2011
1343,fyn,oekonomichef,11568,35,1126,193597,ledelse,2011
1344,fyn,bud,11568,6,2228,193597,handel,2011
1345,fyn,boernepasning,11568,34,2228,193597,handel,2011
1346,fyn,detailhandel,11568,988,2228,193597,handel,2011
1347,fyn,ejendomsservice,11568,47,2228,193597,handel,2011
1348,fyn,frisoer,11568,52,2228,193597,handel,2011
1349,fyn,hotel,11568,637,2228,193597,handel,2011
1350,fyn,rengoering,11568,428,2228,193597,handel,2011
1351,fyn,service,11568,108,2228,193597,handel,2011
1352,fyn,sikkerhed,11568,23,2228,193597,handel,2011
1353,fyn,blik,11568,59,1224,193597,industri,2011
1354,fyn,byggeri,11568,146,1224,193597,industri,2011
1355,fyn,elektriker,11568,128,1224,193597,industri,2011
1356,fyn,industri,11568,112,1224,193597,industri,2011
1357,fyn,jern,11568,156,1224,193597,industri,2011
1358,fyn,lager,11568,108,1224,193597,industri,2011
1359,fyn,landbrug,11568,97,1224,193597,industri,2011
1360,fyn,maling,11568,31,1224,193597,industri,2011
1361,fyn,mekanik,11568,134,1224,193597,industri,2011
1362,fyn,naeringsmiddel,11568,126,1224,193597,industri,2011
