,år,område,sektor,jobtype,numbers
584,2007,sydjylland,ledelse,leder,1104
585,2007,sydjylland,ledelse,teknikledelse,357
586,2007,sydjylland,ledelse,personale,438
587,2007,sydjylland,ledelse,projektledelse,707
588,2007,sydjylland,ledelse,salgschef,445
589,2007,sydjylland,ledelse,topledelse,82
590,2007,sydjylland,ledelse,virksomhedsudvikling,0
591,2007,sydjylland,ledelse,oekonomichef,166
592,2007,sydjylland,handel,bud,207
593,2007,sydjylland,handel,boernepasning,244
594,2007,sydjylland,handel,detailhandel,5017
595,2007,sydjylland,handel,ejendomsservice,241
596,2007,sydjylland,handel,frisoer,122
597,2007,sydjylland,handel,hotel,2379
598,2007,sydjylland,handel,rengoering,2596
599,2007,sydjylland,handel,service,763
600,2007,sydjylland,handel,sikkerhed,149
601,2007,sydjylland,industri,blik,550
602,2007,sydjylland,industri,byggeri,1008
603,2007,sydjylland,industri,elektriker,967
604,2007,sydjylland,industri,industri,1893
605,2007,sydjylland,industri,jern,1799
606,2007,sydjylland,industri,lager,1935
607,2007,sydjylland,industri,landbrug,415
608,2007,sydjylland,industri,maling,185
609,2007,sydjylland,industri,mekanik,1244
610,2007,sydjylland,industri,naeringsmiddel,492
611,2007,sydjylland,industri,tekstil,215
612,2007,sydjylland,industri,transport,1732
613,2007,sydjylland,industri,traeindustri,198
614,2007,sydjylland,industri,toemrer,471
615,2007,sydjylland,salg,design,126
616,2007,sydjylland,salg,ejendomsmaegler,56
617,2007,sydjylland,salg,grafisk,543
618,2007,sydjylland,salg,kommunikation,161
619,2007,sydjylland,salg,kultur,187
620,2007,sydjylland,salg,marketing,499
621,2007,sydjylland,salg,salg,2638
622,2007,sydjylland,salg,salgskurser,0
623,2007,sydjylland,salg,franchise,14
624,2007,sydjylland,salg,telemarketing,137
625,2007,sydjylland,undervisning,bibliotek,43
626,2007,sydjylland,undervisning,forskning,214
627,2007,sydjylland,undervisning,laerer,1365
628,2007,sydjylland,undervisning,paedagog,3631
629,2007,sydjylland,kontor,akademisk,0
630,2007,sydjylland,kontor,ejendomsmaegler,56
631,2007,sydjylland,kontor,ejendomsservice,241
632,2007,sydjylland,kontor,finans,881
633,2007,sydjylland,kontor,indkoeb,555
634,2007,sydjylland,kontor,jura,141
635,2007,sydjylland,kontor,kontor,2447
636,2007,sydjylland,kontor,kontorkurser,1
637,2007,sydjylland,kontor,kontorelev,223
638,2007,sydjylland,kontor,logistik,754
639,2007,sydjylland,kontor,offentlig,455
640,2007,sydjylland,kontor,oversaettelse,57
641,2007,sydjylland,kontor,sekretaer,757
642,2007,sydjylland,kontor,oekonomi,2165
643,2007,sydjylland,social,laege,598
644,2007,sydjylland,social,laegesekretaer,393
645,2007,sydjylland,social,pleje,3517
646,2007,sydjylland,social,psykologi,206
647,2007,sydjylland,social,socialraadgivning,477
648,2007,sydjylland,social,tandlaege,197
649,2007,sydjylland,social,teknisksundhed,113
650,2007,sydjylland,social,terapi,388
651,2007,sydjylland,oevrige,elev,1130
652,2007,sydjylland,oevrige,forsvar,0
653,2007,sydjylland,oevrige,frivilligt,53
654,2007,sydjylland,oevrige,student,296
655,2007,sydjylland,oevrige,studiepraktik,4
656,2007,sydjylland,oevrige,oevrige,1920
657,2007,sydjylland,oevrige,kurseroevrige,3
658,2007,bornholm,it,database,1
659,2007,bornholm,it,itdrift,15
660,2007,bornholm,it,itkurser,1
661,2007,bornholm,it,itledelse,4
662,2007,bornholm,it,internet,3
663,2007,bornholm,it,systemudvikling,24
664,2007,bornholm,it,telekom,7
665,2007,bornholm,it,virksomhedssystemer,14
666,2007,bornholm,ingenioer,byggeteknik,47
667,2007,bornholm,ingenioer,elektronik,34
668,2007,bornholm,ingenioer,kemi,17
669,2007,bornholm,ingenioer,teknikledelse,15
670,2007,bornholm,ingenioer,maskiningenioer,50
671,2007,bornholm,ingenioer,medicinal,20
672,2007,bornholm,ingenioer,produktionsteknik,31
673,2007,bornholm,ledelse,detailledelse,0
674,2007,bornholm,ledelse,freelancekonsulent,7
675,2007,bornholm,ledelse,hrkurser,0
676,2007,bornholm,ledelse,itledelse,4
677,2007,bornholm,ledelse,institutions,21
678,2007,bornholm,ledelse,leder,60
679,2007,bornholm,ledelse,teknikledelse,15
680,2007,bornholm,ledelse,personale,19
681,2007,bornholm,ledelse,projektledelse,30
682,2007,bornholm,ledelse,salgschef,21
683,2007,bornholm,ledelse,topledelse,2
684,2007,bornholm,ledelse,virksomhedsudvikling,0
685,2007,bornholm,ledelse,oekonomichef,9
686,2007,bornholm,handel,bud,13
687,2007,bornholm,handel,boernepasning,3
688,2007,bornholm,handel,detailhandel,192
689,2007,bornholm,handel,ejendomsservice,18
690,2007,bornholm,handel,frisoer,3
691,2007,bornholm,handel,hotel,165
692,2007,bornholm,handel,rengoering,78
693,2007,bornholm,handel,service,32
694,2007,bornholm,handel,sikkerhed,17
695,2007,bornholm,industri,blik,10
696,2007,bornholm,industri,byggeri,53
697,2007,bornholm,industri,elektriker,54
698,2007,bornholm,industri,industri,26
699,2007,bornholm,industri,jern,26
700,2007,bornholm,industri,lager,16
701,2007,bornholm,industri,landbrug,20
702,2007,bornholm,industri,maling,9
703,2007,bornholm,industri,mekanik,32
704,2007,bornholm,industri,naeringsmiddel,26
705,2007,bornholm,industri,tekstil,5
706,2007,bornholm,industri,transport,59
707,2007,bornholm,industri,traeindustri,9
708,2007,bornholm,industri,toemrer,38
709,2007,bornholm,salg,design,17
710,2007,bornholm,salg,ejendomsmaegler,5
711,2007,bornholm,salg,grafisk,6
712,2007,bornholm,salg,kommunikation,12
713,2007,bornholm,salg,kultur,14
714,2007,bornholm,salg,marketing,20
715,2007,bornholm,salg,salg,205
716,2007,bornholm,salg,salgskurser,0
717,2007,bornholm,salg,franchise,7
718,2007,bornholm,salg,telemarketing,5
719,2007,bornholm,undervisning,bibliotek,1
720,2007,bornholm,undervisning,forskning,1
721,2007,bornholm,undervisning,laerer,36
722,2007,bornholm,undervisning,paedagog,94
723,2007,bornholm,kontor,akademisk,0
724,2007,bornholm,kontor,ejendomsmaegler,5
725,2007,bornholm,kontor,ejendomsservice,18
726,2007,bornholm,kontor,finans,43
727,2007,bornholm,kontor,indkoeb,8
728,2007,bornholm,kontor,jura,15
729,2007,bornholm,kontor,kontor,55
730,2007,bornholm,kontor,kontorkurser,1
731,2007,bornholm,kontor,kontorelev,18
732,2007,bornholm,kontor,logistik,10
733,2007,bornholm,kontor,offentlig,25
734,2007,bornholm,kontor,oversaettelse,3
735,2007,bornholm,kontor,sekretaer,23
736,2007,bornholm,kontor,oekonomi,59
737,2007,bornholm,social,laege,13
738,2007,bornholm,social,laegesekretaer,3
739,2007,bornholm,social,pleje,153
740,2007,bornholm,social,psykologi,12
741,2007,bornholm,social,socialraadgivning,28
742,2007,bornholm,social,tandlaege,4
743,2007,bornholm,social,teknisksundhed,2
744,2007,bornholm,social,terapi,9
745,2007,bornholm,oevrige,elev,91
746,2007,bornholm,oevrige,forsvar,0
747,2007,bornholm,oevrige,frivilligt,2
748,2007,bornholm,oevrige,student,28
749,2007,bornholm,oevrige,studiepraktik,2
750,2007,bornholm,oevrige,oevrige,48
751,2007,bornholm,oevrige,kurseroevrige,1
752,2007,skaane,it,database,0
753,2007,skaane,it,itdrift,0
754,2007,skaane,it,itkurser,0
755,2007,skaane,it,itledelse,0
756,2007,skaane,it,internet,0
757,2007,skaane,it,systemudvikling,0
758,2007,skaane,it,telekom,0
759,2007,skaane,it,virksomhedssystemer,0
760,2007,skaane,ingenioer,byggeteknik,0
761,2007,skaane,ingenioer,elektronik,0
762,2007,skaane,ingenioer,kemi,0
763,2007,skaane,ingenioer,teknikledelse,0
764,2007,skaane,ingenioer,maskiningenioer,0
765,2007,skaane,ingenioer,medicinal,0
766,2007,skaane,ingenioer,produktionsteknik,0
767,2007,skaane,ledelse,detailledelse,0
768,2007,skaane,ledelse,freelancekonsulent,0
769,2007,skaane,ledelse,hrkurser,0
770,2007,skaane,ledelse,itledelse,0
771,2007,skaane,ledelse,institutions,0
772,2007,skaane,ledelse,leder,0
773,2007,skaane,ledelse,teknikledelse,0
774,2007,skaane,ledelse,personale,0
775,2007,skaane,ledelse,projektledelse,0
776,2007,skaane,ledelse,salgschef,0
777,2007,skaane,ledelse,topledelse,0
778,2007,skaane,ledelse,virksomhedsudvikling,0
779,2007,skaane,ledelse,oekonomichef,0
780,2007,skaane,handel,bud,0
781,2007,skaane,handel,boernepasning,0
782,2007,skaane,handel,detailhandel,0
783,2007,skaane,handel,ejendomsservice,0
784,2007,skaane,handel,frisoer,0
785,2007,skaane,handel,hotel,0
786,2007,skaane,handel,rengoering,0
787,2007,skaane,handel,service,0
788,2007,skaane,handel,sikkerhed,0
789,2007,skaane,industri,blik,0
790,2007,skaane,industri,byggeri,0
791,2007,skaane,industri,elektriker,0
792,2007,skaane,industri,industri,0
793,2007,skaane,industri,jern,0
794,2007,skaane,industri,lager,0
795,2007,skaane,industri,landbrug,0
796,2007,skaane,industri,maling,0
797,2007,skaane,industri,mekanik,0
798,2007,skaane,industri,naeringsmiddel,0
799,2007,skaane,industri,tekstil,0
800,2007,skaane,industri,transport,0
801,2007,skaane,industri,traeindustri,0
802,2007,skaane,industri,toemrer,0
803,2007,skaane,salg,design,0
804,2007,skaane,salg,ejendomsmaegler,0
805,2007,skaane,salg,grafisk,0
806,2007,skaane,salg,kommunikation,0
807,2007,skaane,salg,kultur,0
808,2007,skaane,salg,marketing,0
809,2007,skaane,salg,salg,0
810,2007,skaane,salg,salgskurser,0
811,2007,skaane,salg,franchise,0
812,2007,skaane,salg,telemarketing,0
813,2007,skaane,undervisning,bibliotek,0
814,2007,skaane,undervisning,forskning,0
815,2007,skaane,undervisning,laerer,0
816,2007,skaane,undervisning,paedagog,0
817,2007,skaane,kontor,akademisk,0
818,2007,skaane,kontor,ejendomsmaegler,0
819,2007,skaane,kontor,ejendomsservice,0
820,2007,skaane,kontor,finans,0
821,2007,skaane,kontor,indkoeb,0
822,2007,skaane,kontor,jura,0
823,2007,skaane,kontor,kontor,0
824,2007,skaane,kontor,kontorkurser,0
825,2007,skaane,kontor,kontorelev,0
826,2007,skaane,kontor,logistik,0
827,2007,skaane,kontor,offentlig,0
828,2007,skaane,kontor,oversaettelse,0
829,2007,skaane,kontor,sekretaer,0
830,2007,skaane,kontor,oekonomi,0
831,2007,skaane,social,laege,0
832,2007,skaane,social,laegesekretaer,0
833,2007,skaane,social,pleje,0
834,2007,skaane,social,psykologi,0
835,2007,skaane,social,socialraadgivning,0
836,2007,skaane,social,tandlaege,0
837,2007,skaane,social,teknisksundhed,0
838,2007,skaane,social,terapi,0
839,2007,skaane,oevrige,elev,0
840,2007,skaane,oevrige,forsvar,0
841,2007,skaane,oevrige,frivilligt,0
842,2007,skaane,oevrige,student,0
843,2007,skaane,oevrige,studiepraktik,0
844,2007,skaane,oevrige,oevrige,0
845,2007,skaane,oevrige,kurseroevrige,0
846,2007,groenland,it,database,0
847,2007,groenland,it,itdrift,10
848,2007,groenland,it,itkurser,0
849,2007,groenland,it,itledelse,13
850,2007,groenland,it,internet,0
851,2007,groenland,it,systemudvikling,16
852,2007,groenland,it,telekom,4
853,2007,groenland,it,virksomhedssystemer,2
854,2007,groenland,ingenioer,byggeteknik,94
855,2007,groenland,ingenioer,elektronik,18
856,2007,groenland,ingenioer,kemi,30
857,2007,groenland,ingenioer,teknikledelse,13
858,2007,groenland,ingenioer,maskiningenioer,9
859,2007,groenland,ingenioer,medicinal,9
860,2007,groenland,ingenioer,produktionsteknik,10
861,2007,groenland,ledelse,detailledelse,0
862,2007,groenland,ledelse,freelancekonsulent,0
863,2007,groenland,ledelse,hrkurser,0
864,2007,groenland,ledelse,itledelse,13
865,2007,groenland,ledelse,institutions,128
866,2007,groenland,ledelse,leder,62
867,2007,groenland,ledelse,teknikledelse,13
868,2007,groenland,ledelse,personale,27
869,2007,groenland,ledelse,projektledelse,31
870,2007,groenland,ledelse,salgschef,10
871,2007,groenland,ledelse,topledelse,13
872,2007,groenland,ledelse,virksomhedsudvikling,0
873,2007,groenland,ledelse,oekonomichef,16
874,2007,groenland,handel,bud,0
875,2007,groenland,handel,boernepasning,0
876,2007,groenland,handel,detailhandel,45
877,2007,groenland,handel,ejendomsservice,13
878,2007,groenland,handel,frisoer,1
879,2007,groenland,handel,hotel,59
880,2007,groenland,handel,rengoering,8
881,2007,groenland,handel,service,646
882,2007,groenland,handel,sikkerhed,1
883,2007,groenland,industri,blik,111
884,2007,groenland,industri,byggeri,41
885,2007,groenland,industri,elektriker,76
886,2007,groenland,industri,industri,19
887,2007,groenland,industri,jern,50
888,2007,groenland,industri,lager,5
889,2007,groenland,industri,landbrug,2
890,2007,groenland,industri,maling,13
891,2007,groenland,industri,mekanik,61
892,2007,groenland,industri,naeringsmiddel,15
893,2007,groenland,industri,tekstil,2
894,2007,groenland,industri,transport,15
895,2007,groenland,industri,traeindustri,0
896,2007,groenland,industri,toemrer,59
897,2007,groenland,salg,design,0
898,2007,groenland,salg,ejendomsmaegler,0
899,2007,groenland,salg,grafisk,1
900,2007,groenland,salg,kommunikation,10
901,2007,groenland,salg,kultur,4
902,2007,groenland,salg,marketing,8
903,2007,groenland,salg,salg,30
904,2007,groenland,salg,salgskurser,0
905,2007,groenland,salg,franchise,0
906,2007,groenland,salg,telemarketing,1
907,2007,groenland,undervisning,bibliotek,6
908,2007,groenland,undervisning,forskning,31
909,2007,groenland,undervisning,laerer,60
910,2007,groenland,undervisning,paedagog,212
911,2007,groenland,kontor,akademisk,0
912,2007,groenland,kontor,ejendomsmaegler,0
913,2007,groenland,kontor,ejendomsservice,13
914,2007,groenland,kontor,finans,47
915,2007,groenland,kontor,indkoeb,1
916,2007,groenland,kontor,jura,57
917,2007,groenland,kontor,kontor,146
918,2007,groenland,kontor,kontorkurser,0
919,2007,groenland,kontor,kontorelev,0
920,2007,groenland,kontor,logistik,8
921,2007,groenland,kontor,offentlig,19
922,2007,groenland,kontor,oversaettelse,10
923,2007,groenland,kontor,sekretaer,14
924,2007,groenland,kontor,oekonomi,115
925,2007,groenland,social,laege,70
926,2007,groenland,social,laegesekretaer,11
927,2007,groenland,social,pleje,98
928,2007,groenland,social,psykologi,31
929,2007,groenland,social,socialraadgivning,107
930,2007,groenland,social,tandlaege,2
931,2007,groenland,social,teknisksundhed,7
932,2007,groenland,social,terapi,21
933,2007,groenland,oevrige,elev,0
934,2007,groenland,oevrige,forsvar,0
935,2007,groenland,oevrige,frivilligt,1
936,2007,groenland,oevrige,student,2
937,2007,groenland,oevrige,studiepraktik,0
938,2007,groenland,oevrige,oevrige,64
939,2007,groenland,oevrige,kurseroevrige,0
940,2007,danmark,it,database,614
941,2007,danmark,it,itdrift,5282
942,2007,danmark,it,itkurser,4
943,2007,danmark,it,itledelse,3380
944,2007,danmark,it,internet,1153
945,2007,danmark,it,systemudvikling,13807
946,2007,danmark,it,telekom,593
947,2007,danmark,it,virksomhedssystemer,2389
948,2007,danmark,ingenioer,byggeteknik,6791
949,2007,danmark,ingenioer,elektronik,3596
950,2007,danmark,ingenioer,kemi,4281
951,2007,danmark,ingenioer,teknikledelse,1700
952,2007,danmark,ingenioer,maskiningenioer,5156
953,2007,danmark,ingenioer,medicinal,1842
954,2007,danmark,ingenioer,produktionsteknik,4253
955,2007,danmark,ledelse,detailledelse,0
956,2007,danmark,ledelse,freelancekonsulent,634
957,2007,danmark,ledelse,hrkurser,22
958,2007,danmark,ledelse,itledelse,3380
959,2007,danmark,ledelse,institutions,4099
960,2007,danmark,ledelse,leder,7241
961,2007,danmark,ledelse,teknikledelse,1700
962,2007,danmark,ledelse,personale,3240
963,2007,danmark,ledelse,projektledelse,5030
964,2007,danmark,ledelse,salgschef,3052
965,2007,danmark,ledelse,topledelse,448
966,2007,danmark,ledelse,virksomhedsudvikling,0
967,2007,danmark,ledelse,oekonomichef,1192
968,2007,danmark,handel,bud,2172
969,2007,danmark,handel,boernepasning,1182
970,2007,danmark,handel,detailhandel,35084
971,2007,danmark,handel,ejendomsservice,2172
972,2007,danmark,handel,frisoer,1021
973,2007,danmark,handel,hotel,17189
974,2007,danmark,handel,rengoering,14293
975,2007,danmark,handel,service,4792
976,2007,danmark,handel,sikkerhed,1232
977,2007,danmark,industri,blik,3105
978,2007,danmark,industri,byggeri,5376
979,2007,danmark,industri,elektriker,5072
980,2007,danmark,industri,industri,7648
981,2007,danmark,industri,jern,8372
982,2007,danmark,industri,lager,8917
983,2007,danmark,industri,landbrug,2578
984,2007,danmark,industri,maling,1288
985,2007,danmark,industri,mekanik,5386
986,2007,danmark,industri,naeringsmiddel,3802
987,2007,danmark,industri,tekstil,1033
988,2007,danmark,industri,transport,9609
989,2007,danmark,industri,traeindustri,1022
990,2007,danmark,industri,toemrer,3088
991,2007,danmark,salg,design,535
992,2007,danmark,salg,ejendomsmaegler,509
993,2007,danmark,salg,grafisk,2549
994,2007,danmark,salg,kommunikation,1738
995,2007,danmark,salg,kultur,1143
996,2007,danmark,salg,marketing,3886
997,2007,danmark,salg,salg,16250
998,2007,danmark,salg,salgskurser,4
999,2007,danmark,salg,franchise,36
1000,2007,danmark,salg,telemarketing,1942
1001,2007,danmark,undervisning,bibliotek,537
1002,2007,danmark,undervisning,forskning,6096
1003,2007,danmark,undervisning,laerer,8994
1004,2007,danmark,undervisning,paedagog,29332
1005,2007,danmark,kontor,akademisk,0
1006,2007,danmark,kontor,ejendomsmaegler,509
1007,2007,danmark,kontor,ejendomsservice,2172
1008,2007,danmark,kontor,finans,8222
1009,2007,danmark,kontor,indkoeb,2716
1010,2007,danmark,kontor,jura,2102
1011,2007,danmark,kontor,kontor,20394
1012,2007,danmark,kontor,kontorkurser,14
1013,2007,danmark,kontor,kontorelev,1465
1014,2007,danmark,kontor,logistik,3243
1015,2007,danmark,kontor,offentlig,3610
1016,2007,danmark,kontor,oversaettelse,664
1017,2007,danmark,kontor,sekretaer,6836
1018,2007,danmark,kontor,oekonomi,17881
1019,2007,danmark,social,laege,5106
1020,2007,danmark,social,laegesekretaer,3594
1021,2007,danmark,social,pleje,19527
1022,2007,danmark,social,psykologi,1688
1023,2007,danmark,social,socialraadgivning,3511
1024,2007,danmark,social,tandlaege,1379
1025,2007,danmark,social,teknisksundhed,840
1026,2007,danmark,social,terapi,2642
1027,2007,danmark,oevrige,elev,6953
1028,2007,danmark,oevrige,forsvar,0
1029,2007,danmark,oevrige,frivilligt,503
1030,2007,danmark,oevrige,student,6545
1031,2007,danmark,oevrige,studiepraktik,28
1032,2007,danmark,oevrige,oevrige,11851
1033,2007,danmark,oevrige,kurseroevrige,25
1034,2008,storkoebenhavn,it,database,465
1035,2008,storkoebenhavn,it,itdrift,2704
1036,2008,storkoebenhavn,it,itkurser,3
1037,2008,storkoebenhavn,it,itledelse,1583
1038,2008,storkoebenhavn,it,internet,771
1039,2008,storkoebenhavn,it,systemudvikling,7524
1040,2008,storkoebenhavn,it,telekom,215
1041,2008,storkoebenhavn,it,virksomhedssystemer,1439
1042,2008,storkoebenhavn,ingenioer,byggeteknik,1487
1043,2008,storkoebenhavn,ingenioer,elektronik,1062
1044,2008,storkoebenhavn,ingenioer,kemi,1801
1045,2008,storkoebenhavn,ingenioer,teknikledelse,449
1046,2008,storkoebenhavn,ingenioer,maskiningenioer,1321
1047,2008,storkoebenhavn,ingenioer,medicinal,842
1048,2008,storkoebenhavn,ingenioer,produktionsteknik,1099
1049,2008,storkoebenhavn,ledelse,detailledelse,0
1050,2008,storkoebenhavn,ledelse,freelancekonsulent,328
1051,2008,storkoebenhavn,ledelse,hrkurser,0
1052,2008,storkoebenhavn,ledelse,itledelse,1583
1053,2008,storkoebenhavn,ledelse,institutions,897
1054,2008,storkoebenhavn,ledelse,leder,3304
