,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
1540,225,312907,15113,66756,sikkerhed,handel,region-midtjylland,2008
1541,583,312907,11142,66756,blik,industri,region-midtjylland,2008
1542,801,312907,11142,66756,byggeri,industri,region-midtjylland,2008
1543,1287,312907,11142,66756,elektriker,industri,region-midtjylland,2008
1544,1255,312907,11142,66756,industri,industri,region-midtjylland,2008
1545,1663,312907,11142,66756,jern,industri,region-midtjylland,2008
1546,1407,312907,11142,66756,lager,industri,region-midtjylland,2008
1547,653,312907,11142,66756,landbrug,industri,region-midtjylland,2008
1548,271,312907,11142,66756,maling,industri,region-midtjylland,2008
1549,953,312907,11142,66756,mekanik,industri,region-midtjylland,2008
1550,656,312907,11142,66756,naeringsmiddel,industri,region-midtjylland,2008
1551,245,312907,11142,66756,tekstil,industri,region-midtjylland,2008
1552,1682,312907,11142,66756,transport,industri,region-midtjylland,2008
1553,195,312907,11142,66756,traeindustri,industri,region-midtjylland,2008
1554,508,312907,11142,66756,toemrer,industri,region-midtjylland,2008
1555,109,312907,5552,66756,design,salg,region-midtjylland,2008
1556,83,312907,5552,66756,ejendomsmaegler,salg,region-midtjylland,2008
1557,484,312907,5552,66756,grafisk,salg,region-midtjylland,2008
1558,270,312907,5552,66756,kommunikation,salg,region-midtjylland,2008
1559,225,312907,5552,66756,kultur,salg,region-midtjylland,2008
1560,600,312907,5552,66756,marketing,salg,region-midtjylland,2008
1561,3052,312907,5552,66756,salg,salg,region-midtjylland,2008
1562,0,312907,5552,66756,salgskurser,salg,region-midtjylland,2008
1563,28,312907,5552,66756,franchise,salg,region-midtjylland,2008
1564,488,312907,5552,66756,telemarketing,salg,region-midtjylland,2008
1565,79,312907,9106,66756,bibliotek,undervisning,region-midtjylland,2008
1566,910,312907,9106,66756,forskning,undervisning,region-midtjylland,2008
1567,1596,312907,9106,66756,laerer,undervisning,region-midtjylland,2008
1568,5798,312907,9106,66756,paedagog,undervisning,region-midtjylland,2008
1569,0,312907,10236,66756,akademisk,kontor,region-midtjylland,2008
1570,83,312907,10236,66756,ejendomsmaegler,kontor,region-midtjylland,2008
1571,330,312907,10236,66756,ejendomsservice,kontor,region-midtjylland,2008
1572,972,312907,10236,66756,finans,kontor,region-midtjylland,2008
1573,568,312907,10236,66756,indkoeb,kontor,region-midtjylland,2008
1574,228,312907,10236,66756,jura,kontor,region-midtjylland,2008
1575,3201,312907,10236,66756,kontor,kontor,region-midtjylland,2008
1576,0,312907,10236,66756,kontorkurser,kontor,region-midtjylland,2008
1577,224,312907,10236,66756,kontorelev,kontor,region-midtjylland,2008
1578,633,312907,10236,66756,logistik,kontor,region-midtjylland,2008
1579,554,312907,10236,66756,offentlig,kontor,region-midtjylland,2008
1580,179,312907,10236,66756,oversaettelse,kontor,region-midtjylland,2008
1581,943,312907,10236,66756,sekretaer,kontor,region-midtjylland,2008
1582,2948,312907,10236,66756,oekonomi,kontor,region-midtjylland,2008
1583,918,312907,10432,66756,laege,social,region-midtjylland,2008
1584,688,312907,10432,66756,laegesekretaer,social,region-midtjylland,2008
1585,4075,312907,10432,66756,pleje,social,region-midtjylland,2008
1586,352,312907,10432,66756,psykologi,social,region-midtjylland,2008
1587,786,312907,10432,66756,socialraadgivning,social,region-midtjylland,2008
1588,300,312907,10432,66756,tandlaege,social,region-midtjylland,2008
1589,184,312907,10432,66756,teknisksundhed,social,region-midtjylland,2008
1590,663,312907,10432,66756,terapi,social,region-midtjylland,2008
1591,1428,312907,4585,66756,elev,oevrige,region-midtjylland,2008
1592,0,312907,4585,66756,forsvar,oevrige,region-midtjylland,2008
1593,265,312907,4585,66756,frivilligt,oevrige,region-midtjylland,2008
1594,760,312907,4585,66756,student,oevrige,region-midtjylland,2008
1595,29,312907,4585,66756,studiepraktik,oevrige,region-midtjylland,2008
1596,1900,312907,4585,66756,oevrige,oevrige,region-midtjylland,2008
1597,1,312907,4585,66756,kurseroevrige,oevrige,region-midtjylland,2008
1598,31,312907,1756,40628,database,it,sydjylland,2008
1599,435,312907,1756,40628,itdrift,it,sydjylland,2008
1600,0,312907,1756,40628,itkurser,it,sydjylland,2008
1601,148,312907,1756,40628,itledelse,it,sydjylland,2008
1602,71,312907,1756,40628,internet,it,sydjylland,2008
1603,1013,312907,1756,40628,systemudvikling,it,sydjylland,2008
1604,23,312907,1756,40628,telekom,it,sydjylland,2008
1605,288,312907,1756,40628,virksomhedssystemer,it,sydjylland,2008
1606,811,312907,3166,40628,byggeteknik,ingenioer,sydjylland,2008
1607,535,312907,3166,40628,elektronik,ingenioer,sydjylland,2008
1608,401,312907,3166,40628,kemi,ingenioer,sydjylland,2008
1609,276,312907,3166,40628,teknikledelse,ingenioer,sydjylland,2008
1610,924,312907,3166,40628,maskiningenioer,ingenioer,sydjylland,2008
1611,145,312907,3166,40628,medicinal,ingenioer,sydjylland,2008
1612,709,312907,3166,40628,produktionsteknik,ingenioer,sydjylland,2008
1613,0,312907,3206,40628,detailledelse,ledelse,sydjylland,2008
1614,87,312907,3206,40628,freelancekonsulent,ledelse,sydjylland,2008
1615,1,312907,3206,40628,hrkurser,ledelse,sydjylland,2008
1616,148,312907,3206,40628,itledelse,ledelse,sydjylland,2008
1617,455,312907,3206,40628,institutions,ledelse,sydjylland,2008
1618,981,312907,3206,40628,leder,ledelse,sydjylland,2008
1619,276,312907,3206,40628,teknikledelse,ledelse,sydjylland,2008
1620,281,312907,3206,40628,personale,ledelse,sydjylland,2008
1621,596,312907,3206,40628,projektledelse,ledelse,sydjylland,2008
1622,330,312907,3206,40628,salgschef,ledelse,sydjylland,2008
1623,65,312907,3206,40628,topledelse,ledelse,sydjylland,2008
1624,0,312907,3206,40628,virksomhedsudvikling,ledelse,sydjylland,2008
1625,151,312907,3206,40628,oekonomichef,ledelse,sydjylland,2008
1626,102,312907,8503,40628,bud,handel,sydjylland,2008
1627,175,312907,8503,40628,boernepasning,handel,sydjylland,2008
1628,3735,312907,8503,40628,detailhandel,handel,sydjylland,2008
1629,195,312907,8503,40628,ejendomsservice,handel,sydjylland,2008
1630,117,312907,8503,40628,frisoer,handel,sydjylland,2008
1631,2130,312907,8503,40628,hotel,handel,sydjylland,2008
1632,1787,312907,8503,40628,rengoering,handel,sydjylland,2008
1633,454,312907,8503,40628,service,handel,sydjylland,2008
1634,151,312907,8503,40628,sikkerhed,handel,sydjylland,2008
1635,485,312907,8172,40628,blik,industri,sydjylland,2008
1636,660,312907,8172,40628,byggeri,industri,sydjylland,2008
1637,935,312907,8172,40628,elektriker,industri,sydjylland,2008
1638,1102,312907,8172,40628,industri,industri,sydjylland,2008
1639,1142,312907,8172,40628,jern,industri,sydjylland,2008
1640,1132,312907,8172,40628,lager,industri,sydjylland,2008
1641,385,312907,8172,40628,landbrug,industri,sydjylland,2008
1642,164,312907,8172,40628,maling,industri,sydjylland,2008
1643,864,312907,8172,40628,mekanik,industri,sydjylland,2008
1644,338,312907,8172,40628,naeringsmiddel,industri,sydjylland,2008
1645,152,312907,8172,40628,tekstil,industri,sydjylland,2008
1646,1112,312907,8172,40628,transport,industri,sydjylland,2008
1647,121,312907,8172,40628,traeindustri,industri,sydjylland,2008
1648,387,312907,8172,40628,toemrer,industri,sydjylland,2008
1649,52,312907,3303,40628,design,salg,sydjylland,2008
1650,55,312907,3303,40628,ejendomsmaegler,salg,sydjylland,2008
1651,312,312907,3303,40628,grafisk,salg,sydjylland,2008
1652,99,312907,3303,40628,kommunikation,salg,sydjylland,2008
1653,178,312907,3303,40628,kultur,salg,sydjylland,2008
1654,347,312907,3303,40628,marketing,salg,sydjylland,2008
1655,1968,312907,3303,40628,salg,salg,sydjylland,2008
1656,0,312907,3303,40628,salgskurser,salg,sydjylland,2008
1657,27,312907,3303,40628,franchise,salg,sydjylland,2008
1658,112,312907,3303,40628,telemarketing,salg,sydjylland,2008
1659,58,312907,4952,40628,bibliotek,undervisning,sydjylland,2008
1660,172,312907,4952,40628,forskning,undervisning,sydjylland,2008
1661,1148,312907,4952,40628,laerer,undervisning,sydjylland,2008
1662,3130,312907,4952,40628,paedagog,undervisning,sydjylland,2008
1663,0,312907,6318,40628,akademisk,kontor,sydjylland,2008
1664,55,312907,6318,40628,ejendomsmaegler,kontor,sydjylland,2008
1665,195,312907,6318,40628,ejendomsservice,kontor,sydjylland,2008
1666,620,312907,6318,40628,finans,kontor,sydjylland,2008
1667,335,312907,6318,40628,indkoeb,kontor,sydjylland,2008
1668,142,312907,6318,40628,jura,kontor,sydjylland,2008
1669,1873,312907,6318,40628,kontor,kontor,sydjylland,2008
1670,0,312907,6318,40628,kontorkurser,kontor,sydjylland,2008
1671,165,312907,6318,40628,kontorelev,kontor,sydjylland,2008
1672,464,312907,6318,40628,logistik,kontor,sydjylland,2008
1673,361,312907,6318,40628,offentlig,kontor,sydjylland,2008
1674,42,312907,6318,40628,oversaettelse,kontor,sydjylland,2008
1675,548,312907,6318,40628,sekretaer,kontor,sydjylland,2008
1676,1871,312907,6318,40628,oekonomi,kontor,sydjylland,2008
1677,510,312907,6161,40628,laege,social,sydjylland,2008
1678,338,312907,6161,40628,laegesekretaer,social,sydjylland,2008
1679,2726,312907,6161,40628,pleje,social,sydjylland,2008
1680,163,312907,6161,40628,psykologi,social,sydjylland,2008
1681,498,312907,6161,40628,socialraadgivning,social,sydjylland,2008
1682,157,312907,6161,40628,tandlaege,social,sydjylland,2008
1683,65,312907,6161,40628,teknisksundhed,social,sydjylland,2008
1684,364,312907,6161,40628,terapi,social,sydjylland,2008
1685,944,312907,2781,40628,elev,oevrige,sydjylland,2008
1686,0,312907,2781,40628,forsvar,oevrige,sydjylland,2008
1687,42,312907,2781,40628,frivilligt,oevrige,sydjylland,2008
1688,266,312907,2781,40628,student,oevrige,sydjylland,2008
1689,9,312907,2781,40628,studiepraktik,oevrige,sydjylland,2008
1690,1367,312907,2781,40628,oevrige,oevrige,sydjylland,2008
1691,1,312907,2781,40628,kurseroevrige,oevrige,sydjylland,2008
1692,0,312907,41,1492,database,it,bornholm,2008
1693,11,312907,41,1492,itdrift,it,bornholm,2008
1694,0,312907,41,1492,itkurser,it,bornholm,2008
1695,2,312907,41,1492,itledelse,it,bornholm,2008
1696,3,312907,41,1492,internet,it,bornholm,2008
1697,11,312907,41,1492,systemudvikling,it,bornholm,2008
1698,3,312907,41,1492,telekom,it,bornholm,2008
1699,21,312907,41,1492,virksomhedssystemer,it,bornholm,2008
1700,18,312907,73,1492,byggeteknik,ingenioer,bornholm,2008
1701,12,312907,73,1492,elektronik,ingenioer,bornholm,2008
1702,8,312907,73,1492,kemi,ingenioer,bornholm,2008
1703,4,312907,73,1492,teknikledelse,ingenioer,bornholm,2008
1704,18,312907,73,1492,maskiningenioer,ingenioer,bornholm,2008
1705,15,312907,73,1492,medicinal,ingenioer,bornholm,2008
1706,9,312907,73,1492,produktionsteknik,ingenioer,bornholm,2008
1707,0,312907,104,1492,detailledelse,ledelse,bornholm,2008
1708,4,312907,104,1492,freelancekonsulent,ledelse,bornholm,2008
1709,0,312907,104,1492,hrkurser,ledelse,bornholm,2008
1710,2,312907,104,1492,itledelse,ledelse,bornholm,2008
1711,24,312907,104,1492,institutions,ledelse,bornholm,2008
1712,31,312907,104,1492,leder,ledelse,bornholm,2008
1713,4,312907,104,1492,teknikledelse,ledelse,bornholm,2008
1714,6,312907,104,1492,personale,ledelse,bornholm,2008
1715,18,312907,104,1492,projektledelse,ledelse,bornholm,2008
1716,14,312907,104,1492,salgschef,ledelse,bornholm,2008
1717,1,312907,104,1492,topledelse,ledelse,bornholm,2008
1718,0,312907,104,1492,virksomhedsudvikling,ledelse,bornholm,2008
1719,8,312907,104,1492,oekonomichef,ledelse,bornholm,2008
1720,24,312907,450,1492,bud,handel,bornholm,2008
1721,4,312907,450,1492,boernepasning,handel,bornholm,2008
1722,150,312907,450,1492,detailhandel,handel,bornholm,2008
1723,12,312907,450,1492,ejendomsservice,handel,bornholm,2008
1724,7,312907,450,1492,frisoer,handel,bornholm,2008
1725,166,312907,450,1492,hotel,handel,bornholm,2008
1726,69,312907,450,1492,rengoering,handel,bornholm,2008
1727,29,312907,450,1492,service,handel,bornholm,2008
1728,17,312907,450,1492,sikkerhed,handel,bornholm,2008
1729,25,312907,233,1492,blik,industri,bornholm,2008
1730,21,312907,233,1492,byggeri,industri,bornholm,2008
1731,30,312907,233,1492,elektriker,industri,bornholm,2008
1732,6,312907,233,1492,industri,industri,bornholm,2008
1733,14,312907,233,1492,jern,industri,bornholm,2008
1734,7,312907,233,1492,lager,industri,bornholm,2008
1735,30,312907,233,1492,landbrug,industri,bornholm,2008
1736,5,312907,233,1492,maling,industri,bornholm,2008
1737,19,312907,233,1492,mekanik,industri,bornholm,2008
1738,21,312907,233,1492,naeringsmiddel,industri,bornholm,2008
1739,4,312907,233,1492,tekstil,industri,bornholm,2008
1740,42,312907,233,1492,transport,industri,bornholm,2008
1741,5,312907,233,1492,traeindustri,industri,bornholm,2008
1742,19,312907,233,1492,toemrer,industri,bornholm,2008
1743,2,312907,179,1492,design,salg,bornholm,2008
1744,1,312907,179,1492,ejendomsmaegler,salg,bornholm,2008
1745,2,312907,179,1492,grafisk,salg,bornholm,2008
1746,13,312907,179,1492,kommunikation,salg,bornholm,2008
1747,14,312907,179,1492,kultur,salg,bornholm,2008
1748,14,312907,179,1492,marketing,salg,bornholm,2008
1749,115,312907,179,1492,salg,salg,bornholm,2008
1750,0,312907,179,1492,salgskurser,salg,bornholm,2008
1751,12,312907,179,1492,franchise,salg,bornholm,2008
1752,8,312907,179,1492,telemarketing,salg,bornholm,2008
1753,0,312907,145,1492,bibliotek,undervisning,bornholm,2008
1754,7,312907,145,1492,forskning,undervisning,bornholm,2008
1755,28,312907,145,1492,laerer,undervisning,bornholm,2008
1756,80,312907,145,1492,paedagog,undervisning,bornholm,2008
1757,0,312907,190,1492,akademisk,kontor,bornholm,2008
1758,1,312907,190,1492,ejendomsmaegler,kontor,bornholm,2008
1759,12,312907,190,1492,ejendomsservice,kontor,bornholm,2008
1760,25,312907,190,1492,finans,kontor,bornholm,2008
1761,1,312907,190,1492,indkoeb,kontor,bornholm,2008
1762,6,312907,190,1492,jura,kontor,bornholm,2008
1763,70,312907,190,1492,kontor,kontor,bornholm,2008
1764,0,312907,190,1492,kontorkurser,kontor,bornholm,2008
1765,5,312907,190,1492,kontorelev,kontor,bornholm,2008
1766,8,312907,190,1492,logistik,kontor,bornholm,2008
1767,21,312907,190,1492,offentlig,kontor,bornholm,2008
1768,4,312907,190,1492,oversaettelse,kontor,bornholm,2008
1769,14,312907,190,1492,sekretaer,kontor,bornholm,2008
1770,36,312907,190,1492,oekonomi,kontor,bornholm,2008
1771,20,312907,280,1492,laege,social,bornholm,2008
1772,8,312907,280,1492,laegesekretaer,social,bornholm,2008
1773,110,312907,280,1492,pleje,social,bornholm,2008
1774,10,312907,280,1492,psykologi,social,bornholm,2008
1775,35,312907,280,1492,socialraadgivning,social,bornholm,2008
1776,9,312907,280,1492,tandlaege,social,bornholm,2008
1777,7,312907,280,1492,teknisksundhed,social,bornholm,2008
1778,11,312907,280,1492,terapi,social,bornholm,2008
1779,58,312907,135,1492,elev,oevrige,bornholm,2008
1780,0,312907,135,1492,forsvar,oevrige,bornholm,2008
1781,2,312907,135,1492,frivilligt,oevrige,bornholm,2008
1782,33,312907,135,1492,student,oevrige,bornholm,2008
1783,1,312907,135,1492,studiepraktik,oevrige,bornholm,2008
1784,37,312907,135,1492,oevrige,oevrige,bornholm,2008
1785,0,312907,135,1492,kurseroevrige,oevrige,bornholm,2008
1786,0,312907,0,0,database,it,skaane,2008
1787,0,312907,0,0,itdrift,it,skaane,2008
1788,0,312907,0,0,itkurser,it,skaane,2008
1789,0,312907,0,0,itledelse,it,skaane,2008
1790,0,312907,0,0,internet,it,skaane,2008
1791,0,312907,0,0,systemudvikling,it,skaane,2008
1792,0,312907,0,0,telekom,it,skaane,2008
1793,0,312907,0,0,virksomhedssystemer,it,skaane,2008
1794,0,312907,0,0,byggeteknik,ingenioer,skaane,2008
1795,0,312907,0,0,elektronik,ingenioer,skaane,2008
1796,0,312907,0,0,kemi,ingenioer,skaane,2008
1797,0,312907,0,0,teknikledelse,ingenioer,skaane,2008
1798,0,312907,0,0,maskiningenioer,ingenioer,skaane,2008
1799,0,312907,0,0,medicinal,ingenioer,skaane,2008
1800,0,312907,0,0,produktionsteknik,ingenioer,skaane,2008
1801,0,312907,0,0,detailledelse,ledelse,skaane,2008
1802,0,312907,0,0,freelancekonsulent,ledelse,skaane,2008
1803,0,312907,0,0,hrkurser,ledelse,skaane,2008
1804,0,312907,0,0,itledelse,ledelse,skaane,2008
1805,0,312907,0,0,institutions,ledelse,skaane,2008
1806,0,312907,0,0,leder,ledelse,skaane,2008
1807,0,312907,0,0,teknikledelse,ledelse,skaane,2008
1808,0,312907,0,0,personale,ledelse,skaane,2008
1809,0,312907,0,0,projektledelse,ledelse,skaane,2008
1810,0,312907,0,0,salgschef,ledelse,skaane,2008
1811,0,312907,0,0,topledelse,ledelse,skaane,2008
1812,0,312907,0,0,virksomhedsudvikling,ledelse,skaane,2008
1813,0,312907,0,0,oekonomichef,ledelse,skaane,2008
1814,0,312907,0,0,bud,handel,skaane,2008
1815,0,312907,0,0,boernepasning,handel,skaane,2008
1816,0,312907,0,0,detailhandel,handel,skaane,2008
1817,0,312907,0,0,ejendomsservice,handel,skaane,2008
1818,0,312907,0,0,frisoer,handel,skaane,2008
1819,0,312907,0,0,hotel,handel,skaane,2008
1820,0,312907,0,0,rengoering,handel,skaane,2008
1821,0,312907,0,0,service,handel,skaane,2008
1822,0,312907,0,0,sikkerhed,handel,skaane,2008
1823,0,312907,0,0,blik,industri,skaane,2008
1824,0,312907,0,0,byggeri,industri,skaane,2008
1825,0,312907,0,0,elektriker,industri,skaane,2008
1826,0,312907,0,0,industri,industri,skaane,2008
1827,0,312907,0,0,jern,industri,skaane,2008
1828,0,312907,0,0,lager,industri,skaane,2008
1829,0,312907,0,0,landbrug,industri,skaane,2008
1830,0,312907,0,0,maling,industri,skaane,2008
1831,0,312907,0,0,mekanik,industri,skaane,2008
1832,0,312907,0,0,naeringsmiddel,industri,skaane,2008
1833,0,312907,0,0,tekstil,industri,skaane,2008
1834,0,312907,0,0,transport,industri,skaane,2008
1835,0,312907,0,0,traeindustri,industri,skaane,2008
1836,0,312907,0,0,toemrer,industri,skaane,2008
1837,0,312907,0,0,design,salg,skaane,2008
1838,0,312907,0,0,ejendomsmaegler,salg,skaane,2008
1839,0,312907,0,0,grafisk,salg,skaane,2008
1840,0,312907,0,0,kommunikation,salg,skaane,2008
1841,0,312907,0,0,kultur,salg,skaane,2008
1842,0,312907,0,0,marketing,salg,skaane,2008
1843,0,312907,0,0,salg,salg,skaane,2008
1844,0,312907,0,0,salgskurser,salg,skaane,2008
1845,0,312907,0,0,franchise,salg,skaane,2008
1846,0,312907,0,0,telemarketing,salg,skaane,2008
1847,0,312907,0,0,bibliotek,undervisning,skaane,2008
1848,0,312907,0,0,forskning,undervisning,skaane,2008
1849,0,312907,0,0,laerer,undervisning,skaane,2008
1850,0,312907,0,0,paedagog,undervisning,skaane,2008
1851,0,312907,0,0,akademisk,kontor,skaane,2008
1852,0,312907,0,0,ejendomsmaegler,kontor,skaane,2008
1853,0,312907,0,0,ejendomsservice,kontor,skaane,2008
1854,0,312907,0,0,finans,kontor,skaane,2008
1855,0,312907,0,0,indkoeb,kontor,skaane,2008
1856,0,312907,0,0,jura,kontor,skaane,2008
1857,0,312907,0,0,kontor,kontor,skaane,2008
1858,0,312907,0,0,kontorkurser,kontor,skaane,2008
1859,0,312907,0,0,kontorelev,kontor,skaane,2008
1860,0,312907,0,0,logistik,kontor,skaane,2008
1861,0,312907,0,0,offentlig,kontor,skaane,2008
1862,0,312907,0,0,oversaettelse,kontor,skaane,2008
1863,0,312907,0,0,sekretaer,kontor,skaane,2008
1864,0,312907,0,0,oekonomi,kontor,skaane,2008
1865,0,312907,0,0,laege,social,skaane,2008
1866,0,312907,0,0,laegesekretaer,social,skaane,2008
1867,0,312907,0,0,pleje,social,skaane,2008
1868,0,312907,0,0,psykologi,social,skaane,2008
1869,0,312907,0,0,socialraadgivning,social,skaane,2008
1870,0,312907,0,0,tandlaege,social,skaane,2008
1871,0,312907,0,0,teknisksundhed,social,skaane,2008
1872,0,312907,0,0,terapi,social,skaane,2008
1873,0,312907,0,0,elev,oevrige,skaane,2008
1874,0,312907,0,0,forsvar,oevrige,skaane,2008
1875,0,312907,0,0,frivilligt,oevrige,skaane,2008
1876,0,312907,0,0,student,oevrige,skaane,2008
1877,0,312907,0,0,studiepraktik,oevrige,skaane,2008
1878,0,312907,0,0,oevrige,oevrige,skaane,2008
1879,0,312907,0,0,kurseroevrige,oevrige,skaane,2008
1880,0,312907,70,2407,database,it,groenland,2008
1881,17,312907,70,2407,itdrift,it,groenland,2008
1882,0,312907,70,2407,itkurser,it,groenland,2008
1883,10,312907,70,2407,itledelse,it,groenland,2008
1884,1,312907,70,2407,internet,it,groenland,2008
1885,36,312907,70,2407,systemudvikling,it,groenland,2008
1886,10,312907,70,2407,telekom,it,groenland,2008
1887,2,312907,70,2407,virksomhedssystemer,it,groenland,2008
1888,57,312907,150,2407,byggeteknik,ingenioer,groenland,2008
1889,27,312907,150,2407,elektronik,ingenioer,groenland,2008
1890,38,312907,150,2407,kemi,ingenioer,groenland,2008
1891,10,312907,150,2407,teknikledelse,ingenioer,groenland,2008
1892,20,312907,150,2407,maskiningenioer,ingenioer,groenland,2008
1893,8,312907,150,2407,medicinal,ingenioer,groenland,2008
1894,5,312907,150,2407,produktionsteknik,ingenioer,groenland,2008
1895,0,312907,242,2407,detailledelse,ledelse,groenland,2008
1896,0,312907,242,2407,freelancekonsulent,ledelse,groenland,2008
1897,0,312907,242,2407,hrkurser,ledelse,groenland,2008
1898,10,312907,242,2407,itledelse,ledelse,groenland,2008
1899,106,312907,242,2407,institutions,ledelse,groenland,2008
1900,55,312907,242,2407,leder,ledelse,groenland,2008
1901,10,312907,242,2407,teknikledelse,ledelse,groenland,2008
1902,18,312907,242,2407,personale,ledelse,groenland,2008
1903,20,312907,242,2407,projektledelse,ledelse,groenland,2008
1904,15,312907,242,2407,salgschef,ledelse,groenland,2008
1905,8,312907,242,2407,topledelse,ledelse,groenland,2008
1906,0,312907,242,2407,virksomhedsudvikling,ledelse,groenland,2008
1907,12,312907,242,2407,oekonomichef,ledelse,groenland,2008
1908,0,312907,657,2407,bud,handel,groenland,2008
1909,0,312907,657,2407,boernepasning,handel,groenland,2008
1910,48,312907,657,2407,detailhandel,handel,groenland,2008
1911,6,312907,657,2407,ejendomsservice,handel,groenland,2008
1912,0,312907,657,2407,frisoer,handel,groenland,2008
1913,98,312907,657,2407,hotel,handel,groenland,2008
1914,4,312907,657,2407,rengoering,handel,groenland,2008
1915,507,312907,657,2407,service,handel,groenland,2008
1916,1,312907,657,2407,sikkerhed,handel,groenland,2008
1917,69,312907,348,2407,blik,industri,groenland,2008
1918,35,312907,348,2407,byggeri,industri,groenland,2008
1919,58,312907,348,2407,elektriker,industri,groenland,2008
1920,10,312907,348,2407,industri,industri,groenland,2008
1921,24,312907,348,2407,jern,industri,groenland,2008
1922,24,312907,348,2407,lager,industri,groenland,2008
1923,2,312907,348,2407,landbrug,industri,groenland,2008
1924,11,312907,348,2407,maling,industri,groenland,2008
1925,44,312907,348,2407,mekanik,industri,groenland,2008
1926,22,312907,348,2407,naeringsmiddel,industri,groenland,2008
1927,1,312907,348,2407,tekstil,industri,groenland,2008
1928,23,312907,348,2407,transport,industri,groenland,2008
1929,2,312907,348,2407,traeindustri,industri,groenland,2008
1930,57,312907,348,2407,toemrer,industri,groenland,2008
1931,0,312907,61,2407,design,salg,groenland,2008
1932,0,312907,61,2407,ejendomsmaegler,salg,groenland,2008
1933,4,312907,61,2407,grafisk,salg,groenland,2008
1934,9,312907,61,2407,kommunikation,salg,groenland,2008
1935,4,312907,61,2407,kultur,salg,groenland,2008
1936,8,312907,61,2407,marketing,salg,groenland,2008
1937,19,312907,61,2407,salg,salg,groenland,2008
1938,0,312907,61,2407,salgskurser,salg,groenland,2008
1939,3,312907,61,2407,franchise,salg,groenland,2008
1940,2,312907,61,2407,telemarketing,salg,groenland,2008
1941,10,312907,385,2407,bibliotek,undervisning,groenland,2008
1942,30,312907,385,2407,forskning,undervisning,groenland,2008
1943,51,312907,385,2407,laerer,undervisning,groenland,2008
1944,220,312907,385,2407,paedagog,undervisning,groenland,2008
1945,0,312907,345,2407,akademisk,kontor,groenland,2008
1946,0,312907,345,2407,ejendomsmaegler,kontor,groenland,2008
1947,6,312907,345,2407,ejendomsservice,kontor,groenland,2008
1948,24,312907,345,2407,finans,kontor,groenland,2008
1949,8,312907,345,2407,indkoeb,kontor,groenland,2008
1950,39,312907,345,2407,jura,kontor,groenland,2008
1951,159,312907,345,2407,kontor,kontor,groenland,2008
1952,0,312907,345,2407,kontorkurser,kontor,groenland,2008
1953,1,312907,345,2407,kontorelev,kontor,groenland,2008
1954,7,312907,345,2407,logistik,kontor,groenland,2008
1955,18,312907,345,2407,offentlig,kontor,groenland,2008
1956,4,312907,345,2407,oversaettelse,kontor,groenland,2008
1957,20,312907,345,2407,sekretaer,kontor,groenland,2008
1958,92,312907,345,2407,oekonomi,kontor,groenland,2008
1959,79,312907,512,2407,laege,social,groenland,2008
1960,19,312907,512,2407,laegesekretaer,social,groenland,2008
1961,95,312907,512,2407,pleje,social,groenland,2008
1962,22,312907,512,2407,psykologi,social,groenland,2008
1963,88,312907,512,2407,socialraadgivning,social,groenland,2008
1964,5,312907,512,2407,tandlaege,social,groenland,2008
1965,1,312907,512,2407,teknisksundhed,social,groenland,2008
1966,35,312907,512,2407,terapi,social,groenland,2008
1967,11,312907,84,2407,elev,oevrige,groenland,2008
1968,0,312907,84,2407,forsvar,oevrige,groenland,2008
1969,1,312907,84,2407,frivilligt,oevrige,groenland,2008
1970,6,312907,84,2407,student,oevrige,groenland,2008
1971,0,312907,84,2407,studiepraktik,oevrige,groenland,2008
1972,66,312907,84,2407,oevrige,oevrige,groenland,2008
1973,0,312907,84,2407,kurseroevrige,oevrige,groenland,2008
1974,668,312907,20897,296751,database,it,danmark,2008
1975,4745,312907,20897,296751,itdrift,it,danmark,2008
1976,6,312907,20897,296751,itkurser,it,danmark,2008
1977,2217,312907,20897,296751,itledelse,it,danmark,2008
1978,1190,312907,20897,296751,internet,it,danmark,2008
1979,12326,312907,20897,296751,systemudvikling,it,danmark,2008
1980,357,312907,20897,296751,telekom,it,danmark,2008
1981,2414,312907,20897,296751,virksomhedssystemer,it,danmark,2008
1982,4493,312907,18324,296751,byggeteknik,ingenioer,danmark,2008
1983,2938,312907,18324,296751,elektronik,ingenioer,danmark,2008
1984,3517,312907,18324,296751,kemi,ingenioer,danmark,2008
1985,1428,312907,18324,296751,teknikledelse,ingenioer,danmark,2008
1986,4240,312907,18324,296751,maskiningenioer,ingenioer,danmark,2008
1987,1571,312907,18324,296751,medicinal,ingenioer,danmark,2008
1988,3611,312907,18324,296751,produktionsteknik,ingenioer,danmark,2008
1989,0,312907,24702,296751,detailledelse,ledelse,danmark,2008
1990,621,312907,24702,296751,freelancekonsulent,ledelse,danmark,2008
1991,2,312907,24702,296751,hrkurser,ledelse,danmark,2008
1992,2217,312907,24702,296751,itledelse,ledelse,danmark,2008
1993,3486,312907,24702,296751,institutions,ledelse,danmark,2008
1994,7019,312907,24702,296751,leder,ledelse,danmark,2008
1995,1428,312907,24702,296751,teknikledelse,ledelse,danmark,2008
1996,2849,312907,24702,296751,personale,ledelse,danmark,2008
1997,4657,312907,24702,296751,projektledelse,ledelse,danmark,2008
