,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
2179,1,272062,2160,19654,hrkurser,ledelse,nordsjaelland,2016
2180,172,272062,2160,19654,itledelse,ledelse,nordsjaelland,2016
2181,336,272062,2160,19654,institutions,ledelse,nordsjaelland,2016
2182,589,272062,2160,19654,leder,ledelse,nordsjaelland,2016
2183,170,272062,2160,19654,teknikledelse,ledelse,nordsjaelland,2016
2184,207,272062,2160,19654,personale,ledelse,nordsjaelland,2016
2185,680,272062,2160,19654,projektledelse,ledelse,nordsjaelland,2016
2186,92,272062,2160,19654,salgschef,ledelse,nordsjaelland,2016
2187,13,272062,2160,19654,topledelse,ledelse,nordsjaelland,2016
2188,0,272062,2160,19654,virksomhedsudvikling,ledelse,nordsjaelland,2016
2189,44,272062,2160,19654,oekonomichef,ledelse,nordsjaelland,2016
2190,32,272062,3131,19654,bud,handel,nordsjaelland,2016
2191,24,272062,3131,19654,boernepasning,handel,nordsjaelland,2016
2192,1737,272062,3131,19654,detailhandel,handel,nordsjaelland,2016
2193,113,272062,3131,19654,ejendomsservice,handel,nordsjaelland,2016
2194,145,272062,3131,19654,frisoer,handel,nordsjaelland,2016
2195,721,272062,3131,19654,hotel,handel,nordsjaelland,2016
2196,301,272062,3131,19654,rengoering,handel,nordsjaelland,2016
2197,134,272062,3131,19654,service,handel,nordsjaelland,2016
2198,63,272062,3131,19654,sikkerhed,handel,nordsjaelland,2016
2199,109,272062,1880,19654,blik,industri,nordsjaelland,2016
2200,199,272062,1880,19654,byggeri,industri,nordsjaelland,2016
2201,229,272062,1880,19654,elektriker,industri,nordsjaelland,2016
2202,239,272062,1880,19654,industri,industri,nordsjaelland,2016
2203,119,272062,1880,19654,jern,industri,nordsjaelland,2016
2204,153,272062,1880,19654,lager,industri,nordsjaelland,2016
2205,125,272062,1880,19654,landbrug,industri,nordsjaelland,2016
2206,38,272062,1880,19654,maling,industri,nordsjaelland,2016
2207,282,272062,1880,19654,mekanik,industri,nordsjaelland,2016
2208,210,272062,1880,19654,naeringsmiddel,industri,nordsjaelland,2016
2209,23,272062,1880,19654,tekstil,industri,nordsjaelland,2016
2210,164,272062,1880,19654,transport,industri,nordsjaelland,2016
2211,31,272062,1880,19654,traeindustri,industri,nordsjaelland,2016
2212,125,272062,1880,19654,toemrer,industri,nordsjaelland,2016
2213,19,272062,1621,19654,design,salg,nordsjaelland,2016
2214,106,272062,1621,19654,ejendomsmaegler,salg,nordsjaelland,2016
2215,32,272062,1621,19654,grafisk,salg,nordsjaelland,2016
2216,140,272062,1621,19654,kommunikation,salg,nordsjaelland,2016
2217,125,272062,1621,19654,kultur,salg,nordsjaelland,2016
2218,366,272062,1621,19654,marketing,salg,nordsjaelland,2016
2219,776,272062,1621,19654,salg,salg,nordsjaelland,2016
2220,1,272062,1621,19654,salgskurser,salg,nordsjaelland,2016
2221,6,272062,1621,19654,franchise,salg,nordsjaelland,2016
2222,78,272062,1621,19654,telemarketing,salg,nordsjaelland,2016
2223,36,272062,4256,19654,bibliotek,undervisning,nordsjaelland,2016
2224,1275,272062,4256,19654,forskning,undervisning,nordsjaelland,2016
2225,967,272062,4256,19654,laerer,undervisning,nordsjaelland,2016
2226,1721,272062,4256,19654,paedagog,undervisning,nordsjaelland,2016
2227,0,272062,2938,19654,akademisk,kontor,nordsjaelland,2016
2228,106,272062,2938,19654,ejendomsmaegler,kontor,nordsjaelland,2016
2229,113,272062,2938,19654,ejendomsservice,kontor,nordsjaelland,2016
2230,404,272062,2938,19654,finans,kontor,nordsjaelland,2016
2231,121,272062,2938,19654,indkoeb,kontor,nordsjaelland,2016
2232,132,272062,2938,19654,jura,kontor,nordsjaelland,2016
2233,916,272062,2938,19654,kontor,kontor,nordsjaelland,2016
2234,2,272062,2938,19654,kontorkurser,kontor,nordsjaelland,2016
2235,85,272062,2938,19654,kontorelev,kontor,nordsjaelland,2016
2236,146,272062,2938,19654,logistik,kontor,nordsjaelland,2016
2237,508,272062,2938,19654,offentlig,kontor,nordsjaelland,2016
2238,80,272062,2938,19654,oversaettelse,kontor,nordsjaelland,2016
2239,163,272062,2938,19654,sekretaer,kontor,nordsjaelland,2016
2240,754,272062,2938,19654,oekonomi,kontor,nordsjaelland,2016
2241,170,272062,3799,19654,laege,social,nordsjaelland,2016
2242,61,272062,3799,19654,laegesekretaer,social,nordsjaelland,2016
2243,1739,272062,3799,19654,pleje,social,nordsjaelland,2016
2244,92,272062,3799,19654,psykologi,social,nordsjaelland,2016
2245,320,272062,3799,19654,socialraadgivning,social,nordsjaelland,2016
2246,73,272062,3799,19654,tandlaege,social,nordsjaelland,2016
2247,45,272062,3799,19654,teknisksundhed,social,nordsjaelland,2016
2248,252,272062,3799,19654,terapi,social,nordsjaelland,2016
2249,161,272062,1578,19654,elev,oevrige,nordsjaelland,2016
2250,0,272062,1578,19654,forsvar,oevrige,nordsjaelland,2016
2251,448,272062,1578,19654,frivilligt,oevrige,nordsjaelland,2016
2252,310,272062,1578,19654,student,oevrige,nordsjaelland,2016
2253,47,272062,1578,19654,studiepraktik,oevrige,nordsjaelland,2016
2254,545,272062,1578,19654,oevrige,oevrige,nordsjaelland,2016
2255,2,272062,1578,19654,kurseroevrige,oevrige,nordsjaelland,2016
2256,38,272062,986,26341,database,it,region-sjaelland,2016
2257,236,272062,986,26341,itdrift,it,region-sjaelland,2016
2258,175,272062,986,26341,itkurser,it,region-sjaelland,2016
2259,95,272062,986,26341,itledelse,it,region-sjaelland,2016
2260,65,272062,986,26341,internet,it,region-sjaelland,2016
2261,465,272062,986,26341,systemudvikling,it,region-sjaelland,2016
2262,18,272062,986,26341,telekom,it,region-sjaelland,2016
2263,87,272062,986,26341,virksomhedssystemer,it,region-sjaelland,2016
2264,552,272062,1817,26341,byggeteknik,ingenioer,region-sjaelland,2016
2265,243,272062,1817,26341,elektronik,ingenioer,region-sjaelland,2016
2266,387,272062,1817,26341,kemi,ingenioer,region-sjaelland,2016
2267,198,272062,1817,26341,teknikledelse,ingenioer,region-sjaelland,2016
2268,332,272062,1817,26341,maskiningenioer,ingenioer,region-sjaelland,2016
2269,255,272062,1817,26341,medicinal,ingenioer,region-sjaelland,2016
2270,447,272062,1817,26341,produktionsteknik,ingenioer,region-sjaelland,2016
2271,0,272062,2373,26341,detailledelse,ledelse,region-sjaelland,2016
2272,90,272062,2373,26341,freelancekonsulent,ledelse,region-sjaelland,2016
2273,3,272062,2373,26341,hrkurser,ledelse,region-sjaelland,2016
2274,95,272062,2373,26341,itledelse,ledelse,region-sjaelland,2016
2275,257,272062,2373,26341,institutions,ledelse,region-sjaelland,2016
2276,843,272062,2373,26341,leder,ledelse,region-sjaelland,2016
2277,198,272062,2373,26341,teknikledelse,ledelse,region-sjaelland,2016
2278,169,272062,2373,26341,personale,ledelse,region-sjaelland,2016
2279,671,272062,2373,26341,projektledelse,ledelse,region-sjaelland,2016
2280,174,272062,2373,26341,salgschef,ledelse,region-sjaelland,2016
2281,38,272062,2373,26341,topledelse,ledelse,region-sjaelland,2016
2282,0,272062,2373,26341,virksomhedsudvikling,ledelse,region-sjaelland,2016
2283,42,272062,2373,26341,oekonomichef,ledelse,region-sjaelland,2016
2284,91,272062,4529,26341,bud,handel,region-sjaelland,2016
2285,52,272062,4529,26341,boernepasning,handel,region-sjaelland,2016
2286,2308,272062,4529,26341,detailhandel,handel,region-sjaelland,2016
2287,137,272062,4529,26341,ejendomsservice,handel,region-sjaelland,2016
2288,89,272062,4529,26341,frisoer,handel,region-sjaelland,2016
2289,1069,272062,4529,26341,hotel,handel,region-sjaelland,2016
2290,619,272062,4529,26341,rengoering,handel,region-sjaelland,2016
2291,269,272062,4529,26341,service,handel,region-sjaelland,2016
2292,117,272062,4529,26341,sikkerhed,handel,region-sjaelland,2016
2293,262,272062,3972,26341,blik,industri,region-sjaelland,2016
2294,558,272062,3972,26341,byggeri,industri,region-sjaelland,2016
2295,463,272062,3972,26341,elektriker,industri,region-sjaelland,2016
2296,297,272062,3972,26341,industri,industri,region-sjaelland,2016
2297,299,272062,3972,26341,jern,industri,region-sjaelland,2016
2298,360,272062,3972,26341,lager,industri,region-sjaelland,2016
2299,247,272062,3972,26341,landbrug,industri,region-sjaelland,2016
2300,69,272062,3972,26341,maling,industri,region-sjaelland,2016
2301,509,272062,3972,26341,mekanik,industri,region-sjaelland,2016
2302,381,272062,3972,26341,naeringsmiddel,industri,region-sjaelland,2016
2303,38,272062,3972,26341,tekstil,industri,region-sjaelland,2016
2304,625,272062,3972,26341,transport,industri,region-sjaelland,2016
2305,66,272062,3972,26341,traeindustri,industri,region-sjaelland,2016
2306,307,272062,3972,26341,toemrer,industri,region-sjaelland,2016
2307,21,272062,2527,26341,design,salg,region-sjaelland,2016
2308,141,272062,2527,26341,ejendomsmaegler,salg,region-sjaelland,2016
2309,42,272062,2527,26341,grafisk,salg,region-sjaelland,2016
2310,119,272062,2527,26341,kommunikation,salg,region-sjaelland,2016
2311,218,272062,2527,26341,kultur,salg,region-sjaelland,2016
2312,173,272062,2527,26341,marketing,salg,region-sjaelland,2016
2313,1611,272062,2527,26341,salg,salg,region-sjaelland,2016
2314,4,272062,2527,26341,salgskurser,salg,region-sjaelland,2016
2315,19,272062,2527,26341,franchise,salg,region-sjaelland,2016
2316,113,272062,2527,26341,telemarketing,salg,region-sjaelland,2016
2317,23,272062,4268,26341,bibliotek,undervisning,region-sjaelland,2016
2318,463,272062,4268,26341,forskning,undervisning,region-sjaelland,2016
2319,1631,272062,4268,26341,laerer,undervisning,region-sjaelland,2016
2320,1961,272062,4268,26341,paedagog,undervisning,region-sjaelland,2016
2321,0,272062,3544,26341,akademisk,kontor,region-sjaelland,2016
2322,141,272062,3544,26341,ejendomsmaegler,kontor,region-sjaelland,2016
2323,137,272062,3544,26341,ejendomsservice,kontor,region-sjaelland,2016
2324,330,272062,3544,26341,finans,kontor,region-sjaelland,2016
2325,102,272062,3544,26341,indkoeb,kontor,region-sjaelland,2016
2326,110,272062,3544,26341,jura,kontor,region-sjaelland,2016
2327,1326,272062,3544,26341,kontor,kontor,region-sjaelland,2016
2328,9,272062,3544,26341,kontorkurser,kontor,region-sjaelland,2016
2329,164,272062,3544,26341,kontorelev,kontor,region-sjaelland,2016
2330,178,272062,3544,26341,logistik,kontor,region-sjaelland,2016
2331,631,272062,3544,26341,offentlig,kontor,region-sjaelland,2016
2332,42,272062,3544,26341,oversaettelse,kontor,region-sjaelland,2016
2333,173,272062,3544,26341,sekretaer,kontor,region-sjaelland,2016
2334,642,272062,3544,26341,oekonomi,kontor,region-sjaelland,2016
2335,802,272062,6340,26341,laege,social,region-sjaelland,2016
2336,260,272062,6340,26341,laegesekretaer,social,region-sjaelland,2016
2337,2139,272062,6340,26341,pleje,social,region-sjaelland,2016
2338,176,272062,6340,26341,psykologi,social,region-sjaelland,2016
2339,435,272062,6340,26341,socialraadgivning,social,region-sjaelland,2016
2340,211,272062,6340,26341,tandlaege,social,region-sjaelland,2016
2341,65,272062,6340,26341,teknisksundhed,social,region-sjaelland,2016
2342,363,272062,6340,26341,terapi,social,region-sjaelland,2016
2343,295,272062,2289,26341,elev,oevrige,region-sjaelland,2016
2344,0,272062,2289,26341,forsvar,oevrige,region-sjaelland,2016
2345,745,272062,2289,26341,frivilligt,oevrige,region-sjaelland,2016
2346,269,272062,2289,26341,student,oevrige,region-sjaelland,2016
2347,37,272062,2289,26341,studiepraktik,oevrige,region-sjaelland,2016
2348,811,272062,2289,26341,oevrige,oevrige,region-sjaelland,2016
2349,4,272062,2289,26341,kurseroevrige,oevrige,region-sjaelland,2016
2350,49,272062,924,16578,database,it,fyn,2016
2351,181,272062,924,16578,itdrift,it,fyn,2016
2352,183,272062,924,16578,itkurser,it,fyn,2016
2353,55,272062,924,16578,itledelse,it,fyn,2016
2354,89,272062,924,16578,internet,it,fyn,2016
2355,456,272062,924,16578,systemudvikling,it,fyn,2016
2356,14,272062,924,16578,telekom,it,fyn,2016
2357,82,272062,924,16578,virksomhedssystemer,it,fyn,2016
2358,370,272062,1202,16578,byggeteknik,ingenioer,fyn,2016
2359,205,272062,1202,16578,elektronik,ingenioer,fyn,2016
2360,176,272062,1202,16578,kemi,ingenioer,fyn,2016
2361,130,272062,1202,16578,teknikledelse,ingenioer,fyn,2016
2362,319,272062,1202,16578,maskiningenioer,ingenioer,fyn,2016
2363,124,272062,1202,16578,medicinal,ingenioer,fyn,2016
2364,302,272062,1202,16578,produktionsteknik,ingenioer,fyn,2016
2365,0,272062,1688,16578,detailledelse,ledelse,fyn,2016
2366,138,272062,1688,16578,freelancekonsulent,ledelse,fyn,2016
2367,11,272062,1688,16578,hrkurser,ledelse,fyn,2016
2368,55,272062,1688,16578,itledelse,ledelse,fyn,2016
2369,140,272062,1688,16578,institutions,ledelse,fyn,2016
2370,578,272062,1688,16578,leder,ledelse,fyn,2016
2371,130,272062,1688,16578,teknikledelse,ledelse,fyn,2016
2372,126,272062,1688,16578,personale,ledelse,fyn,2016
2373,451,272062,1688,16578,projektledelse,ledelse,fyn,2016
2374,121,272062,1688,16578,salgschef,ledelse,fyn,2016
2375,25,272062,1688,16578,topledelse,ledelse,fyn,2016
2376,0,272062,1688,16578,virksomhedsudvikling,ledelse,fyn,2016
2377,60,272062,1688,16578,oekonomichef,ledelse,fyn,2016
2378,39,272062,2705,16578,bud,handel,fyn,2016
2379,62,272062,2705,16578,boernepasning,handel,fyn,2016
2380,1126,272062,2705,16578,detailhandel,handel,fyn,2016
2381,67,272062,2705,16578,ejendomsservice,handel,fyn,2016
2382,57,272062,2705,16578,frisoer,handel,fyn,2016
2383,680,272062,2705,16578,hotel,handel,fyn,2016
2384,608,272062,2705,16578,rengoering,handel,fyn,2016
2385,141,272062,2705,16578,service,handel,fyn,2016
2386,55,272062,2705,16578,sikkerhed,handel,fyn,2016
2387,165,272062,2194,16578,blik,industri,fyn,2016
2388,232,272062,2194,16578,byggeri,industri,fyn,2016
2389,323,272062,2194,16578,elektriker,industri,fyn,2016
2390,211,272062,2194,16578,industri,industri,fyn,2016
2391,196,272062,2194,16578,jern,industri,fyn,2016
2392,201,272062,2194,16578,lager,industri,fyn,2016
2393,142,272062,2194,16578,landbrug,industri,fyn,2016
2394,33,272062,2194,16578,maling,industri,fyn,2016
2395,266,272062,2194,16578,mekanik,industri,fyn,2016
2396,198,272062,2194,16578,naeringsmiddel,industri,fyn,2016
2397,29,272062,2194,16578,tekstil,industri,fyn,2016
2398,310,272062,2194,16578,transport,industri,fyn,2016
2399,41,272062,2194,16578,traeindustri,industri,fyn,2016
2400,144,272062,2194,16578,toemrer,industri,fyn,2016
2401,14,272062,2068,16578,design,salg,fyn,2016
2402,28,272062,2068,16578,ejendomsmaegler,salg,fyn,2016
2403,37,272062,2068,16578,grafisk,salg,fyn,2016
2404,91,272062,2068,16578,kommunikation,salg,fyn,2016
2405,136,272062,2068,16578,kultur,salg,fyn,2016
2406,176,272062,2068,16578,marketing,salg,fyn,2016
2407,1433,272062,2068,16578,salg,salg,fyn,2016
2408,6,272062,2068,16578,salgskurser,salg,fyn,2016
2409,20,272062,2068,16578,franchise,salg,fyn,2016
2410,115,272062,2068,16578,telemarketing,salg,fyn,2016
2411,13,272062,2339,16578,bibliotek,undervisning,fyn,2016
2412,547,272062,2339,16578,forskning,undervisning,fyn,2016
2413,723,272062,2339,16578,laerer,undervisning,fyn,2016
2414,952,272062,2339,16578,paedagog,undervisning,fyn,2016
2415,0,272062,2418,16578,akademisk,kontor,fyn,2016
2416,28,272062,2418,16578,ejendomsmaegler,kontor,fyn,2016
2417,67,272062,2418,16578,ejendomsservice,kontor,fyn,2016
2418,268,272062,2418,16578,finans,kontor,fyn,2016
2419,100,272062,2418,16578,indkoeb,kontor,fyn,2016
2420,74,272062,2418,16578,jura,kontor,fyn,2016
2421,704,272062,2418,16578,kontor,kontor,fyn,2016
2422,18,272062,2418,16578,kontorkurser,kontor,fyn,2016
2423,117,272062,2418,16578,kontorelev,kontor,fyn,2016
2424,163,272062,2418,16578,logistik,kontor,fyn,2016
2425,368,272062,2418,16578,offentlig,kontor,fyn,2016
2426,130,272062,2418,16578,oversaettelse,kontor,fyn,2016
2427,158,272062,2418,16578,sekretaer,kontor,fyn,2016
2428,511,272062,2418,16578,oekonomi,kontor,fyn,2016
2429,295,272062,3336,16578,laege,social,fyn,2016
2430,240,272062,3336,16578,laegesekretaer,social,fyn,2016
2431,980,272062,3336,16578,pleje,social,fyn,2016
2432,120,272062,3336,16578,psykologi,social,fyn,2016
2433,284,272062,3336,16578,socialraadgivning,social,fyn,2016
2434,93,272062,3336,16578,tandlaege,social,fyn,2016
2435,70,272062,3336,16578,teknisksundhed,social,fyn,2016
2436,167,272062,3336,16578,terapi,social,fyn,2016
2437,239,272062,1942,16578,elev,oevrige,fyn,2016
2438,0,272062,1942,16578,forsvar,oevrige,fyn,2016
2439,896,272062,1942,16578,frivilligt,oevrige,fyn,2016
2440,209,272062,1942,16578,student,oevrige,fyn,2016
2441,52,272062,1942,16578,studiepraktik,oevrige,fyn,2016
2442,463,272062,1942,16578,oevrige,oevrige,fyn,2016
2443,8,272062,1942,16578,kurseroevrige,oevrige,fyn,2016
2444,65,272062,1112,21528,database,it,region-nordjylland,2016
2445,204,272062,1112,21528,itdrift,it,region-nordjylland,2016
2446,204,272062,1112,21528,itkurser,it,region-nordjylland,2016
2447,84,272062,1112,21528,itledelse,it,region-nordjylland,2016
2448,74,272062,1112,21528,internet,it,region-nordjylland,2016
2449,560,272062,1112,21528,systemudvikling,it,region-nordjylland,2016
2450,40,272062,1112,21528,telekom,it,region-nordjylland,2016
2451,87,272062,1112,21528,virksomhedssystemer,it,region-nordjylland,2016
2452,379,272062,1381,21528,byggeteknik,ingenioer,region-nordjylland,2016
2453,261,272062,1381,21528,elektronik,ingenioer,region-nordjylland,2016
2454,139,272062,1381,21528,kemi,ingenioer,region-nordjylland,2016
2455,161,272062,1381,21528,teknikledelse,ingenioer,region-nordjylland,2016
2456,435,272062,1381,21528,maskiningenioer,ingenioer,region-nordjylland,2016
2457,97,272062,1381,21528,medicinal,ingenioer,region-nordjylland,2016
2458,400,272062,1381,21528,produktionsteknik,ingenioer,region-nordjylland,2016
2459,0,272062,1743,21528,detailledelse,ledelse,region-nordjylland,2016
2460,76,272062,1743,21528,freelancekonsulent,ledelse,region-nordjylland,2016
2461,12,272062,1743,21528,hrkurser,ledelse,region-nordjylland,2016
2462,84,272062,1743,21528,itledelse,ledelse,region-nordjylland,2016
2463,140,272062,1743,21528,institutions,ledelse,region-nordjylland,2016
2464,556,272062,1743,21528,leder,ledelse,region-nordjylland,2016
2465,161,272062,1743,21528,teknikledelse,ledelse,region-nordjylland,2016
2466,152,272062,1743,21528,personale,ledelse,region-nordjylland,2016
2467,496,272062,1743,21528,projektledelse,ledelse,region-nordjylland,2016
2468,135,272062,1743,21528,salgschef,ledelse,region-nordjylland,2016
2469,44,272062,1743,21528,topledelse,ledelse,region-nordjylland,2016
2470,0,272062,1743,21528,virksomhedsudvikling,ledelse,region-nordjylland,2016
2471,40,272062,1743,21528,oekonomichef,ledelse,region-nordjylland,2016
2472,43,272062,3564,21528,bud,handel,region-nordjylland,2016
2473,101,272062,3564,21528,boernepasning,handel,region-nordjylland,2016
2474,1739,272062,3564,21528,detailhandel,handel,region-nordjylland,2016
2475,86,272062,3564,21528,ejendomsservice,handel,region-nordjylland,2016
2476,65,272062,3564,21528,frisoer,handel,region-nordjylland,2016
2477,915,272062,3564,21528,hotel,handel,region-nordjylland,2016
2478,500,272062,3564,21528,rengoering,handel,region-nordjylland,2016
2479,231,272062,3564,21528,service,handel,region-nordjylland,2016
2480,68,272062,3564,21528,sikkerhed,handel,region-nordjylland,2016
2481,144,272062,2869,21528,blik,industri,region-nordjylland,2016
2482,282,272062,2869,21528,byggeri,industri,region-nordjylland,2016
2483,371,272062,2869,21528,elektriker,industri,region-nordjylland,2016
2484,241,272062,2869,21528,industri,industri,region-nordjylland,2016
2485,345,272062,2869,21528,jern,industri,region-nordjylland,2016
2486,187,272062,2869,21528,lager,industri,region-nordjylland,2016
2487,145,272062,2869,21528,landbrug,industri,region-nordjylland,2016
2488,78,272062,2869,21528,maling,industri,region-nordjylland,2016
2489,403,272062,2869,21528,mekanik,industri,region-nordjylland,2016
2490,281,272062,2869,21528,naeringsmiddel,industri,region-nordjylland,2016
2491,52,272062,2869,21528,tekstil,industri,region-nordjylland,2016
2492,381,272062,2869,21528,transport,industri,region-nordjylland,2016
2493,53,272062,2869,21528,traeindustri,industri,region-nordjylland,2016
2494,202,272062,2869,21528,toemrer,industri,region-nordjylland,2016
2495,19,272062,2227,21528,design,salg,region-nordjylland,2016
2496,75,272062,2227,21528,ejendomsmaegler,salg,region-nordjylland,2016
2497,38,272062,2227,21528,grafisk,salg,region-nordjylland,2016
2498,152,272062,2227,21528,kommunikation,salg,region-nordjylland,2016
2499,230,272062,2227,21528,kultur,salg,region-nordjylland,2016
2500,171,272062,2227,21528,marketing,salg,region-nordjylland,2016
2501,1398,272062,2227,21528,salg,salg,region-nordjylland,2016
2502,6,272062,2227,21528,salgskurser,salg,region-nordjylland,2016
2503,25,272062,2227,21528,franchise,salg,region-nordjylland,2016
2504,89,272062,2227,21528,telemarketing,salg,region-nordjylland,2016
2505,36,272062,3768,21528,bibliotek,undervisning,region-nordjylland,2016
2506,900,272062,3768,21528,forskning,undervisning,region-nordjylland,2016
2507,1040,272062,3768,21528,laerer,undervisning,region-nordjylland,2016
2508,1670,272062,3768,21528,paedagog,undervisning,region-nordjylland,2016
2509,0,272062,3509,21528,akademisk,kontor,region-nordjylland,2016
2510,75,272062,3509,21528,ejendomsmaegler,kontor,region-nordjylland,2016
2511,86,272062,3509,21528,ejendomsservice,kontor,region-nordjylland,2016
2512,266,272062,3509,21528,finans,kontor,region-nordjylland,2016
2513,113,272062,3509,21528,indkoeb,kontor,region-nordjylland,2016
2514,118,272062,3509,21528,jura,kontor,region-nordjylland,2016
2515,1446,272062,3509,21528,kontor,kontor,region-nordjylland,2016
2516,29,272062,3509,21528,kontorkurser,kontor,region-nordjylland,2016
2517,179,272062,3509,21528,kontorelev,kontor,region-nordjylland,2016
2518,180,272062,3509,21528,logistik,kontor,region-nordjylland,2016
2519,383,272062,3509,21528,offentlig,kontor,region-nordjylland,2016
2520,113,272062,3509,21528,oversaettelse,kontor,region-nordjylland,2016
2521,183,272062,3509,21528,sekretaer,kontor,region-nordjylland,2016
2522,683,272062,3509,21528,oekonomi,kontor,region-nordjylland,2016
2523,461,272062,3974,21528,laege,social,region-nordjylland,2016
2524,158,272062,3974,21528,laegesekretaer,social,region-nordjylland,2016
2525,1437,272062,3974,21528,pleje,social,region-nordjylland,2016
2526,166,272062,3974,21528,psykologi,social,region-nordjylland,2016
2527,431,272062,3974,21528,socialraadgivning,social,region-nordjylland,2016
2528,144,272062,3974,21528,tandlaege,social,region-nordjylland,2016
2529,39,272062,3974,21528,teknisksundhed,social,region-nordjylland,2016
2530,185,272062,3974,21528,terapi,social,region-nordjylland,2016
2531,320,272062,2227,21528,elev,oevrige,region-nordjylland,2016
2532,0,272062,2227,21528,forsvar,oevrige,region-nordjylland,2016
2533,551,272062,2227,21528,frivilligt,oevrige,region-nordjylland,2016
2534,260,272062,2227,21528,student,oevrige,region-nordjylland,2016
2535,44,272062,2227,21528,studiepraktik,oevrige,region-nordjylland,2016
2536,897,272062,2227,21528,oevrige,oevrige,region-nordjylland,2016
2537,23,272062,2227,21528,kurseroevrige,oevrige,region-nordjylland,2016
2538,210,272062,4181,55935,database,it,region-midtjylland,2016
2539,846,272062,4181,55935,itdrift,it,region-midtjylland,2016
2540,234,272062,4181,55935,itkurser,it,region-midtjylland,2016
2541,469,272062,4181,55935,itledelse,it,region-midtjylland,2016
2542,445,272062,4181,55935,internet,it,region-midtjylland,2016
2543,2375,272062,4181,55935,systemudvikling,it,region-midtjylland,2016
2544,82,272062,4181,55935,telekom,it,region-midtjylland,2016
2545,539,272062,4181,55935,virksomhedssystemer,it,region-midtjylland,2016
2546,1200,272062,4601,55935,byggeteknik,ingenioer,region-midtjylland,2016
2547,909,272062,4601,55935,elektronik,ingenioer,region-midtjylland,2016
2548,499,272062,4601,55935,kemi,ingenioer,region-midtjylland,2016
2549,499,272062,4601,55935,teknikledelse,ingenioer,region-midtjylland,2016
2550,1358,272062,4601,55935,maskiningenioer,ingenioer,region-midtjylland,2016
2551,370,272062,4601,55935,medicinal,ingenioer,region-midtjylland,2016
2552,1324,272062,4601,55935,produktionsteknik,ingenioer,region-midtjylland,2016
2553,0,272062,5616,55935,detailledelse,ledelse,region-midtjylland,2016
2554,368,272062,5616,55935,freelancekonsulent,ledelse,region-midtjylland,2016
2555,28,272062,5616,55935,hrkurser,ledelse,region-midtjylland,2016
2556,469,272062,5616,55935,itledelse,ledelse,region-midtjylland,2016
2557,300,272062,5616,55935,institutions,ledelse,region-midtjylland,2016
2558,1481,272062,5616,55935,leder,ledelse,region-midtjylland,2016
2559,499,272062,5616,55935,teknikledelse,ledelse,region-midtjylland,2016
2560,546,272062,5616,55935,personale,ledelse,region-midtjylland,2016
2561,1846,272062,5616,55935,projektledelse,ledelse,region-midtjylland,2016
2562,368,272062,5616,55935,salgschef,ledelse,region-midtjylland,2016
2563,83,272062,5616,55935,topledelse,ledelse,region-midtjylland,2016
2564,0,272062,5616,55935,virksomhedsudvikling,ledelse,region-midtjylland,2016
2565,171,272062,5616,55935,oekonomichef,ledelse,region-midtjylland,2016
2566,85,272062,9745,55935,bud,handel,region-midtjylland,2016
2567,148,272062,9745,55935,boernepasning,handel,region-midtjylland,2016
2568,4628,272062,9745,55935,detailhandel,handel,region-midtjylland,2016
2569,185,272062,9745,55935,ejendomsservice,handel,region-midtjylland,2016
2570,153,272062,9745,55935,frisoer,handel,region-midtjylland,2016
2571,2309,272062,9745,55935,hotel,handel,region-midtjylland,2016
2572,1948,272062,9745,55935,rengoering,handel,region-midtjylland,2016
2573,522,272062,9745,55935,service,handel,region-midtjylland,2016
2574,163,272062,9745,55935,sikkerhed,handel,region-midtjylland,2016
2575,457,272062,7751,55935,blik,industri,region-midtjylland,2016
2576,786,272062,7751,55935,byggeri,industri,region-midtjylland,2016
2577,1040,272062,7751,55935,elektriker,industri,region-midtjylland,2016
2578,730,272062,7751,55935,industri,industri,region-midtjylland,2016
2579,846,272062,7751,55935,jern,industri,region-midtjylland,2016
2580,642,272062,7751,55935,lager,industri,region-midtjylland,2016
2581,452,272062,7751,55935,landbrug,industri,region-midtjylland,2016
2582,150,272062,7751,55935,maling,industri,region-midtjylland,2016
2583,1041,272062,7751,55935,mekanik,industri,region-midtjylland,2016
2584,633,272062,7751,55935,naeringsmiddel,industri,region-midtjylland,2016
2585,123,272062,7751,55935,tekstil,industri,region-midtjylland,2016
2586,1125,272062,7751,55935,transport,industri,region-midtjylland,2016
2587,186,272062,7751,55935,traeindustri,industri,region-midtjylland,2016
2588,478,272062,7751,55935,toemrer,industri,region-midtjylland,2016
2589,125,272062,6251,55935,design,salg,region-midtjylland,2016
2590,169,272062,6251,55935,ejendomsmaegler,salg,region-midtjylland,2016
2591,242,272062,6251,55935,grafisk,salg,region-midtjylland,2016
2592,411,272062,6251,55935,kommunikation,salg,region-midtjylland,2016
2593,404,272062,6251,55935,kultur,salg,region-midtjylland,2016
2594,867,272062,6251,55935,marketing,salg,region-midtjylland,2016
2595,3444,272062,6251,55935,salg,salg,region-midtjylland,2016
2596,32,272062,6251,55935,salgskurser,salg,region-midtjylland,2016
2597,28,272062,6251,55935,franchise,salg,region-midtjylland,2016
2598,588,272062,6251,55935,telemarketing,salg,region-midtjylland,2016
2599,61,272062,7406,55935,bibliotek,undervisning,region-midtjylland,2016
