,year,area,sektor,jobtype,n_jobtype_area_,n_sektor_area,n_area,n_year
4931,2011,skaane,industri,landbrug,0,3,235,193597
4932,2011,skaane,industri,maling,0,3,235,193597
4933,2011,skaane,industri,mekanik,1,3,235,193597
4934,2011,skaane,industri,naeringsmiddel,0,3,235,193597
4935,2011,skaane,industri,tekstil,0,3,235,193597
4936,2011,skaane,industri,transport,0,3,235,193597
4937,2011,skaane,industri,traeindustri,0,3,235,193597
4938,2011,skaane,industri,toemrer,0,3,235,193597
4939,2011,skaane,salg,design,0,58,235,193597
4941,2011,skaane,salg,grafisk,0,58,235,193597
4942,2011,skaane,salg,kommunikation,6,58,235,193597
4943,2011,skaane,salg,kultur,0,58,235,193597
4944,2011,skaane,salg,marketing,4,58,235,193597
4945,2011,skaane,salg,salg,40,58,235,193597
4946,2011,skaane,salg,salgskurser,0,58,235,193597
4947,2011,skaane,salg,franchise,0,58,235,193597
4948,2011,skaane,salg,telemarketing,2,58,235,193597
4949,2011,skaane,undervisning,bibliotek,1,72,235,193597
4950,2011,skaane,undervisning,forskning,70,72,235,193597
4951,2011,skaane,undervisning,laerer,2,72,235,193597
4952,2011,skaane,undervisning,paedagog,0,72,235,193597
4953,2011,skaane,kontor,akademisk,0,24,235,193597
4954,2011,skaane,kontor,ejendomsmaegler,0,24,235,193597
4955,2011,skaane,kontor,ejendomsservice,0,24,235,193597
4956,2011,skaane,kontor,finans,4,24,235,193597
4957,2011,skaane,kontor,indkoeb,4,24,235,193597
4958,2011,skaane,kontor,jura,2,24,235,193597
4959,2011,skaane,kontor,kontor,6,24,235,193597
4960,2011,skaane,kontor,kontorkurser,0,24,235,193597
4961,2011,skaane,kontor,kontorelev,0,24,235,193597
4962,2011,skaane,kontor,logistik,2,24,235,193597
4963,2011,skaane,kontor,offentlig,0,24,235,193597
4964,2011,skaane,kontor,oversaettelse,1,24,235,193597
4965,2011,skaane,kontor,sekretaer,0,24,235,193597
4966,2011,skaane,kontor,oekonomi,6,24,235,193597
4967,2011,skaane,social,laege,0,4,235,193597
4968,2011,skaane,social,laegesekretaer,0,4,235,193597
4969,2011,skaane,social,pleje,0,4,235,193597
4970,2011,skaane,social,psykologi,0,4,235,193597
4971,2011,skaane,social,socialraadgivning,0,4,235,193597
4972,2011,skaane,social,tandlaege,0,4,235,193597
4973,2011,skaane,social,teknisksundhed,0,4,235,193597
4974,2011,skaane,social,terapi,0,4,235,193597
4975,2011,skaane,oevrige,elev,0,63,235,193597
4976,2011,skaane,oevrige,forsvar,0,63,235,193597
4977,2011,skaane,oevrige,frivilligt,0,63,235,193597
4978,2011,skaane,oevrige,student,31,63,235,193597
4979,2011,skaane,oevrige,studiepraktik,0,63,235,193597
4980,2011,skaane,oevrige,oevrige,32,63,235,193597
4981,2011,skaane,oevrige,kurseroevrige,0,63,235,193597
4982,2011,groenland,it,database,1,66,1965,193597
4983,2011,groenland,it,itdrift,17,66,1965,193597
4984,2011,groenland,it,itkurser,1,66,1965,193597
4986,2011,groenland,it,internet,3,66,1965,193597
4987,2011,groenland,it,systemudvikling,33,66,1965,193597
4988,2011,groenland,it,telekom,13,66,1965,193597
4989,2011,groenland,it,virksomhedssystemer,2,66,1965,193597
4990,2011,groenland,ingenioer,byggeteknik,48,134,1965,193597
4991,2011,groenland,ingenioer,elektronik,21,134,1965,193597
4992,2011,groenland,ingenioer,kemi,40,134,1965,193597
4994,2011,groenland,ingenioer,maskiningenioer,18,134,1965,193597
4995,2011,groenland,ingenioer,medicinal,10,134,1965,193597
4996,2011,groenland,ingenioer,produktionsteknik,11,134,1965,193597
4997,2011,groenland,ledelse,detailledelse,0,212,1965,193597
4998,2011,groenland,ledelse,freelancekonsulent,1,212,1965,193597
4999,2011,groenland,ledelse,hrkurser,1,212,1965,193597
5000,2011,groenland,ledelse,itledelse,14,212,1965,193597
5001,2011,groenland,ledelse,institutions,64,212,1965,193597
5002,2011,groenland,ledelse,leder,58,212,1965,193597
5003,2011,groenland,ledelse,teknikledelse,27,212,1965,193597
5004,2011,groenland,ledelse,personale,15,212,1965,193597
5005,2011,groenland,ledelse,projektledelse,27,212,1965,193597
5006,2011,groenland,ledelse,salgschef,7,212,1965,193597
5007,2011,groenland,ledelse,topledelse,5,212,1965,193597
5008,2011,groenland,ledelse,virksomhedsudvikling,0,212,1965,193597
5009,2011,groenland,ledelse,oekonomichef,13,212,1965,193597
5010,2011,groenland,handel,bud,1,245,1965,193597
5011,2011,groenland,handel,boernepasning,3,245,1965,193597
5012,2011,groenland,handel,detailhandel,27,245,1965,193597
5014,2011,groenland,handel,frisoer,1,245,1965,193597
5015,2011,groenland,handel,hotel,67,245,1965,193597
5016,2011,groenland,handel,rengoering,4,245,1965,193597
5017,2011,groenland,handel,service,140,245,1965,193597
5018,2011,groenland,handel,sikkerhed,12,245,1965,193597
5019,2011,groenland,industri,blik,24,139,1965,193597
5020,2011,groenland,industri,byggeri,15,139,1965,193597
5021,2011,groenland,industri,elektriker,31,139,1965,193597
5022,2011,groenland,industri,industri,4,139,1965,193597
5023,2011,groenland,industri,jern,12,139,1965,193597
5024,2011,groenland,industri,lager,12,139,1965,193597
5025,2011,groenland,industri,landbrug,4,139,1965,193597
5026,2011,groenland,industri,maling,1,139,1965,193597
5027,2011,groenland,industri,mekanik,19,139,1965,193597
5028,2011,groenland,industri,naeringsmiddel,8,139,1965,193597
5029,2011,groenland,industri,tekstil,2,139,1965,193597
5030,2011,groenland,industri,transport,15,139,1965,193597
5031,2011,groenland,industri,traeindustri,1,139,1965,193597
5032,2011,groenland,industri,toemrer,21,139,1965,193597
5033,2011,groenland,salg,design,1,55,1965,193597
5035,2011,groenland,salg,grafisk,3,55,1965,193597
5036,2011,groenland,salg,kommunikation,20,55,1965,193597
5037,2011,groenland,salg,kultur,7,55,1965,193597
5038,2011,groenland,salg,marketing,3,55,1965,193597
5039,2011,groenland,salg,salg,19,55,1965,193597
5040,2011,groenland,salg,salgskurser,1,55,1965,193597
5041,2011,groenland,salg,franchise,1,55,1965,193597
5042,2011,groenland,salg,telemarketing,1,55,1965,193597
5043,2011,groenland,undervisning,bibliotek,3,297,1965,193597
5044,2011,groenland,undervisning,forskning,30,297,1965,193597
5045,2011,groenland,undervisning,laerer,49,297,1965,193597
5046,2011,groenland,undervisning,paedagog,169,297,1965,193597
5047,2011,groenland,kontor,akademisk,0,309,1965,193597
5048,2011,groenland,kontor,ejendomsmaegler,2,309,1965,193597
5049,2011,groenland,kontor,ejendomsservice,5,309,1965,193597
5050,2011,groenland,kontor,finans,12,309,1965,193597
5051,2011,groenland,kontor,indkoeb,8,309,1965,193597
5052,2011,groenland,kontor,jura,31,309,1965,193597
5053,2011,groenland,kontor,kontor,138,309,1965,193597
5054,2011,groenland,kontor,kontorkurser,1,309,1965,193597
5055,2011,groenland,kontor,kontorelev,1,309,1965,193597
5056,2011,groenland,kontor,logistik,4,309,1965,193597
5057,2011,groenland,kontor,offentlig,45,309,1965,193597
5058,2011,groenland,kontor,oversaettelse,21,309,1965,193597
5059,2011,groenland,kontor,sekretaer,10,309,1965,193597
5060,2011,groenland,kontor,oekonomi,67,309,1965,193597
5061,2011,groenland,social,laege,326,793,1965,193597
5062,2011,groenland,social,laegesekretaer,10,793,1965,193597
5063,2011,groenland,social,pleje,65,793,1965,193597
5064,2011,groenland,social,psykologi,15,793,1965,193597
5065,2011,groenland,social,socialraadgivning,91,793,1965,193597
5066,2011,groenland,social,tandlaege,24,793,1965,193597
5067,2011,groenland,social,teknisksundhed,4,793,1965,193597
5068,2011,groenland,social,terapi,26,793,1965,193597
5069,2011,groenland,oevrige,elev,16,123,1965,193597
5070,2011,groenland,oevrige,forsvar,0,123,1965,193597
5071,2011,groenland,oevrige,frivilligt,1,123,1965,193597
5072,2011,groenland,oevrige,student,27,123,1965,193597
5073,2011,groenland,oevrige,studiepraktik,5,123,1965,193597
5074,2011,groenland,oevrige,oevrige,78,123,1965,193597
5075,2011,groenland,oevrige,kurseroevrige,1,123,1965,193597
5076,2011,danmark,it,database,479,15417,169759,193597
5077,2011,danmark,it,itdrift,2798,15417,169759,193597
5078,2011,danmark,it,itkurser,1,15417,169759,193597
5080,2011,danmark,it,internet,1078,15417,169759,193597
5081,2011,danmark,it,systemudvikling,8894,15417,169759,193597
5082,2011,danmark,it,telekom,222,15417,169759,193597
5083,2011,danmark,it,virksomhedssystemer,1951,15417,169759,193597
5084,2011,danmark,ingenioer,byggeteknik,2966,14347,169759,193597
5085,2011,danmark,ingenioer,elektronik,2572,14347,169759,193597
5086,2011,danmark,ingenioer,kemi,2834,14347,169759,193597
5088,2011,danmark,ingenioer,maskiningenioer,3627,14347,169759,193597
5089,2011,danmark,ingenioer,medicinal,1367,14347,169759,193597
5090,2011,danmark,ingenioer,produktionsteknik,3361,14347,169759,193597
5091,2011,danmark,ledelse,detailledelse,0,18423,169759,193597
5092,2011,danmark,ledelse,freelancekonsulent,563,18423,169759,193597
5093,2011,danmark,ledelse,hrkurser,3,18423,169759,193597
5094,2011,danmark,ledelse,itledelse,2340,18423,169759,193597
5095,2011,danmark,ledelse,institutions,1104,18423,169759,193597
5096,2011,danmark,ledelse,leder,5201,18423,169759,193597
5097,2011,danmark,ledelse,teknikledelse,1649,18423,169759,193597
5098,2011,danmark,ledelse,personale,1668,18423,169759,193597
5099,2011,danmark,ledelse,projektledelse,4575,18423,169759,193597
5100,2011,danmark,ledelse,salgschef,1753,18423,169759,193597
5101,2011,danmark,ledelse,topledelse,355,18423,169759,193597
5102,2011,danmark,ledelse,virksomhedsudvikling,0,18423,169759,193597
5103,2011,danmark,ledelse,oekonomichef,664,18423,169759,193597
5104,2011,danmark,handel,bud,301,29372,169759,193597
5105,2011,danmark,handel,boernepasning,401,29372,169759,193597
5106,2011,danmark,handel,detailhandel,13648,29372,169759,193597
5108,2011,danmark,handel,frisoer,521,29372,169759,193597
5109,2011,danmark,handel,hotel,8343,29372,169759,193597
5110,2011,danmark,handel,rengoering,4488,29372,169759,193597
5111,2011,danmark,handel,service,1537,29372,169759,193597
5112,2011,danmark,handel,sikkerhed,531,29372,169759,193597
5113,2011,danmark,industri,blik,1122,16891,169759,193597
5114,2011,danmark,industri,byggeri,2015,16891,169759,193597
5115,2011,danmark,industri,elektriker,1535,16891,169759,193597
5116,2011,danmark,industri,industri,1473,16891,169759,193597
5117,2011,danmark,industri,jern,1928,16891,169759,193597
5118,2011,danmark,industri,lager,1590,16891,169759,193597
5119,2011,danmark,industri,landbrug,1083,16891,169759,193597
5120,2011,danmark,industri,maling,458,16891,169759,193597
5121,2011,danmark,industri,mekanik,1809,16891,169759,193597
5122,2011,danmark,industri,naeringsmiddel,1364,16891,169759,193597
5123,2011,danmark,industri,tekstil,385,16891,169759,193597
5124,2011,danmark,industri,transport,2437,16891,169759,193597
5125,2011,danmark,industri,traeindustri,163,16891,169759,193597
5126,2011,danmark,industri,toemrer,962,16891,169759,193597
5127,2011,danmark,salg,design,310,19379,169759,193597
5129,2011,danmark,salg,grafisk,1004,19379,169759,193597
5130,2011,danmark,salg,kommunikation,1509,19379,169759,193597
5131,2011,danmark,salg,kultur,890,19379,169759,193597
5132,2011,danmark,salg,marketing,2828,19379,169759,193597
5133,2011,danmark,salg,salg,9738,19379,169759,193597
5134,2011,danmark,salg,salgskurser,3,19379,169759,193597
5135,2011,danmark,salg,franchise,57,19379,169759,193597
5136,2011,danmark,salg,telemarketing,1928,19379,169759,193597
5137,2011,danmark,undervisning,bibliotek,306,21608,169759,193597
5138,2011,danmark,undervisning,forskning,6548,21608,169759,193597
5139,2011,danmark,undervisning,laerer,3382,21608,169759,193597
5140,2011,danmark,undervisning,paedagog,9996,21608,169759,193597
5141,2011,danmark,kontor,akademisk,0,29581,169759,193597
5142,2011,danmark,kontor,ejendomsmaegler,341,29581,169759,193597
5143,2011,danmark,kontor,ejendomsservice,793,29581,169759,193597
5144,2011,danmark,kontor,finans,3764,29581,169759,193597
5145,2011,danmark,kontor,indkoeb,1594,29581,169759,193597
5146,2011,danmark,kontor,jura,1634,29581,169759,193597
5147,2011,danmark,kontor,kontor,8165,29581,169759,193597
5148,2011,danmark,kontor,kontorkurser,2,29581,169759,193597
5149,2011,danmark,kontor,kontorelev,1128,29581,169759,193597
5150,2011,danmark,kontor,logistik,1713,29581,169759,193597
5151,2011,danmark,kontor,offentlig,1917,29581,169759,193597
5152,2011,danmark,kontor,oversaettelse,346,29581,169759,193597
5153,2011,danmark,kontor,sekretaer,2172,29581,169759,193597
5154,2011,danmark,kontor,oekonomi,8525,29581,169759,193597
5155,2011,danmark,social,laege,4525,22995,169759,193597
5156,2011,danmark,social,laegesekretaer,1492,22995,169759,193597
5157,2011,danmark,social,pleje,5845,22995,169759,193597
5158,2011,danmark,social,psykologi,945,22995,169759,193597
5159,2011,danmark,social,socialraadgivning,1774,22995,169759,193597
5160,2011,danmark,social,tandlaege,662,22995,169759,193597
5161,2011,danmark,social,teknisksundhed,381,22995,169759,193597
5162,2011,danmark,social,terapi,1287,22995,169759,193597
5163,2011,danmark,oevrige,elev,3100,20754,169759,193597
5164,2011,danmark,oevrige,forsvar,0,20754,169759,193597
5165,2011,danmark,oevrige,frivilligt,1933,20754,169759,193597
5166,2011,danmark,oevrige,student,6096,20754,169759,193597
5167,2011,danmark,oevrige,studiepraktik,1473,20754,169759,193597
5168,2011,danmark,oevrige,oevrige,7158,20754,169759,193597
5169,2011,danmark,oevrige,kurseroevrige,1,20754,169759,193597
5170,2012,storkoebenhavn,it,database,340,9830,74218,231999
5171,2012,storkoebenhavn,it,itdrift,1976,9830,74218,231999
5172,2012,storkoebenhavn,it,itkurser,1,9830,74218,231999
5174,2012,storkoebenhavn,it,internet,676,9830,74218,231999
5175,2012,storkoebenhavn,it,systemudvikling,5808,9830,74218,231999
5176,2012,storkoebenhavn,it,telekom,130,9830,74218,231999
5177,2012,storkoebenhavn,it,virksomhedssystemer,1241,9830,74218,231999
5178,2012,storkoebenhavn,ingenioer,byggeteknik,1471,6423,74218,231999
5179,2012,storkoebenhavn,ingenioer,elektronik,820,6423,74218,231999
5180,2012,storkoebenhavn,ingenioer,kemi,1874,6423,74218,231999
5182,2012,storkoebenhavn,ingenioer,maskiningenioer,1282,6423,74218,231999
5183,2012,storkoebenhavn,ingenioer,medicinal,1036,6423,74218,231999
5184,2012,storkoebenhavn,ingenioer,produktionsteknik,1301,6423,74218,231999
5185,2012,storkoebenhavn,ledelse,detailledelse,0,8399,74218,231999
5186,2012,storkoebenhavn,ledelse,freelancekonsulent,308,8399,74218,231999
5187,2012,storkoebenhavn,ledelse,hrkurser,0,8399,74218,231999
5188,2012,storkoebenhavn,ledelse,itledelse,1099,8399,74218,231999
5189,2012,storkoebenhavn,ledelse,institutions,366,8399,74218,231999
5190,2012,storkoebenhavn,ledelse,leder,1959,8399,74218,231999
5191,2012,storkoebenhavn,ledelse,teknikledelse,651,8399,74218,231999
5192,2012,storkoebenhavn,ledelse,personale,903,8399,74218,231999
5193,2012,storkoebenhavn,ledelse,projektledelse,2818,8399,74218,231999
5194,2012,storkoebenhavn,ledelse,salgschef,624,8399,74218,231999
5195,2012,storkoebenhavn,ledelse,topledelse,164,8399,74218,231999
5196,2012,storkoebenhavn,ledelse,virksomhedsudvikling,0,8399,74218,231999
5197,2012,storkoebenhavn,ledelse,oekonomichef,313,8399,74218,231999
5198,2012,storkoebenhavn,handel,bud,54,9905,74218,231999
5199,2012,storkoebenhavn,handel,boernepasning,95,9905,74218,231999
5200,2012,storkoebenhavn,handel,detailhandel,4968,9905,74218,231999
5202,2012,storkoebenhavn,handel,frisoer,129,9905,74218,231999
5203,2012,storkoebenhavn,handel,hotel,2833,9905,74218,231999
5204,2012,storkoebenhavn,handel,rengoering,750,9905,74218,231999
5205,2012,storkoebenhavn,handel,service,634,9905,74218,231999
5206,2012,storkoebenhavn,handel,sikkerhed,291,9905,74218,231999
5207,2012,storkoebenhavn,industri,blik,331,4327,74218,231999
5208,2012,storkoebenhavn,industri,byggeri,463,4327,74218,231999
5209,2012,storkoebenhavn,industri,elektriker,621,4327,74218,231999
5210,2012,storkoebenhavn,industri,industri,296,4327,74218,231999
5211,2012,storkoebenhavn,industri,jern,239,4327,74218,231999
5212,2012,storkoebenhavn,industri,lager,449,4327,74218,231999
5213,2012,storkoebenhavn,industri,landbrug,239,4327,74218,231999
5214,2012,storkoebenhavn,industri,maling,145,4327,74218,231999
5215,2012,storkoebenhavn,industri,mekanik,403,4327,74218,231999
5216,2012,storkoebenhavn,industri,naeringsmiddel,486,4327,74218,231999
5217,2012,storkoebenhavn,industri,tekstil,85,4327,74218,231999
5218,2012,storkoebenhavn,industri,transport,641,4327,74218,231999
5219,2012,storkoebenhavn,industri,traeindustri,31,4327,74218,231999
5220,2012,storkoebenhavn,industri,toemrer,236,4327,74218,231999
5221,2012,storkoebenhavn,salg,design,90,9360,74218,231999
5223,2012,storkoebenhavn,salg,grafisk,328,9360,74218,231999
5224,2012,storkoebenhavn,salg,kommunikation,1048,9360,74218,231999
5225,2012,storkoebenhavn,salg,kultur,257,9360,74218,231999
5226,2012,storkoebenhavn,salg,marketing,1483,9360,74218,231999
5227,2012,storkoebenhavn,salg,salg,4927,9360,74218,231999
5228,2012,storkoebenhavn,salg,salgskurser,0,9360,74218,231999
5229,2012,storkoebenhavn,salg,franchise,35,9360,74218,231999
5230,2012,storkoebenhavn,salg,telemarketing,978,9360,74218,231999
5231,2012,storkoebenhavn,undervisning,bibliotek,137,9971,74218,231999
5232,2012,storkoebenhavn,undervisning,forskning,3569,9971,74218,231999
5233,2012,storkoebenhavn,undervisning,laerer,1205,9971,74218,231999
5234,2012,storkoebenhavn,undervisning,paedagog,4572,9971,74218,231999
5235,2012,storkoebenhavn,kontor,akademisk,0,15148,74218,231999
5236,2012,storkoebenhavn,kontor,ejendomsmaegler,138,15148,74218,231999
5237,2012,storkoebenhavn,kontor,ejendomsservice,436,15148,74218,231999
5238,2012,storkoebenhavn,kontor,finans,1974,15148,74218,231999
5239,2012,storkoebenhavn,kontor,indkoeb,562,15148,74218,231999
5240,2012,storkoebenhavn,kontor,jura,1025,15148,74218,231999
5241,2012,storkoebenhavn,kontor,kontor,4624,15148,74218,231999
5242,2012,storkoebenhavn,kontor,kontorkurser,0,15148,74218,231999
5243,2012,storkoebenhavn,kontor,kontorelev,403,15148,74218,231999
5244,2012,storkoebenhavn,kontor,logistik,822,15148,74218,231999
5245,2012,storkoebenhavn,kontor,offentlig,1039,15148,74218,231999
5246,2012,storkoebenhavn,kontor,oversaettelse,134,15148,74218,231999
5247,2012,storkoebenhavn,kontor,sekretaer,989,15148,74218,231999
5248,2012,storkoebenhavn,kontor,oekonomi,4658,15148,74218,231999
5249,2012,storkoebenhavn,social,laege,1299,8579,74218,231999
5250,2012,storkoebenhavn,social,laegesekretaer,597,8579,74218,231999
5251,2012,storkoebenhavn,social,pleje,1945,8579,74218,231999
5252,2012,storkoebenhavn,social,psykologi,391,8579,74218,231999
5253,2012,storkoebenhavn,social,socialraadgivning,647,8579,74218,231999
