year;area;sektor;jobtype;n_jobtype_area_;n_sektor_area;n_sektor;n_area;n_year;20-64years_area;20-64years_year;n_jobtype_area_pc;n_sektor_area_pc;n_area_pc;n_year_pc;FD_jobtype_area;FD_sektor_area;FD_area;FD_year
2016;region-midtjylland;undervisning;laerer;2109;7406;42191;55935;272062;755612;3341882;0.002791115;0.009801327;0.074026087;0.081409816;-49;-118;5891;-35767
2016;region-midtjylland;undervisning;paedagog;3462;7406;42191;55935;272062;755612;3341882;0.004581717;0.009801327;0.074026087;0.081409816;233;-118;5891;-35767
2016;region-nordjylland;handel;boernepasning;101;3564;39955;21528;272062;335951;3341882;0.000300639;0.01060869;0.064080774;0.081409816;-24;550;2868;-35767
2016;region-nordjylland;handel;bud;43;3564;39955;21528;272062;335951;3341882;0.000127995;0.01060869;0.064080774;0.081409816;-51;550;2868;-35767
2016;region-nordjylland;handel;detailhandel;1739;3564;39955;21528;272062;335951;3341882;0.00517635;0.01060869;0.064080774;0.081409816;302;550;2868;-35767
2016;region-nordjylland;handel;frisoer;65;3564;39955;21528;272062;335951;3341882;0.000193481;0.01060869;0.064080774;0.081409816;-58;550;2868;-35767
2016;region-nordjylland;handel;hotel;915;3564;39955;21528;272062;335951;3341882;0.002723611;0.01060869;0.064080774;0.081409816;31;550;2868;-35767
2016;region-nordjylland;handel;rengoering;500;3564;39955;21528;272062;335951;3341882;0.001488312;0.01060869;0.064080774;0.081409816;46;550;2868;-35767
2016;region-nordjylland;handel;service;231;3564;39955;21528;272062;335951;3341882;0.0006876;0.01060869;0.064080774;0.081409816;109;550;2868;-35767
2016;region-nordjylland;handel;sikkerhed;68;3564;39955;21528;272062;335951;3341882;0.00020241;0.01060869;0.064080774;0.081409816;-37;550;2868;-35767
2016;region-nordjylland;industri;blik;144;2869;30285;21528;272062;335951;3341882;0.000428634;0.008539936;0.064080774;0.081409816;-22;553;2868;-35767
2016;region-nordjylland;industri;byggeri;282;2869;30285;21528;272062;335951;3341882;0.000839408;0.008539936;0.064080774;0.081409816;90;553;2868;-35767
2016;region-nordjylland;industri;elektriker;371;2869;30285;21528;272062;335951;3341882;0.001104328;0.008539936;0.064080774;0.081409816;-18;553;2868;-35767
2016;region-nordjylland;industri;industri;241;2869;30285;21528;272062;335951;3341882;0.000717367;0.008539936;0.064080774;0.081409816;41;553;2868;-35767
2016;region-nordjylland;industri;jern;345;2869;30285;21528;272062;335951;3341882;0.001026935;0.008539936;0.064080774;0.081409816;-8;553;2868;-35767
2016;region-nordjylland;industri;lager;187;2869;30285;21528;272062;335951;3341882;0.000556629;0.008539936;0.064080774;0.081409816;-15;553;2868;-35767
2016;region-nordjylland;industri;landbrug;145;2869;30285;21528;272062;335951;3341882;0.000431611;0.008539936;0.064080774;0.081409816;-34;553;2868;-35767
2016;region-nordjylland;industri;maling;78;2869;30285;21528;272062;335951;3341882;0.000232177;0.008539936;0.064080774;0.081409816;-44;553;2868;-35767
2016;region-nordjylland;industri;mekanik;403;2869;30285;21528;272062;335951;3341882;0.00119958;0.008539936;0.064080774;0.081409816;46;553;2868;-35767
2016;region-nordjylland;industri;naeringsmiddel;281;2869;30285;21528;272062;335951;3341882;0.000836432;0.008539936;0.064080774;0.081409816;15;553;2868;-35767
2016;region-nordjylland;industri;tekstil;52;2869;30285;21528;272062;335951;3341882;0.000154784;0.008539936;0.064080774;0.081409816;-48;553;2868;-35767
2016;region-nordjylland;industri;toemrer;202;2869;30285;21528;272062;335951;3341882;0.000601278;0.008539936;0.064080774;0.081409816;-11;553;2868;-35767
2016;region-nordjylland;industri;traeindustri;53;2869;30285;21528;272062;335951;3341882;0.000157761;0.008539936;0.064080774;0.081409816;-59;553;2868;-35767
2016;region-nordjylland;industri;transport;381;2869;30285;21528;272062;335951;3341882;0.001134094;0.008539936;0.064080774;0.081409816;33;553;2868;-35767
2016;region-nordjylland;ingenioer;byggeteknik;379;1381;18791;21528;272062;335951;3341882;0.001128141;0.004110719;0.064080774;0.081409816;-26;62;2868;-35767
2016;region-nordjylland;ingenioer;elektronik;261;1381;18791;21528;272062;335951;3341882;0.000776899;0.004110719;0.064080774;0.081409816;-6;62;2868;-35767
2016;region-nordjylland;ingenioer;kemi;139;1381;18791;21528;272062;335951;3341882;0.000413751;0.004110719;0.064080774;0.081409816;-70;62;2868;-35767
2016;region-nordjylland;ingenioer;maskiningenioer;435;1381;18791;21528;272062;335951;3341882;0.001294832;0.004110719;0.064080774;0.081409816;66;62;2868;-35767
2016;region-nordjylland;ingenioer;medicinal;97;1381;18791;21528;272062;335951;3341882;0.000288733;0.004110719;0.064080774;0.081409816;-72;62;2868;-35767
2016;region-nordjylland;ingenioer;produktionsteknik;400;1381;18791;21528;272062;335951;3341882;0.00119065;0.004110719;0.064080774;0.081409816;21;62;2868;-35767
2016;region-nordjylland;it;database;65;1112;30070;21528;272062;335951;3341882;0.000193481;0.003310007;0.064080774;0.081409816;-28;201;2868;-35767
2016;region-nordjylland;it;internet;74;1112;30070;21528;272062;335951;3341882;0.00022027;0.003310007;0.064080774;0.081409816;-40;201;2868;-35767
2016;region-nordjylland;it;itdrift;204;1112;30070;21528;272062;335951;3341882;0.000607231;0.003310007;0.064080774;0.081409816;-68;201;2868;-35767
2016;region-nordjylland;it;itkurser;204;1112;30070;21528;272062;335951;3341882;0.000607231;0.003310007;0.064080774;0.081409816;143;201;2868;-35767
2016;region-nordjylland;it;systemudvikling;560;1112;30070;21528;272062;335951;3341882;0.00166691;0.003310007;0.064080774;0.081409816;88;201;2868;-35767
2016;region-nordjylland;it;telekom;40;1112;30070;21528;272062;335951;3341882;0.000119065;0.003310007;0.064080774;0.081409816;-40;201;2868;-35767
2016;region-nordjylland;it;virksomhedssystemer;87;1112;30070;21528;272062;335951;3341882;0.000258966;0.003310007;0.064080774;0.081409816;-59;201;2868;-35767
2016;region-nordjylland;kontor;akademisk;0;3509;49291;21528;272062;335951;3341882;0;0.010444976;0.064080774;0.081409816;0;777;2868;-35767
2016;region-nordjylland;kontor;ejendomsmaegler;75;3509;49291;21528;272062;335951;3341882;0.000223247;0.010444976;0.064080774;0.081409816;-61;777;2868;-35767
2016;region-nordjylland;kontor;ejendomsservice;86;3509;49291;21528;272062;335951;3341882;0.00025599;0.010444976;0.064080774;0.081409816;-35;777;2868;-35767
2016;region-nordjylland;kontor;finans;266;3509;49291;21528;272062;335951;3341882;0.000791782;0.010444976;0.064080774;0.081409816;-30;777;2868;-35767
2016;region-nordjylland;kontor;indkoeb;113;3509;49291;21528;272062;335951;3341882;0.000336359;0.010444976;0.064080774;0.081409816;-47;777;2868;-35767
2016;region-nordjylland;kontor;jura;118;3509;49291;21528;272062;335951;3341882;0.000351242;0.010444976;0.064080774;0.081409816;-16;777;2868;-35767
2016;region-nordjylland;kontor;kontor;1446;3509;49291;21528;272062;335951;3341882;0.004304199;0.010444976;0.064080774;0.081409816;462;777;2868;-35767
2016;region-nordjylland;kontor;kontorelev;179;3509;49291;21528;272062;335951;3341882;0.000532816;0.010444976;0.064080774;0.081409816;-7;777;2868;-35767
2016;region-nordjylland;kontor;kontorkurser;29;3509;49291;21528;272062;335951;3341882;8.63E-05;0.010444976;0.064080774;0.081409816;24;777;2868;-35767
2016;region-nordjylland;kontor;logistik;180;3509;49291;21528;272062;335951;3341882;0.000535792;0.010444976;0.064080774;0.081409816;-20;777;2868;-35767
2016;region-nordjylland;kontor;oekonomi;683;3509;49291;21528;272062;335951;3341882;0.002033035;0.010444976;0.064080774;0.081409816;78;777;2868;-35767
2016;region-nordjylland;kontor;offentlig;383;3509;49291;21528;272062;335951;3341882;0.001140047;0.010444976;0.064080774;0.081409816;43;777;2868;-35767
2016;region-nordjylland;kontor;oversaettelse;113;3509;49291;21528;272062;335951;3341882;0.000336359;0.010444976;0.064080774;0.081409816;-18;777;2868;-35767
2016;region-nordjylland;kontor;sekretaer;183;3509;49291;21528;272062;335951;3341882;0.000544722;0.010444976;0.064080774;0.081409816;-33;777;2868;-35767
2016;region-nordjylland;ledelse;detailledelse;0;1743;26658;21528;272062;335951;3341882;0;0.005188257;0.064080774;0.081409816;0;94;2868;-35767
2016;region-nordjylland;ledelse;freelancekonsulent;76;1743;26658;21528;272062;335951;3341882;0.000226223;0.005188257;0.064080774;0.081409816;-44;94;2868;-35767
2016;region-nordjylland;ledelse;hrkurser;12;1743;26658;21528;272062;335951;3341882;3.57E-05;0.005188257;0.064080774;0.081409816;8;94;2868;-35767
2016;region-nordjylland;ledelse;institutions;140;1743;26658;21528;272062;335951;3341882;0.000416727;0.005188257;0.064080774;0.081409816;-71;94;2868;-35767
2016;region-nordjylland;ledelse;itledelse;84;1743;26658;21528;272062;335951;3341882;0.000250036;0.005188257;0.064080774;0.081409816;-32;94;2868;-35767
2016;region-nordjylland;ledelse;leder;556;1743;26658;21528;272062;335951;3341882;0.001655003;0.005188257;0.064080774;0.081409816;44;94;2868;-35767
2016;region-nordjylland;ledelse;oekonomichef;40;1743;26658;21528;272062;335951;3341882;0.000119065;0.005188257;0.064080774;0.081409816;-75;94;2868;-35767
2016;region-nordjylland;ledelse;personale;152;1743;26658;21528;272062;335951;3341882;0.000452447;0.005188257;0.064080774;0.081409816;-73;94;2868;-35767
2016;region-nordjylland;ledelse;projektledelse;496;1743;26658;21528;272062;335951;3341882;0.001476406;0.005188257;0.064080774;0.081409816;78;94;2868;-35767
2016;region-nordjylland;ledelse;salgschef;135;1743;26658;21528;272062;335951;3341882;0.000401844;0.005188257;0.064080774;0.081409816;-41;94;2868;-35767
2016;region-nordjylland;ledelse;teknikledelse;161;1743;26658;21528;272062;335951;3341882;0.000479237;0.005188257;0.064080774;0.081409816;-7;94;2868;-35767
2016;region-nordjylland;ledelse;topledelse;44;1743;26658;21528;272062;335951;3341882;0.000130971;0.005188257;0.064080774;0.081409816;12;94;2868;-35767
2016;region-nordjylland;ledelse;virksomhedsudvikling;0;1743;26658;21528;272062;335951;3341882;0;0.005188257;0.064080774;0.081409816;0;94;2868;-35767
2016;region-nordjylland;oevrige;elev;320;2227;28553;21528;272062;335951;3341882;0.00095252;0.006628943;0.064080774;0.081409816;-1;-8;2868;-35767
2016;region-nordjylland;oevrige;forsvar;0;2227;28553;21528;272062;335951;3341882;0;0.006628943;0.064080774;0.081409816;0;-8;2868;-35767
2016;region-nordjylland;oevrige;frivilligt;551;2227;28553;21528;272062;335951;3341882;0.00164012;0.006628943;0.064080774;0.081409816;151;-8;2868;-35767
2016;region-nordjylland;oevrige;kurseroevrige;23;2227;28553;21528;272062;335951;3341882;6.85E-05;0.006628943;0.064080774;0.081409816;15;-8;2868;-35767
2016;region-nordjylland;oevrige;oevrige;897;2227;28553;21528;272062;335951;3341882;0.002670032;0.006628943;0.064080774;0.081409816;79;-8;2868;-35767
2016;region-nordjylland;oevrige;student;260;2227;28553;21528;272062;335951;3341882;0.000773922;0.006628943;0.064080774;0.081409816;-202;-8;2868;-35767
2016;region-nordjylland;oevrige;studiepraktik;44;2227;28553;21528;272062;335951;3341882;0.000130971;0.006628943;0.064080774;0.081409816;-41;-8;2868;-35767
2016;region-nordjylland;salg;design;19;2227;27524;21528;272062;335951;3341882;5.66E-05;0.006628943;0.064080774;0.081409816;-62;160;2868;-35767
2016;region-nordjylland;salg;franchise;25;2227;27524;21528;272062;335951;3341882;7.44E-05;0.006628943;0.064080774;0.081409816;-16;160;2868;-35767
2016;region-nordjylland;salg;grafisk;38;2227;27524;21528;272062;335951;3341882;0.000113112;0.006628943;0.064080774;0.081409816;-73;160;2868;-35767
2016;region-nordjylland;salg;kommunikation;152;2227;27524;21528;272062;335951;3341882;0.000452447;0.006628943;0.064080774;0.081409816;64;160;2868;-35767
2016;region-nordjylland;salg;kultur;230;2227;27524;21528;272062;335951;3341882;0.000684624;0.006628943;0.064080774;0.081409816;-15;160;2868;-35767
2016;region-nordjylland;salg;marketing;171;2227;27524;21528;272062;335951;3341882;0.000509003;0.006628943;0.064080774;0.081409816;17;160;2868;-35767
2016;region-nordjylland;salg;salg;1398;2227;27524;21528;272062;335951;3341882;0.004161321;0.006628943;0.064080774;0.081409816;32;160;2868;-35767
2016;region-nordjylland;salg;salgskurser;6;2227;27524;21528;272062;335951;3341882;1.79E-05;0.006628943;0.064080774;0.081409816;6;160;2868;-35767
2016;region-nordjylland;salg;telemarketing;89;2227;27524;21528;272062;335951;3341882;0.00026492;0.006628943;0.064080774;0.081409816;6;160;2868;-35767
2016;region-nordjylland;social;laege;461;3974;44344;21528;272062;335951;3341882;0.001372224;0.011829106;0.064080774;0.081409816;-42;596;2868;-35767
2016;region-nordjylland;social;laegesekretaer;158;3974;44344;21528;272062;335951;3341882;0.000470307;0.011829106;0.064080774;0.081409816;-6;596;2868;-35767
2016;region-nordjylland;social;pleje;1437;3974;44344;21528;272062;335951;3341882;0.00427741;0.011829106;0.064080774;0.081409816;307;596;2868;-35767
2016;region-nordjylland;social;psykologi;166;3974;44344;21528;272062;335951;3341882;0.00049412;0.011829106;0.064080774;0.081409816;-37;596;2868;-35767
2016;region-nordjylland;social;socialraadgivning;431;3974;44344;21528;272062;335951;3341882;0.001282925;0.011829106;0.064080774;0.081409816;-36;596;2868;-35767
2016;region-nordjylland;social;tandlaege;144;3974;44344;21528;272062;335951;3341882;0.000428634;0.011829106;0.064080774;0.081409816;-15;596;2868;-35767
2016;region-nordjylland;social;teknisksundhed;39;3974;44344;21528;272062;335951;3341882;0.000116088;0.011829106;0.064080774;0.081409816;-58;596;2868;-35767
2016;region-nordjylland;social;terapi;185;3974;44344;21528;272062;335951;3341882;0.000550676;0.011829106;0.064080774;0.081409816;-40;596;2868;-35767
2016;region-nordjylland;undervisning;bibliotek;36;3768;42191;21528;272062;335951;3341882;0.000107158;0.011215921;0.064080774;0.081409816;-53;263;2868;-35767
2016;region-nordjylland;undervisning;forskning;900;3768;42191;21528;272062;335951;3341882;0.002678962;0.011215921;0.064080774;0.081409816;56;263;2868;-35767
2016;region-nordjylland;undervisning;laerer;1040;3768;42191;21528;272062;335951;3341882;0.00309569;0.011215921;0.064080774;0.081409816;28;263;2868;-35767
2016;region-nordjylland;undervisning;paedagog;1670;3768;42191;21528;272062;335951;3341882;0.004970963;0.011215921;0.064080774;0.081409816;252;263;2868;-35767
2016;region-sjaelland;handel;boernepasning;52;4529;39955;26341;272062;462028;3341882;0.000112547;0.009802436;0.057011696;0.081409816;-8;837;2161;-35767
2016;region-sjaelland;handel;bud;91;4529;39955;26341;272062;462028;3341882;0.000196958;0.009802436;0.057011696;0.081409816;31;837;2161;-35767
2016;region-sjaelland;handel;detailhandel;2308;4529;39955;26341;272062;462028;3341882;0.004995368;0.009802436;0.057011696;0.081409816;337;837;2161;-35767
2016;region-sjaelland;handel;frisoer;89;4529;39955;26341;272062;462028;3341882;0.000192629;0.009802436;0.057011696;0.081409816;5;837;2161;-35767
2016;region-sjaelland;handel;hotel;1069;4529;39955;26341;272062;462028;3341882;0.002313713;0.009802436;0.057011696;0.081409816;270;837;2161;-35767
2016;region-sjaelland;handel;rengoering;619;4529;39955;26341;272062;462028;3341882;0.001339746;0.009802436;0.057011696;0.081409816;62;837;2161;-35767
2016;region-sjaelland;handel;service;269;4529;39955;26341;272062;462028;3341882;0.000582216;0.009802436;0.057011696;0.081409816;105;837;2161;-35767
2016;region-sjaelland;handel;sikkerhed;117;4529;39955;26341;272062;462028;3341882;0.000253231;0.009802436;0.057011696;0.081409816;28;837;2161;-35767
2016;region-sjaelland;industri;blik;262;3972;30285;26341;272062;462028;3341882;0.000567065;0.008596882;0.057011696;0.081409816;40;727;2161;-35767
2016;region-sjaelland;industri;byggeri;558;3972;30285;26341;272062;462028;3341882;0.001207719;0.008596882;0.057011696;0.081409816;171;727;2161;-35767
2016;region-sjaelland;industri;elektriker;463;3972;30285;26341;272062;462028;3341882;0.001002104;0.008596882;0.057011696;0.081409816;29;727;2161;-35767
2016;region-sjaelland;industri;industri;297;3972;30285;26341;272062;462028;3341882;0.000642818;0.008596882;0.057011696;0.081409816;3;727;2161;-35767
2016;region-sjaelland;industri;jern;299;3972;30285;26341;272062;462028;3341882;0.000647147;0.008596882;0.057011696;0.081409816;28;727;2161;-35767
2016;region-sjaelland;industri;lager;360;3972;30285;26341;272062;462028;3341882;0.000779174;0.008596882;0.057011696;0.081409816;94;727;2161;-35767
2016;region-sjaelland;industri;landbrug;247;3972;30285;26341;272062;462028;3341882;0.0005346;0.008596882;0.057011696;0.081409816;62;727;2161;-35767
2016;region-sjaelland;industri;maling;69;3972;30285;26341;272062;462028;3341882;0.000149342;0.008596882;0.057011696;0.081409816;7;727;2161;-35767
2016;region-sjaelland;industri;mekanik;509;3972;30285;26341;272062;462028;3341882;0.001101665;0.008596882;0.057011696;0.081409816;64;727;2161;-35767
2016;region-sjaelland;industri;naeringsmiddel;381;3972;30285;26341;272062;462028;3341882;0.000824625;0.008596882;0.057011696;0.081409816;128;727;2161;-35767
2016;region-sjaelland;industri;tekstil;38;3972;30285;26341;272062;462028;3341882;8.22E-05;0.008596882;0.057011696;0.081409816;-11;727;2161;-35767
2016;region-sjaelland;industri;toemrer;307;3972;30285;26341;272062;462028;3341882;0.000664462;0.008596882;0.057011696;0.081409816;24;727;2161;-35767
2016;region-sjaelland;industri;traeindustri;66;3972;30285;26341;272062;462028;3341882;0.000142848;0.008596882;0.057011696;0.081409816;-5;727;2161;-35767
2016;region-sjaelland;industri;transport;625;3972;30285;26341;272062;462028;3341882;0.001352732;0.008596882;0.057011696;0.081409816;23;727;2161;-35767
2016;region-sjaelland;ingenioer;byggeteknik;552;1817;18791;26341;272062;462028;3341882;0.001194733;0.003932662;0.057011696;0.081409816;54;-262;2161;-35767
2016;region-sjaelland;ingenioer;elektronik;243;1817;18791;26341;272062;462028;3341882;0.000525942;0.003932662;0.057011696;0.081409816;-45;-262;2161;-35767
2016;region-sjaelland;ingenioer;kemi;387;1817;18791;26341;272062;462028;3341882;0.000837612;0.003932662;0.057011696;0.081409816;-114;-262;2161;-35767
2016;region-sjaelland;ingenioer;maskiningenioer;332;1817;18791;26341;272062;462028;3341882;0.000718571;0.003932662;0.057011696;0.081409816;-63;-262;2161;-35767
2016;region-sjaelland;ingenioer;medicinal;255;1817;18791;26341;272062;462028;3341882;0.000551915;0.003932662;0.057011696;0.081409816;-230;-262;2161;-35767
2016;region-sjaelland;ingenioer;produktionsteknik;447;1817;18791;26341;272062;462028;3341882;0.000967474;0.003932662;0.057011696;0.081409816;-259;-262;2161;-35767
2016;region-sjaelland;it;database;38;986;30070;26341;272062;462028;3341882;8.22E-05;0.00213407;0.057011696;0.081409816;-7;174;2161;-35767
2016;region-sjaelland;it;internet;65;986;30070;26341;272062;462028;3341882;0.000140684;0.00213407;0.057011696;0.081409816;-9;174;2161;-35767
2016;region-sjaelland;it;itdrift;236;986;30070;26341;272062;462028;3341882;0.000510792;0.00213407;0.057011696;0.081409816;-24;174;2161;-35767
2016;region-sjaelland;it;itkurser;175;986;30070;26341;272062;462028;3341882;0.000378765;0.00213407;0.057011696;0.081409816;127;174;2161;-35767
2016;region-sjaelland;it;systemudvikling;465;986;30070;26341;272062;462028;3341882;0.001006433;0.00213407;0.057011696;0.081409816;75;174;2161;-35767
2016;region-sjaelland;it;telekom;18;986;30070;26341;272062;462028;3341882;3.90E-05;0.00213407;0.057011696;0.081409816;-14;174;2161;-35767
2016;region-sjaelland;it;virksomhedssystemer;87;986;30070;26341;272062;462028;3341882;0.0001883;0.00213407;0.057011696;0.081409816;-1;174;2161;-35767
2016;region-sjaelland;kontor;akademisk;0;3544;49291;26341;272062;462028;3341882;0;0.007670531;0.057011696;0.081409816;0;327;2161;-35767
2016;region-sjaelland;kontor;ejendomsmaegler;141;3544;49291;26341;272062;462028;3341882;0.000305176;0.007670531;0.057011696;0.081409816;-8;327;2161;-35767
2016;region-sjaelland;kontor;ejendomsservice;137;3544;49291;26341;272062;462028;3341882;0.000296519;0.007670531;0.057011696;0.081409816;25;327;2161;-35767
2016;region-sjaelland;kontor;finans;330;3544;49291;26341;272062;462028;3341882;0.000714242;0.007670531;0.057011696;0.081409816;-73;327;2161;-35767
2016;region-sjaelland;kontor;indkoeb;102;3544;49291;26341;272062;462028;3341882;0.000220766;0.007670531;0.057011696;0.081409816;-16;327;2161;-35767
2016;region-sjaelland;kontor;jura;110;3544;49291;26341;272062;462028;3341882;0.000238081;0.007670531;0.057011696;0.081409816;-24;327;2161;-35767
2016;region-sjaelland;kontor;kontor;1326;3544;49291;26341;272062;462028;3341882;0.002869956;0.007670531;0.057011696;0.081409816;277;327;2161;-35767
2016;region-sjaelland;kontor;kontorelev;164;3544;49291;26341;272062;462028;3341882;0.000354957;0.007670531;0.057011696;0.081409816;16;327;2161;-35767
2016;region-sjaelland;kontor;kontorkurser;9;3544;49291;26341;272062;462028;3341882;1.95E-05;0.007670531;0.057011696;0.081409816;8;327;2161;-35767
2016;region-sjaelland;kontor;logistik;178;3544;49291;26341;272062;462028;3341882;0.000385258;0.007670531;0.057011696;0.081409816;21;327;2161;-35767
2016;region-sjaelland;kontor;oekonomi;642;3544;49291;26341;272062;462028;3341882;0.001389526;0.007670531;0.057011696;0.081409816;-42;327;2161;-35767
2016;region-sjaelland;kontor;offentlig;631;3544;49291;26341;272062;462028;3341882;0.001365718;0.007670531;0.057011696;0.081409816;96;327;2161;-35767
2016;region-sjaelland;kontor;oversaettelse;42;3544;49291;26341;272062;462028;3341882;9.09E-05;0.007670531;0.057011696;0.081409816;-28;327;2161;-35767
2016;region-sjaelland;kontor;sekretaer;173;3544;49291;26341;272062;462028;3341882;0.000374436;0.007670531;0.057011696;0.081409816;-4;327;2161;-35767
2016;region-sjaelland;ledelse;detailledelse;0;2373;26658;26341;272062;462028;3341882;0;0.005136052;0.057011696;0.081409816;0;281;2161;-35767
2016;region-sjaelland;ledelse;freelancekonsulent;90;2373;26658;26341;272062;462028;3341882;0.000194793;0.005136052;0.057011696;0.081409816;-11;281;2161;-35767
2016;region-sjaelland;ledelse;hrkurser;3;2373;26658;26341;272062;462028;3341882;6.49E-06;0.005136052;0.057011696;0.081409816;2;281;2161;-35767
2016;region-sjaelland;ledelse;institutions;257;2373;26658;26341;272062;462028;3341882;0.000556243;0.005136052;0.057011696;0.081409816;4;281;2161;-35767
2016;region-sjaelland;ledelse;itledelse;95;2373;26658;26341;272062;462028;3341882;0.000205615;0.005136052;0.057011696;0.081409816;3;281;2161;-35767
2016;region-sjaelland;ledelse;leder;843;2373;26658;26341;272062;462028;3341882;0.001824565;0.005136052;0.057011696;0.081409816;102;281;2161;-35767
2016;region-sjaelland;ledelse;oekonomichef;42;2373;26658;26341;272062;462028;3341882;9.09E-05;0.005136052;0.057011696;0.081409816;-15;281;2161;-35767
2016;region-sjaelland;ledelse;personale;169;2373;26658;26341;272062;462028;3341882;0.000365779;0.005136052;0.057011696;0.081409816;-24;281;2161;-35767
2016;region-sjaelland;ledelse;projektledelse;671;2373;26658;26341;272062;462028;3341882;0.001452293;0.005136052;0.057011696;0.081409816;106;281;2161;-35767
2016;region-sjaelland;ledelse;salgschef;174;2373;26658;26341;272062;462028;3341882;0.000376601;0.005136052;0.057011696;0.081409816;49;281;2161;-35767
2016;region-sjaelland;ledelse;teknikledelse;198;2373;26658;26341;272062;462028;3341882;0.000428545;0.005136052;0.057011696;0.081409816;-15;281;2161;-35767
2016;region-sjaelland;ledelse;topledelse;38;2373;26658;26341;272062;462028;3341882;8.22E-05;0.005136052;0.057011696;0.081409816;7;281;2161;-35767
2016;region-sjaelland;ledelse;virksomhedsudvikling;0;2373;26658;26341;272062;462028;3341882;0;0.005136052;0.057011696;0.081409816;0;281;2161;-35767
2016;region-sjaelland;oevrige;elev;295;2289;28553;26341;272062;462028;3341882;0.000638489;0.004954245;0.057011696;0.081409816;-19;-275;2161;-35767
2016;region-sjaelland;oevrige;forsvar;0;2289;28553;26341;272062;462028;3341882;0;0.004954245;0.057011696;0.081409816;0;-275;2161;-35767
2016;region-sjaelland;oevrige;frivilligt;745;2289;28553;26341;272062;462028;3341882;0.001612456;0.004954245;0.057011696;0.081409816;-27;-275;2161;-35767
2016;region-sjaelland;oevrige;kurseroevrige;4;2289;28553;26341;272062;462028;3341882;8.66E-06;0.004954245;0.057011696;0.081409816;2;-275;2161;-35767
2016;region-sjaelland;oevrige;oevrige;811;2289;28553;26341;272062;462028;3341882;0.001755305;0.004954245;0.057011696;0.081409816;-161;-275;2161;-35767
2016;region-sjaelland;oevrige;student;269;2289;28553;26341;272062;462028;3341882;0.000582216;0.004954245;0.057011696;0.081409816;-21;-275;2161;-35767
2016;region-sjaelland;oevrige;studiepraktik;37;2289;28553;26341;272062;462028;3341882;8.01E-05;0.004954245;0.057011696;0.081409816;-68;-275;2161;-35767
2016;region-sjaelland;salg;design;21;2527;27524;26341;272062;462028;3341882;4.55E-05;0.005469365;0.057011696;0.081409816;-16;297;2161;-35767
2016;region-sjaelland;salg;franchise;19;2527;27524;26341;272062;462028;3341882;4.11E-05;0.005469365;0.057011696;0.081409816;-15;297;2161;-35767
2016;region-sjaelland;salg;grafisk;42;2527;27524;26341;272062;462028;3341882;9.09E-05;0.005469365;0.057011696;0.081409816;-18;297;2161;-35767
2016;region-sjaelland;salg;kommunikation;119;2527;27524;26341;272062;462028;3341882;0.00025756;0.005469365;0.057011696;0.081409816;-1;297;2161;-35767
2016;region-sjaelland;salg;kultur;218;2527;27524;26341;272062;462028;3341882;0.000471833;0.005469365;0.057011696;0.081409816;40;297;2161;-35767
2016;region-sjaelland;salg;marketing;173;2527;27524;26341;272062;462028;3341882;0.000374436;0.005469365;0.057011696;0.081409816;32;297;2161;-35767
2016;region-sjaelland;salg;salg;1611;2527;27524;26341;272062;462028;3341882;0.003486802;0.005469365;0.057011696;0.081409816;147;297;2161;-35767
2016;region-sjaelland;salg;salgskurser;4;2527;27524;26341;272062;462028;3341882;8.66E-06;0.005469365;0.057011696;0.081409816;3;297;2161;-35767
2016;region-sjaelland;salg;telemarketing;113;2527;27524;26341;272062;462028;3341882;0.000244574;0.005469365;0.057011696;0.081409816;2;297;2161;-35767
2016;region-sjaelland;social;laege;802;6340;44344;26341;272062;462028;3341882;0.001735826;0.013722112;0.057011696;0.081409816;14;716;2161;-35767
2016;region-sjaelland;social;laegesekretaer;260;6340;44344;26341;272062;462028;3341882;0.000562736;0.013722112;0.057011696;0.081409816;60;716;2161;-35767
2016;region-sjaelland;social;pleje;2139;6340;44344;26341;272062;462028;3341882;0.00462959;0.013722112;0.057011696;0.081409816;331;716;2161;-35767
2016;region-sjaelland;social;psykologi;176;6340;44344;26341;272062;462028;3341882;0.000380929;0.013722112;0.057011696;0.081409816;-56;716;2161;-35767
2016;region-sjaelland;social;socialraadgivning;435;6340;44344;26341;272062;462028;3341882;0.000941501;0.013722112;0.057011696;0.081409816;-47;716;2161;-35767
2016;region-sjaelland;social;tandlaege;211;6340;44344;26341;272062;462028;3341882;0.000456682;0.013722112;0.057011696;0.081409816;67;716;2161;-35767
2016;region-sjaelland;social;teknisksundhed;65;6340;44344;26341;272062;462028;3341882;0.000140684;0.013722112;0.057011696;0.081409816;-11;716;2161;-35767
2016;region-sjaelland;social;terapi;363;6340;44344;26341;272062;462028;3341882;0.000785667;0.013722112;0.057011696;0.081409816;1;716;2161;-35767
2016;region-sjaelland;undervisning;bibliotek;23;4268;42191;26341;272062;462028;3341882;4.98E-05;0.009237535;0.057011696;0.081409816;-40;296;2161;-35767
2016;region-sjaelland;undervisning;forskning;463;4268;42191;26341;272062;462028;3341882;0.001002104;0.009237535;0.057011696;0.081409816;93;296;2161;-35767
2016;region-sjaelland;undervisning;laerer;1631;4268;42191;26341;272062;462028;3341882;0.003530089;0.009237535;0.057011696;0.081409816;69;296;2161;-35767
