,year,area,sektor,jobtype,n_jobtype_area,n_sektor_area,n_sektor,n_area,n_year,20-64years_area,20-64years_year,n_jobtype_area_pc,n_sektor_area_pc,n_area_pc,n_year_pc,FD_jobtype_area,FD_sektor_area,FD_sektor,FD_area,FD_year,"BNP, 1000 kr. (2010)",FD_BNP
2601,2012,region-nordjylland,social,psykologi,123,2668,34654,15053,231999,333001,3267131,0.000369368,0.008011988,0.045204068,0.071010008,45.0,647.0,9988.0,2058.0,38402.0,328.98691,-0.4679329999999595
2602,2012,region-nordjylland,social,socialraadgivning,269,2668,34654,15053,231999,333001,3267131,0.000807805,0.008011988,0.045204068,0.071010008,56.0,647.0,9988.0,2058.0,38402.0,328.98691,-0.4679329999999595
2603,2012,region-nordjylland,social,tandlaege,99,2668,34654,15053,231999,333001,3267131,0.000297296,0.008011988,0.045204068,0.071010008,36.0,647.0,9988.0,2058.0,38402.0,328.98691,-0.4679329999999595
2604,2012,region-nordjylland,social,teknisksundhed,29,2668,34654,15053,231999,333001,3267131,8.71e-05,0.008011988,0.045204068,0.071010008,4.0,647.0,9988.0,2058.0,38402.0,328.98691,-0.4679329999999595
2605,2012,region-nordjylland,social,terapi,178,2668,34654,15053,231999,333001,3267131,0.000534533,0.008011988,0.045204068,0.071010008,51.0,647.0,9988.0,2058.0,38402.0,328.98691,-0.4679329999999595
2606,2012,region-nordjylland,undervisning,bibliotek,20,2363,30577,15053,231999,333001,3267131,6.01e-05,0.007096075,0.045204068,0.071010008,-2.0,282.0,6674.0,2058.0,38402.0,328.98691,-0.4679329999999595
2607,2012,region-nordjylland,undervisning,forskning,586,2363,30577,15053,231999,333001,3267131,0.001759754,0.007096075,0.045204068,0.071010008,-93.0,282.0,6674.0,2058.0,38402.0,328.98691,-0.4679329999999595
2608,2012,region-nordjylland,undervisning,laerer,528,2363,30577,15053,231999,333001,3267131,0.001585581,0.007096075,0.045204068,0.071010008,139.0,282.0,6674.0,2058.0,38402.0,328.98691,-0.4679329999999595
2609,2012,region-nordjylland,undervisning,paedagog,1031,2363,30577,15053,231999,333001,3267131,0.003096087,0.007096075,0.045204068,0.071010008,173.0,282.0,6674.0,2058.0,38402.0,328.98691,-0.4679329999999595
2610,2012,region-sjaelland,handel,boernepasning,13,3136,34221,17618,231999,457570,3267131,2.84e-05,0.006853596,0.038503398,0.071010008,-15.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2611,2012,region-sjaelland,handel,bud,40,3136,34221,17618,231999,457570,3267131,8.74e-05,0.006853596,0.038503398,0.071010008,-13.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2612,2012,region-sjaelland,handel,detailhandel,1685,3136,34221,17618,231999,457570,3267131,0.003682497,0.006853596,0.038503398,0.071010008,201.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2613,2012,region-sjaelland,handel,frisoer,54,3136,34221,17618,231999,457570,3267131,0.000118015,0.006853596,0.038503398,0.071010008,-43.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2614,2012,region-sjaelland,handel,hotel,629,3136,34221,17618,231999,457570,3267131,0.001374653,0.006853596,0.038503398,0.071010008,-35.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2615,2012,region-sjaelland,handel,rengoering,451,3136,34221,17618,231999,457570,3267131,0.000985642,0.006853596,0.038503398,0.071010008,-2.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2616,2012,region-sjaelland,handel,service,230,3136,34221,17618,231999,457570,3267131,0.000502655,0.006853596,0.038503398,0.071010008,40.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2617,2012,region-sjaelland,handel,sikkerhed,55,3136,34221,17618,231999,457570,3267131,0.0001202,0.006853596,0.038503398,0.071010008,-6.0,157.0,3072.0,2280.0,38402.0,328.98691,-0.4679329999999595
2618,2012,region-sjaelland,industri,blik,140,2151,21707,17618,231999,457570,3267131,0.000305964,0.00470092,0.038503398,0.071010008,5.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2619,2012,region-sjaelland,industri,byggeri,269,2151,21707,17618,231999,457570,3267131,0.000587888,0.00470092,0.038503398,0.071010008,-66.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2620,2012,region-sjaelland,industri,elektriker,258,2151,21707,17618,231999,457570,3267131,0.000563848,0.00470092,0.038503398,0.071010008,86.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2621,2012,region-sjaelland,industri,industri,200,2151,21707,17618,231999,457570,3267131,0.000437092,0.00470092,0.038503398,0.071010008,30.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2622,2012,region-sjaelland,industri,jern,246,2151,21707,17618,231999,457570,3267131,0.000537623,0.00470092,0.038503398,0.071010008,23.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2623,2012,region-sjaelland,industri,lager,175,2151,21707,17618,231999,457570,3267131,0.000382455,0.00470092,0.038503398,0.071010008,-28.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2624,2012,region-sjaelland,industri,landbrug,138,2151,21707,17618,231999,457570,3267131,0.000301593,0.00470092,0.038503398,0.071010008,-1.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2625,2012,region-sjaelland,industri,maling,65,2151,21707,17618,231999,457570,3267131,0.000142055,0.00470092,0.038503398,0.071010008,28.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2626,2012,region-sjaelland,industri,mekanik,217,2151,21707,17618,231999,457570,3267131,0.000474244,0.00470092,0.038503398,0.071010008,-23.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2627,2012,region-sjaelland,industri,naeringsmiddel,191,2151,21707,17618,231999,457570,3267131,0.000417422,0.00470092,0.038503398,0.071010008,38.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2628,2012,region-sjaelland,industri,tekstil,31,2151,21707,17618,231999,457570,3267131,6.77e-05,0.00470092,0.038503398,0.071010008,5.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2629,2012,region-sjaelland,industri,toemrer,112,2151,21707,17618,231999,457570,3267131,0.000244771,0.00470092,0.038503398,0.071010008,-22.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2630,2012,region-sjaelland,industri,traeindustri,21,2151,21707,17618,231999,457570,3267131,4.59e-05,0.00470092,0.038503398,0.071010008,2.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2631,2012,region-sjaelland,industri,transport,311,2151,21707,17618,231999,457570,3267131,0.000679677,0.00470092,0.038503398,0.071010008,-40.0,47.0,2995.0,2280.0,38402.0,328.98691,-0.4679329999999595
2632,2012,region-sjaelland,ingenioer,byggeteknik,362,1401,18889,17618,231999,457570,3267131,0.000791136,0.003061827,0.038503398,0.071010008,84.0,234.0,2970.0,2280.0,38402.0,328.98691,-0.4679329999999595
2633,2012,region-sjaelland,ingenioer,elektronik,148,1401,18889,17618,231999,457570,3267131,0.000323448,0.003061827,0.038503398,0.071010008,21.0,234.0,2970.0,2280.0,38402.0,328.98691,-0.4679329999999595
2634,2012,region-sjaelland,ingenioer,kemi,437,1401,18889,17618,231999,457570,3267131,0.000955045,0.003061827,0.038503398,0.071010008,145.0,234.0,2970.0,2280.0,38402.0,328.98691,-0.4679329999999595
2635,2012,region-sjaelland,ingenioer,maskiningenioer,247,1401,18889,17618,231999,457570,3267131,0.000539808,0.003061827,0.038503398,0.071010008,-1.0,234.0,2970.0,2280.0,38402.0,328.98691,-0.4679329999999595
2636,2012,region-sjaelland,ingenioer,medicinal,141,1401,18889,17618,231999,457570,3267131,0.00030815,0.003061827,0.038503398,0.071010008,17.0,234.0,2970.0,2280.0,38402.0,328.98691,-0.4679329999999595
2637,2012,region-sjaelland,ingenioer,produktionsteknik,274,1401,18889,17618,231999,457570,3267131,0.000598815,0.003061827,0.038503398,0.071010008,11.0,234.0,2970.0,2280.0,38402.0,328.98691,-0.4679329999999595
2638,2012,region-sjaelland,it,database,14,510,21585,17618,231999,457570,3267131,3.06e-05,0.001114584,0.038503398,0.071010008,1.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2639,2012,region-sjaelland,it,internet,42,510,21585,17618,231999,457570,3267131,9.18e-05,0.001114584,0.038503398,0.071010008,8.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2640,2012,region-sjaelland,it,itdrift,147,510,21585,17618,231999,457570,3267131,0.000321262,0.001114584,0.038503398,0.071010008,33.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2641,2012,region-sjaelland,it,itkurser,0,510,21585,17618,231999,457570,3267131,0.0,0.001114584,0.038503398,0.071010008,-1.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2642,2012,region-sjaelland,it,systemudvikling,262,510,21585,17618,231999,457570,3267131,0.00057259,0.001114584,0.038503398,0.071010008,48.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2643,2012,region-sjaelland,it,telekom,10,510,21585,17618,231999,457570,3267131,2.19e-05,0.001114584,0.038503398,0.071010008,0.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2644,2012,region-sjaelland,it,virksomhedssystemer,58,510,21585,17618,231999,457570,3267131,0.000126757,0.001114584,0.038503398,0.071010008,9.0,107.0,2474.0,2280.0,38402.0,328.98691,-0.4679329999999595
2645,2012,region-sjaelland,kontor,akademisk,0,2181,35717,17618,231999,457570,3267131,0.0,0.004766484,0.038503398,0.071010008,0.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2646,2012,region-sjaelland,kontor,ejendomsmaegler,55,2181,35717,17618,231999,457570,3267131,0.0001202,0.004766484,0.038503398,0.071010008,-9.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2647,2012,region-sjaelland,kontor,ejendomsservice,83,2181,35717,17618,231999,457570,3267131,0.000181393,0.004766484,0.038503398,0.071010008,12.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2648,2012,region-sjaelland,kontor,finans,185,2181,35717,17618,231999,457570,3267131,0.00040431,0.004766484,0.038503398,0.071010008,-6.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2649,2012,region-sjaelland,kontor,indkoeb,93,2181,35717,17618,231999,457570,3267131,0.000203248,0.004766484,0.038503398,0.071010008,4.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2650,2012,region-sjaelland,kontor,jura,62,2181,35717,17618,231999,457570,3267131,0.000135498,0.004766484,0.038503398,0.071010008,-10.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2651,2012,region-sjaelland,kontor,kontor,632,2181,35717,17618,231999,457570,3267131,0.001381209,0.004766484,0.038503398,0.071010008,149.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2652,2012,region-sjaelland,kontor,kontorelev,126,2181,35717,17618,231999,457570,3267131,0.000275368,0.004766484,0.038503398,0.071010008,20.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2653,2012,region-sjaelland,kontor,kontorkurser,0,2181,35717,17618,231999,457570,3267131,0.0,0.004766484,0.038503398,0.071010008,-1.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2654,2012,region-sjaelland,kontor,logistik,98,2181,35717,17618,231999,457570,3267131,0.000214175,0.004766484,0.038503398,0.071010008,12.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2655,2012,region-sjaelland,kontor,oekonomi,504,2181,35717,17618,231999,457570,3267131,0.001101471,0.004766484,0.038503398,0.071010008,-10.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2656,2012,region-sjaelland,kontor,offentlig,315,2181,35717,17618,231999,457570,3267131,0.000688419,0.004766484,0.038503398,0.071010008,41.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2657,2012,region-sjaelland,kontor,oversaettelse,30,2181,35717,17618,231999,457570,3267131,6.56e-05,0.004766484,0.038503398,0.071010008,4.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2658,2012,region-sjaelland,kontor,sekretaer,200,2181,35717,17618,231999,457570,3267131,0.000437092,0.004766484,0.038503398,0.071010008,34.0,217.0,3222.0,2280.0,38402.0,328.98691,-0.4679329999999595
2659,2012,region-sjaelland,ledelse,detailledelse,0,1445,20935,17618,231999,457570,3267131,0.0,0.003157987,0.038503398,0.071010008,0.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2660,2012,region-sjaelland,ledelse,freelancekonsulent,76,1445,20935,17618,231999,457570,3267131,0.000166095,0.003157987,0.038503398,0.071010008,34.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2661,2012,region-sjaelland,ledelse,hrkurser,0,1445,20935,17618,231999,457570,3267131,0.0,0.003157987,0.038503398,0.071010008,-1.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2662,2012,region-sjaelland,ledelse,institutions,185,1445,20935,17618,231999,457570,3267131,0.00040431,0.003157987,0.038503398,0.071010008,26.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2663,2012,region-sjaelland,ledelse,itledelse,51,1445,20935,17618,231999,457570,3267131,0.000111458,0.003157987,0.038503398,0.071010008,4.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2664,2012,region-sjaelland,ledelse,leder,459,1445,20935,17618,231999,457570,3267131,0.001003125,0.003157987,0.038503398,0.071010008,6.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2665,2012,region-sjaelland,ledelse,oekonomichef,44,1445,20935,17618,231999,457570,3267131,9.62e-05,0.003157987,0.038503398,0.071010008,-1.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2666,2012,region-sjaelland,ledelse,personale,85,1445,20935,17618,231999,457570,3267131,0.000185764,0.003157987,0.038503398,0.071010008,-17.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2667,2012,region-sjaelland,ledelse,projektledelse,336,1445,20935,17618,231999,457570,3267131,0.000734314,0.003157987,0.038503398,0.071010008,66.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2668,2012,region-sjaelland,ledelse,salgschef,141,1445,20935,17618,231999,457570,3267131,0.00030815,0.003157987,0.038503398,0.071010008,-4.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2669,2012,region-sjaelland,ledelse,teknikledelse,135,1445,20935,17618,231999,457570,3267131,0.000295037,0.003157987,0.038503398,0.071010008,-6.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2670,2012,region-sjaelland,ledelse,topledelse,23,1445,20935,17618,231999,457570,3267131,5.03e-05,0.003157987,0.038503398,0.071010008,-5.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2671,2012,region-sjaelland,ledelse,virksomhedsudvikling,0,1445,20935,17618,231999,457570,3267131,0.0,0.003157987,0.038503398,0.071010008,0.0,95.0,-370.0,2280.0,38402.0,328.98691,-0.4679329999999595
2672,2012,region-sjaelland,oevrige,elev,433,1946,32156,17618,231999,457570,3267131,0.000946303,0.004252901,0.038503398,0.071010008,84.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2673,2012,region-sjaelland,oevrige,forsvar,0,1946,32156,17618,231999,457570,3267131,0.0,0.004252901,0.038503398,0.071010008,0.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2674,2012,region-sjaelland,oevrige,frivilligt,315,1946,32156,17618,231999,457570,3267131,0.000688419,0.004252901,0.038503398,0.071010008,68.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2675,2012,region-sjaelland,oevrige,kurseroevrige,0,1946,32156,17618,231999,457570,3267131,0.0,0.004252901,0.038503398,0.071010008,-1.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2676,2012,region-sjaelland,oevrige,oevrige,681,1946,32156,17618,231999,457570,3267131,0.001488297,0.004252901,0.038503398,0.071010008,166.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2677,2012,region-sjaelland,oevrige,student,364,1946,32156,17618,231999,457570,3267131,0.000795507,0.004252901,0.038503398,0.071010008,49.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2678,2012,region-sjaelland,oevrige,studiepraktik,33,1946,32156,17618,231999,457570,3267131,7.21e-05,0.004252901,0.038503398,0.071010008,-39.0,359.0,2298.0,2280.0,38402.0,328.98691,-0.4679329999999595
2679,2012,region-sjaelland,salg,design,12,1833,26575,17618,231999,457570,3267131,2.62e-05,0.004005944,0.038503398,0.071010008,-5.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2680,2012,region-sjaelland,salg,franchise,28,1833,26575,17618,231999,457570,3267131,6.12e-05,0.004005944,0.038503398,0.071010008,-5.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2681,2012,region-sjaelland,salg,grafisk,52,1833,26575,17618,231999,457570,3267131,0.000113644,0.004005944,0.038503398,0.071010008,6.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2682,2012,region-sjaelland,salg,kommunikation,96,1833,26575,17618,231999,457570,3267131,0.000209804,0.004005944,0.038503398,0.071010008,14.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2683,2012,region-sjaelland,salg,kultur,133,1833,26575,17618,231999,457570,3267131,0.000290666,0.004005944,0.038503398,0.071010008,22.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2684,2012,region-sjaelland,salg,marketing,132,1833,26575,17618,231999,457570,3267131,0.00028848,0.004005944,0.038503398,0.071010008,-13.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2685,2012,region-sjaelland,salg,salg,1180,1833,26575,17618,231999,457570,3267131,0.00257884,0.004005944,0.038503398,0.071010008,-18.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2686,2012,region-sjaelland,salg,salgskurser,0,1833,26575,17618,231999,457570,3267131,0.0,0.004005944,0.038503398,0.071010008,-1.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2687,2012,region-sjaelland,salg,telemarketing,75,1833,26575,17618,231999,457570,3267131,0.000163909,0.004005944,0.038503398,0.071010008,-21.0,-25.0,4518.0,2280.0,38402.0,328.98691,-0.4679329999999595
2688,2012,region-sjaelland,social,laege,614,3916,34654,17618,231999,457570,3267131,0.001341871,0.008558253,0.038503398,0.071010008,108.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2689,2012,region-sjaelland,social,laegesekretaer,190,3916,34654,17618,231999,457570,3267131,0.000415237,0.008558253,0.038503398,0.071010008,-13.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2690,2012,region-sjaelland,social,pleje,1092,3916,34654,17618,231999,457570,3267131,0.00238652,0.008558253,0.038503398,0.071010008,300.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2691,2012,region-sjaelland,social,psykologi,171,3916,34654,17618,231999,457570,3267131,0.000373713,0.008558253,0.038503398,0.071010008,29.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2692,2012,region-sjaelland,social,socialraadgivning,284,3916,34654,17618,231999,457570,3267131,0.00062067,0.008558253,0.038503398,0.071010008,30.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2693,2012,region-sjaelland,social,tandlaege,125,3916,34654,17618,231999,457570,3267131,0.000273182,0.008558253,0.038503398,0.071010008,6.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2694,2012,region-sjaelland,social,teknisksundhed,42,3916,34654,17618,231999,457570,3267131,9.18e-05,0.008558253,0.038503398,0.071010008,4.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2695,2012,region-sjaelland,social,terapi,231,3916,34654,17618,231999,457570,3267131,0.000504841,0.008558253,0.038503398,0.071010008,52.0,737.0,9988.0,2280.0,38402.0,328.98691,-0.4679329999999595
2696,2012,region-sjaelland,undervisning,bibliotek,29,2735,30577,17618,231999,457570,3267131,6.34e-05,0.005977228,0.038503398,0.071010008,11.0,531.0,6674.0,2280.0,38402.0,328.98691,-0.4679329999999595
2697,2012,region-sjaelland,undervisning,forskning,253,2735,30577,17618,231999,457570,3267131,0.000552921,0.005977228,0.038503398,0.071010008,-32.0,531.0,6674.0,2280.0,38402.0,328.98691,-0.4679329999999595
2698,2012,region-sjaelland,undervisning,laerer,770,2735,30577,17618,231999,457570,3267131,0.001682803,0.005977228,0.038503398,0.071010008,248.0,531.0,6674.0,2280.0,38402.0,328.98691,-0.4679329999999595
2699,2012,region-sjaelland,undervisning,paedagog,1474,2735,30577,17618,231999,457570,3267131,0.003221365,0.005977228,0.038503398,0.071010008,254.0,531.0,6674.0,2280.0,38402.0,328.98691,-0.4679329999999595
2700,2013,region hovedstaden,handel,boernepasning,126,12767,31696,93116,224151,1062482,3274970,0.00011859,0.012016204,0.087640073,0.06844368,10.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2701,2013,region hovedstaden,handel,bud,86,12767,31696,93116,224151,1062482,3274970,8.09e-05,0.012016204,0.087640073,0.06844368,12.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2702,2013,region hovedstaden,handel,detailhandel,6571,12767,31696,93116,224151,1062482,3274970,0.006184575,0.012016204,0.087640073,0.06844368,145.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2703,2013,region hovedstaden,handel,frisoer,192,12767,31696,93116,224151,1062482,3274970,0.000180709,0.012016204,0.087640073,0.06844368,23.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2704,2013,region hovedstaden,handel,hotel,3599,12767,31696,93116,224151,1062482,3274970,0.003387352,0.012016204,0.087640073,0.06844368,182.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2705,2013,region hovedstaden,handel,rengoering,926,12767,31696,93116,224151,1062482,3274970,0.000871544,0.012016204,0.087640073,0.06844368,-68.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2706,2013,region hovedstaden,handel,service,888,12767,31696,93116,224151,1062482,3274970,0.000835779,0.012016204,0.087640073,0.06844368,111.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2707,2013,region hovedstaden,handel,sikkerhed,324,12767,31696,93116,224151,1062482,3274970,0.000304946,0.012016204,0.087640073,0.06844368,-21.0,307.0,-2525.0,4631.0,-7848.0,330.726886,1.739975999999956
2708,2013,region hovedstaden,industri,blik,431,5974,20167,93116,224151,1062482,3274970,0.000405654,0.005622683,0.087640073,0.06844368,22.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2709,2013,region hovedstaden,industri,byggeri,580,5974,20167,93116,224151,1062482,3274970,0.000545892,0.005622683,0.087640073,0.06844368,-21.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2710,2013,region hovedstaden,industri,elektriker,776,5974,20167,93116,224151,1062482,3274970,0.000730365,0.005622683,0.087640073,0.06844368,6.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2711,2013,region hovedstaden,industri,industri,537,5974,20167,93116,224151,1062482,3274970,0.00050542,0.005622683,0.087640073,0.06844368,112.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2712,2013,region hovedstaden,industri,jern,424,5974,20167,93116,224151,1062482,3274970,0.000399066,0.005622683,0.087640073,0.06844368,62.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2713,2013,region hovedstaden,industri,lager,558,5974,20167,93116,224151,1062482,3274970,0.000525185,0.005622683,0.087640073,0.06844368,5.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2714,2013,region hovedstaden,industri,landbrug,371,5974,20167,93116,224151,1062482,3274970,0.000349182,0.005622683,0.087640073,0.06844368,38.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2715,2013,region hovedstaden,industri,maling,182,5974,20167,93116,224151,1062482,3274970,0.000171297,0.005622683,0.087640073,0.06844368,6.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2716,2013,region hovedstaden,industri,mekanik,708,5974,20167,93116,224151,1062482,3274970,0.000666364,0.005622683,0.087640073,0.06844368,185.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2717,2013,region hovedstaden,industri,naeringsmiddel,621,5974,20167,93116,224151,1062482,3274970,0.00058448,0.005622683,0.087640073,0.06844368,12.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2718,2013,region hovedstaden,industri,tekstil,109,5974,20167,93116,224151,1062482,3274970,0.00010259,0.005622683,0.087640073,0.06844368,-6.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2719,2013,region hovedstaden,industri,toemrer,313,5974,20167,93116,224151,1062482,3274970,0.000294593,0.005622683,0.087640073,0.06844368,33.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2720,2013,region hovedstaden,industri,traeindustri,42,5974,20167,93116,224151,1062482,3274970,3.95e-05,0.005622683,0.087640073,0.06844368,-3.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2721,2013,region hovedstaden,industri,transport,840,5974,20167,93116,224151,1062482,3274970,0.000790602,0.005622683,0.087640073,0.06844368,109.0,500.0,-1540.0,4631.0,-7848.0,330.726886,1.739975999999956
2722,2013,region hovedstaden,ingenioer,byggeteknik,1633,8257,16742,93116,224151,1062482,3274970,0.001536967,0.007771426,0.087640073,0.06844368,-213.0,221.0,-2147.0,4631.0,-7848.0,330.726886,1.739975999999956
2723,2013,region hovedstaden,ingenioer,elektronik,1041,8257,16742,93116,224151,1062482,3274970,0.000979781,0.007771426,0.087640073,0.06844368,-40.0,221.0,-2147.0,4631.0,-7848.0,330.726886,1.739975999999956
2724,2013,region hovedstaden,ingenioer,kemi,2578,8257,16742,93116,224151,1062482,3274970,0.002426394,0.007771426,0.087640073,0.06844368,316.0,221.0,-2147.0,4631.0,-7848.0,330.726886,1.739975999999956
2725,2013,region hovedstaden,ingenioer,maskiningenioer,1813,8257,16742,93116,224151,1062482,3274970,0.001706382,0.007771426,0.087640073,0.06844368,134.0,221.0,-2147.0,4631.0,-7848.0,330.726886,1.739975999999956
2726,2013,region hovedstaden,ingenioer,medicinal,1763,8257,16742,93116,224151,1062482,3274970,0.001659322,0.007771426,0.087640073,0.06844368,516.0,221.0,-2147.0,4631.0,-7848.0,330.726886,1.739975999999956
2727,2013,region hovedstaden,ingenioer,produktionsteknik,1631,8257,16742,93116,224151,1062482,3274970,0.001535085,0.007771426,0.087640073,0.06844368,6.0,221.0,-2147.0,4631.0,-7848.0,330.726886,1.739975999999956
2728,2013,region hovedstaden,it,database,402,9159,21445,93116,224151,1062482,3274970,0.000378359,0.008620381,0.087640073,0.06844368,46.0,-1619.0,-140.0,4631.0,-7848.0,330.726886,1.739975999999956
2729,2013,region hovedstaden,it,internet,738,9159,21445,93116,224151,1062482,3274970,0.0006946,0.008620381,0.087640073,0.06844368,-12.0,-1619.0,-140.0,4631.0,-7848.0,330.726886,1.739975999999956
